theorem,mutant,result,encoding,nunchaku,recovery
BitVec.toInt_shiftLeftZeroExtend,0,UNKNOWN,30,11070,0
BitVec.getMsbD_shiftLeft,0,UNKNOWN,23,11174,1
BitVec.setWidth_add,0,UNKNOWN,19,11079,0
BitVec.getLsbD_rotateLeft,0,UNKNOWN,29,11128,0
BitVec.ofInt_negSucc_eq_not_ofNat,0,UNKNOWN,25,11121,1
BitVec.getMsbD_ofBoolListLE,0,UNKNOWN,32,11177,0
BitVec.getElem_shiftConcat_zero,0,UNKNOWN,29,11077,0
BitVec.instAssociativeHAdd,0,UNKNOWN,17,7468,0
BitVec.toInt_ofInt,0,UNKNOWN,22,11080,0
BitVec.zero_append_zero,0,UNKNOWN,17,10274,1
BitVec.eq_of_getMsbD_eq,0,UNKNOWN,28,11077,1
BitVec.getElem_concat_succ,0,UNKNOWN,30,11129,0
BitVec.not_concat,0,UNKNOWN,26,11125,1
BitVec.toInt_shiftRight_lt,0,UNKNOWN,25,11131,1
BitVec.add_mul,0,UNKNOWN,18,11081,1
BitVec.toFin_neg,0,UNSAT,14,52,1
BitVec.getElem_fill,0,UNKNOWN,23,11172,1
BitVec.getElem_of_getLsbD_eq_true,0,UNSAT,21,253,0
BitVec.toNat_intMin,0,UNKNOWN,21,11125,0
BitVec.toNat_shiftLeft,0,UNSAT,19,52,0
BitVec.getElem?_eq_some_iff,0,UNSAT,23,53,0
BitVec.ushiftRight_and_distrib,0,UNKNOWN,20,11185,1
BitVec.ofNat_le_ofNat,0,UNKNOWN,17,11076,0
BitVec.sdiv_zero,0,UNKNOWN,27,11126,1
BitVec.extractLsb'_append_eq_of_add_le,0,UNKNOWN,21,11171,0
BitVec.getLsbD_rev,0,UNKNOWN,24,11127,0
BitVec.twoPow_mul_twoPow_eq,0,UNKNOWN,14,11076,0
BitVec.not_allOnes_lt,0,UNKNOWN,13,11078,1
BitVec.neg_eq_neg_one_mul,0,UNKNOWN,14,11126,0
BitVec.msb_ushiftRight,0,UNKNOWN,26,11178,0
BitVec.toFin_append,0,UNKNOWN,23,11124,0
BitVec.getLsbD_cons,0,UNKNOWN,25,11179,1
BitVec.ofFin_eq_ofNat,0,UNKNOWN,14,11072,1
BitVec.mk_zero,0,UNSAT,14,52,1
BitVec.zero_and,0,UNSAT,18,53,0
BitVec.le_trans,0,UNKNOWN,13,11076,0
BitVec.ushiftRight_self,0,UNKNOWN,17,11127,0
BitVec.ofInt_neg,0,UNKNOWN,19,11125,0
BitVec.twoPow_eq,0,UNSAT,16,52,0
BitVec.getLsbD_replicate,0,UNKNOWN,25,11225,1
BitVec.toFin_zero,0,UNSAT,17,52,0
BitVec.setWidth_cons,0,UNKNOWN,21,11216,1
BitVec.and_eq_allOnes_iff,0,UNKNOWN,20,11073,1
BitVec.toNat_shiftConcat_eq_of_lt,0,UNKNOWN,28,11073,1
BitVec.toFin_udiv,0,UNSAT,15,6867,0
BitVec.extractLsb_xor,0,UNKNOWN,29,11175,1
BitVec.eq_zero_or_eq_one,0,UNSAT,17,53,0
BitVec.toNat_toInt_of_sle,0,UNKNOWN,25,11079,1
BitVec.lt_of_getElem?_eq_some,0,UNSAT,22,103,0
BitVec.getMsbD_cast,0,UNKNOWN,23,11131,0
BitVec.zero_sle_eq_not_msb,0,UNKNOWN,33,11125,0
BitVec.nat_eq_toNat,0,UNKNOWN,20,11070,1
BitVec.udiv_ne_zero_iff_ne_zero_and_le,0,UNKNOWN,15,11069,0
BitVec.umod_one,0,UNKNOWN,14,11076,1
BitVec.not_lt_zero,0,UNSAT,18,52,0
BitVec.toNat_srem,0,UNKNOWN,34,11077,0
BitVec.ofNat_mul_ofNat,0,UNKNOWN,17,11075,1
BitVec.signExtend_eq_setWidth_of_msb_false,0,UNKNOWN,30,11068,1
BitVec.smod_zero,0,UNKNOWN,29,11127,1
BitVec.xor_comm,0,UNKNOWN,23,11129,1
BitVec.extractLsb'_append_eq_ite,0,UNKNOWN,20,11126,1
BitVec.toNat_shiftConcat,0,UNKNOWN,22,11078,1
BitVec.ofInt_mul,0,UNKNOWN,17,11074,0
BitVec.two_mul_toInt_lt,0,UNKNOWN,20,11077,1
BitVec.zero_or,0,UNSAT,17,52,1
BitVec.sdivOverflow_eq_negOverflow_of_eq_allOnes,0,UNKNOWN,23,11072,1
BitVec.getMsbD_signExtend,0,UNKNOWN,29,11178,1
BitVec.getElem_rotateRight,0,UNKNOWN,25,11126,1
BitVec.toNat_mul_toNat_lt,0,UNKNOWN,20,11071,1
BitVec.neg_mul_comm,0,UNKNOWN,15,11077,0
BitVec.getMsbD_eq_getLsbD,0,UNSAT,22,53,0
BitVec.zero_xor,0,UNSAT,19,53,0
BitVec.sle_eq_ule_of_msb_eq,0,UNKNOWN,30,11073,1
BitVec.getElem_shiftLeftZeroExtend,0,UNKNOWN,25,11180,1
BitVec.toFin_srem,0,UNKNOWN,35,11080,0
BitVec.toInt_mul_of_not_smulOverflow,0,UNKNOWN,24,11075,1
BitVec.lt_trans,0,UNKNOWN,12,11078,0
BitVec.toFin_ofBool,0,UNSAT,13,53,0
BitVec.pow_zero,0,UNSAT,15,653,1
BitVec.sub_def,0,UNSAT,24,53,0
BitVec.setWidth_setWidth_succ_eq_setWidth_setWidth_or_twoPow_of_getLsbD_true,0,UNKNOWN,36,11228,1
BitVec.not_eq_comm,0,UNKNOWN,28,11175,0
BitVec.getElem_or,0,UNKNOWN,23,11178,1
BitVec.getLsbD_sshiftRight',0,UNKNOWN,31,11178,1
BitVec.umod_self,0,UNKNOWN,14,10275,1
BitVec.neg_mul_neg,0,UNKNOWN,24,11126,1
BitVec.setWidth_one_eq_ofBool_getLsb_zero,0,UNKNOWN,23,11067,0
BitVec.toFin_sshiftRight,0,UNKNOWN,29,11128,0
BitVec.lt_one_iff,0,UNKNOWN,14,11075,1
BitVec.toInt_eq_msb_cond,0,UNKNOWN,34,11113,0
BitVec.toFin_one,0,UNSAT,18,503,0
BitVec.toInt_neg_iff,0,UNKNOWN,23,11071,0
BitVec.getMsbD_rotateRightAux_of_ge,0,UNKNOWN,27,11080,1
BitVec.toInt_of_zero_length,0,UNSAT,22,53,0
BitVec.toFin_extractLsb,0,UNSAT,19,53,0
BitVec.msb_umod_of_msb_false_of_ne_zero,0,UNKNOWN,24,11122,0
BitVec.not_neg,0,UNKNOWN,23,11221,1
BitVec.lt_of_le_ne,0,UNKNOWN,17,11075,0
BitVec.BitVec.setWidth_add_eq_mod,0,UNKNOWN,17,11074,0
BitVec.slt_eq_not_ult_of_msb_neq,0,UNKNOWN,28,11072,0
BitVec.smulOverflow_assoc,0,UNKNOWN,30,11072,0
BitVec.setWidth_eq_append_extractLsb',0,UNKNOWN,25,11077,0
BitVec.cons_xor_cons,0,UNKNOWN,23,11174,0
BitVec.twoPow_mul_eq_shiftLeft,0,UNKNOWN,15,11076,0
BitVec.setWidth_ofNat_of_le,0,UNKNOWN,14,11078,0
BitVec.getElem_xor,0,ERR_NUNCHAKU,29,53,0
BitVec.mul_neg,0,UNKNOWN,19,11071,0
BitVec.getLsbD_shiftConcat,0,UNKNOWN,33,11125,0
BitVec.toFin_xor,0,UNKNOWN,19,11075,1
BitVec.replicate_succ,0,UNSAT,20,1204,0
BitVec.slt_eq_ult,0,ERR_NUNCHAKU,45,54,0
BitVec.getMsbD_not,0,ERR_NUNCHAKU,37,55,0
BitVec.shiftLeft_neg,0,UNKNOWN,28,11080,1
BitVec.toInt_rotateLeft,0,UNKNOWN,32,11117,1
BitVec.extractLsb'_xor,0,UNKNOWN,20,11177,0
BitVec.getMsbD_ofBool,0,UNSAT,26,53,0
BitVec.setWidth_setWidth_of_le,0,UNKNOWN,15,11080,0
BitVec.getMsbD_sshiftRight,0,UNKNOWN,30,11215,1
BitVec.ofNat_sub_ofNat_of_le,0,UNKNOWN,19,11081,1
BitVec.getElem?_of_ge,0,UNKNOWN,22,11073,1
BitVec.setWidth_and,0,UNKNOWN,23,11074,0
BitVec.toInt_add,0,UNKNOWN,27,11078,0
BitVec.ofFin_natCast,0,UNSAT,15,52,1
BitVec.extractLsb_ofFin,0,UNSAT,17,8724,0
BitVec.toFin_ofNat,0,UNSAT,18,53,0
BitVec.val_toFin,0,UNSAT,15,53,0
BitVec.ofNat_and,0,UNKNOWN,23,11075,0
BitVec.getElem_twoPow,0,UNKNOWN,21,11176,0
BitVec.extractLsb_or,0,UNKNOWN,25,11180,0
BitVec.toNat_mod_cancel,0,UNKNOWN,14,11076,0
BitVec.toInt_mul,0,UNKNOWN,26,11086,1
BitVec.getElem_and,0,UNKNOWN,22,11176,0
BitVec.toFin_abs,0,UNKNOWN,25,11174,1
BitVec.toNat_mod_cancel',0,UNKNOWN,26,11083,1
BitVec.le_refl,0,UNSAT,20,53,0
BitVec.clzAuxRec_zero,0,UNSAT,25,53,0
BitVec.add_right_eq_self,0,UNKNOWN,15,11074,0
BitVec.toNat_shiftConcat_lt_of_lt,0,UNKNOWN,22,11074,1
BitVec.udiv_one,0,UNKNOWN,16,11077,0
BitVec.toFin_signExtend,0,UNKNOWN,29,11126,0
BitVec.getLsbD_zero_length,0,UNKNOWN,21,11177,0
BitVec.getElem_concat,0,UNKNOWN,27,11178,1
BitVec.signExtend_eq_setWidth_of_lt,0,UNKNOWN,29,11073,0
BitVec.ofNatLT_zero,0,UNSAT,21,53,0
BitVec.pow_succ,0,UNSAT,17,153,0
BitVec.getElem_reverse,0,UNKNOWN,33,11174,1
BitVec.setWidth_or,0,UNKNOWN,22,11076,0
BitVec.extractLsb'_or,0,UNKNOWN,19,11177,0
BitVec.extractLsb'_eq_extractLsb,0,UNKNOWN,23,11124,0
BitVec.ofNat_xor,0,UNKNOWN,18,11074,0
BitVec.not_inj,0,UNKNOWN,20,11229,1
BitVec.shiftLeft_eq_concat_of_lt,0,UNKNOWN,20,11081,0
BitVec.shiftLeft_eq',0,UNSAT,16,53,0
BitVec.getElem_shiftConcat_succ,0,UNKNOWN,28,11129,0
BitVec.msb_sshiftRight',0,UNKNOWN,29,11174,0
BitVec.toNat_xor,0,UNSAT,20,53,0
BitVec.msb_udiv_eq_false_of,0,UNKNOWN,28,11120,1
BitVec.setWidth_cast,0,UNKNOWN,18,11077,1
BitVec.getMsbD_intMin,0,UNKNOWN,22,11231,1
BitVec.toFin_shiftLeftZeroExtend,0,UNKNOWN,21,11075,0
BitVec.ult_eq_decide,0,UNSAT,13,52,0
BitVec.instAssociativeHAnd,0,UNKNOWN,20,7663,1
BitVec.toInt_signExtend_of_le,0,UNKNOWN,28,11065,0
BitVec.two_mul,0,UNKNOWN,15,11078,0
BitVec.xor_append,0,UNKNOWN,24,11213,0
BitVec.lt_of_isSome_getElem?,0,UNSAT,23,103,0
BitVec.rotateLeft_mod_eq_rotateLeft,0,UNKNOWN,20,11127,1
BitVec.mul_eq_and,0,UNSAT,20,53,0
BitVec.or_not_self,0,UNKNOWN,22,11231,0
BitVec.getLsbD_cast,0,UNSAT,25,1154,0
BitVec.append_assoc,0,UNKNOWN,32,11229,1
BitVec.instCommutativeHXor,0,UNKNOWN,24,4311,1
BitVec.not_eq_neg_add,0,UNKNOWN,21,11179,1
BitVec.getLsbD_rotateLeftAux_of_ge,0,UNKNOWN,28,11070,0
BitVec.shiftLeft_add,0,UNKNOWN,15,11077,0
BitVec.toInt_mul_toInt_lt_neg_two_pow_iff,0,UNKNOWN,26,11120,1
BitVec.concat_xor_concat,0,UNKNOWN,23,11128,1
BitVec.some_eq_getElem?_iff,0,UNSAT,22,102,0
BitVec.toFin_add,0,UNSAT,15,2415,0
BitVec.ofNat_add_ofNat,0,UNKNOWN,55,11079,0
BitVec.neg_add,0,UNKNOWN,16,11073,1
BitVec.lt_asymm,0,UNKNOWN,11,11076,0
BitVec.mul_zero,0,UNSAT,14,53,0
BitVec.msb_and,0,UNKNOWN,23,11126,0
BitVec.not_append,0,UNKNOWN,24,11175,0
BitVec.toInt_umod,0,UNKNOWN,24,11078,1
BitVec.sub_toNat_mod_cancel_of_toNat,0,UNKNOWN,16,11079,0
BitVec.setWidth_append_of_eq,0,UNKNOWN,25,11124,0
BitVec.msb_allOnes,0,UNKNOWN,26,11226,0
BitVec.sdiv_self,0,UNKNOWN,31,11171,0
BitVec.add_neg_eq_sub,0,UNKNOWN,16,11074,0
BitVec.not_cast,0,UNKNOWN,27,11179,0
BitVec.shiftLeft_ofNat_eq,0,UNSAT,17,52,0
BitVec.toInt_umod_of_msb,0,UNKNOWN,30,11126,1
BitVec.xor_zero,0,UNSAT,22,53,0
BitVec.getLsbD_intMax,0,UNKNOWN,25,11133,0
BitVec.ult_eq_msb_of_msb_neq,0,UNKNOWN,22,11077,0
BitVec.msb_append,0,UNKNOWN,27,11176,1
BitVec.fill_false,0,UNSAT,16,52,0
BitVec.getElem?_zero_ofNat_zero,0,UNKNOWN,22,10271,0
BitVec.sdiv_eq_and,0,UNSAT,36,54,0
BitVec.ofBool_xor_ofBool,0,UNSAT,25,53,0
BitVec.getMsbD_or,0,UNKNOWN,30,11139,0
BitVec.cast_append_left,0,UNKNOWN,20,11176,1
BitVec.getElem_shiftLeft,0,UNKNOWN,23,11130,0
BitVec.and_cast,0,UNKNOWN,17,11123,0
BitVec.lt_of_isSome_getMsb?,0,UNSAT,22,103,0
BitVec.sle_eq_slt_or_eq,0,UNKNOWN,22,11084,0
BitVec.sdiv_neg_one,0,UNKNOWN,26,11080,0
BitVec.intMin_sle,0,UNKNOWN,22,11128,0
BitVec.shiftLeft_ushiftRight,0,UNKNOWN,20,11180,0
BitVec.and_not_self,0,UNKNOWN,23,11177,0
BitVec.sshiftRight'_ofNat_eq_sshiftRight,0,UNSAT,25,4263,1
BitVec.signExtend_eq_setWidth_of_le,0,UNKNOWN,26,11075,1
BitVec.not_cons,0,UNKNOWN,23,11180,1
BitVec.getLsbD_or,0,UNKNOWN,24,11176,0
BitVec.ne_of_lt,0,UNKNOWN,13,11077,0
BitVec.toNat_mul_of_not_umulOverflow,0,UNKNOWN,17,11075,0
BitVec.sub_eq_add_neg,0,UNKNOWN,15,11076,0
BitVec.le_def,0,UNKNOWN,15,11078,1
BitVec.msb_twoPow,0,UNKNOWN,23,11231,0
BitVec.ofBool_eq_iff_eq,0,UNSAT,15,52,0
BitVec.getMsb?_of_ge,0,UNKNOWN,24,11076,0
BitVec.getMsbD_shiftLeftZeroExtend,0,UNKNOWN,23,11224,1
BitVec.zero_shiftLeft,0,UNKNOWN,16,10273,0
BitVec.and_one_eq_setWidth_ofBool_getLsbD,0,UNKNOWN,31,11063,0
BitVec.getLsbD_ofNatLT,0,UNKNOWN,20,11174,1
BitVec.toInt_ediv_toInt_nonpos_of_nonpos_of_nonneg,0,UNKNOWN,20,11077,1
BitVec.toNat_sub_of_le,0,UNKNOWN,22,11077,0
BitVec.toNat_intCast,0,UNKNOWN,22,11078,0
BitVec.ne_not_self,0,UNKNOWN,20,11173,0
BitVec.getElem?_zero_ofNat_one,0,UNKNOWN,22,11070,1
BitVec.toNat_smod,0,UNKNOWN,32,11079,0
BitVec.toInt_neg,0,UNKNOWN,28,11173,1
BitVec.shiftLeft_add_distrib,0,UNKNOWN,20,11079,0
BitVec.toNat_cons',0,UNKNOWN,21,11178,0
BitVec.toNat_rotateRight,0,UNKNOWN,20,11126,1
BitVec.zero_srem,0,UNKNOWN,31,11124,1
BitVec.toFin_ofFin,0,UNSAT,18,52,0
BitVec.not_self_ne,0,UNKNOWN,26,11128,1
BitVec.sub_add_bmod_cancel,0,UNKNOWN,22,11074,1
BitVec.add_left_neg,0,UNKNOWN,16,11136,1
BitVec.toNat_div_toNat_lt,0,UNKNOWN,20,11078,0
BitVec.signExtend_eq_append_of_le,0,UNKNOWN,36,11177,0
