theorem,mutant,result,encoding,nunchaku,recovery
List.flatten_eq_flatMap,0,UNKNOWN,8,11078,0
List.head_of_head?_eq_some,0,UNSAT,4,52,1
List.get?_eq_getElem?,0,UNKNOWN,13,10274,0
List.removeAll_nil,0,UNKNOWN,12,10273,1
List.mem_flatMap_of_mem,0,UNKNOWN,26,11079,0
List.contains_insert,0,UNKNOWN,14,11077,0
List.tail_eq_of_cons_eq,0,UNSAT,3,403,0
List.dropLast_cons_self_replicate,0,UNKNOWN,9,10228,0
List.forall_mem_nil,0,UNSAT,21,52,1
List.flatten_append,0,UNKNOWN,4,11079,1
List.map_id_fun',0,UNKNOWN,6,10419,0
List.not_all_eq_any_not,0,UNKNOWN,6,11082,1
List.foldr_flatten,0,UNKNOWN,5,11080,0
List.mem_iff_get?,0,UNKNOWN,27,11077,1
List.get_eq_getElem,0,UNSAT,17,52,0
List.map_eq_cons_iff,0,UNSAT,2,53,0
List.exists_of_mem_map,0,UNKNOWN,16,11078,0
List.forall_mem_map,0,UNKNOWN,17,11077,0
List.mem_replicate,0,UNKNOWN,24,11081,0
List.append_inj_left,0,UNSAT,8,53,0
List.foldrRecOn_nil,0,ERR_ENCODING,2,0,0
List.get?_eq_none_iff,0,UNKNOWN,18,11080,0
List.head_eq_of_cons_eq,0,UNSAT,4,404,0
List.getElem_eq_getElem?_get,0,UNKNOWN,20,11078,1
List.dropLast_concat_getLast,0,UNKNOWN,8,10220,0
List.map_id_fun,0,UNKNOWN,4,10324,0
List.mem_dite_nil_right,0,UNKNOWN,17,11075,1
List.any_insert,0,UNKNOWN,14,11077,1
List.map_tail,0,UNSAT,9,54,0
List.reverse_flatten,0,UNKNOWN,11,11077,1
List.filter_cons,0,UNSAT,5,53,0
List.getElem?_set_self,0,UNKNOWN,16,11080,0
List.flatMap_id',0,UNKNOWN,9,11076,0
List.all_append,0,UNKNOWN,9,11077,0
List.singleton_append,0,UNSAT,4,52,0
List.reverse_append,0,UNKNOWN,6,11075,0
List.replace_cons_self,0,UNSAT,16,102,0
List.getElem?_cons_succ,0,UNSAT,8,53,0
List.ne_nil_of_mem,0,UNSAT,13,1004,0
List.forall_mem_cons,0,UNKNOWN,33,11077,0
List.getElem?_map,0,UNKNOWN,14,10279,1
List.eq_nil_iff_length_eq_zero,0,UNSAT,6,53,0
List.foldrM_append,0,ERR_ENCODING,1,0,0
List.filter_reverse,0,UNKNOWN,6,11069,1
List.reverse_flatMap,0,UNKNOWN,15,11075,0
List.last_eq_of_concat_eq,0,UNKNOWN,6,11077,0
List.getElem?_dropLast,0,UNKNOWN,22,11074,0
List.sum_reverse_nat,0,UNKNOWN,7,10277,0
List.getLast_eq_getElem,0,UNKNOWN,11,10227,1
List.exists_mem_of_length_eq_add_one,0,UNKNOWN,18,11076,0
List.foldl_hom,0,UNKNOWN,9,11080,0
List.foldrRecOn_cons,0,ERR_ENCODING,2,0,0
List.length_reverse,0,UNKNOWN,7,10227,0
List.length_insert_of_not_mem,0,UNKNOWN,30,11068,1
List.getLast?_eq_head?_reverse,0,UNKNOWN,5,10226,0
List.set_eq_nil_iff,0,UNSAT,5,53,0
List.getLast_append,0,UNKNOWN,5,10227,0
List.sum_replicate_nat,0,UNKNOWN,15,10319,0
List.getElem_dropLast,0,UNKNOWN,18,11077,0
List.getElem_length_sub_one_eq_getLast,0,UNKNOWN,12,10266,0
List.append_of_mem,0,UNKNOWN,20,11074,0
List.insert_eq,0,UNKNOWN,32,11075,1
List.filterMap_some_fun,0,UNKNOWN,5,10224,1
List.cons_removeAll,0,UNSAT,14,153,0
List.replace_replicate_self,0,UNSAT,20,103,0
List.ext_getElem,0,UNKNOWN,31,11083,0
List.tailD_map,0,UNSAT,4,52,1
List.filter_removeAll_filter,0,UNKNOWN,16,11076,0
List.map_singleton,0,UNSAT,6,54,0
List.mem_map_of_mem,0,UNKNOWN,23,11066,0
List.foldr_hom,0,UNKNOWN,9,11085,0
List.contains_reverse,0,UNKNOWN,12,11077,0
List.replicate_succ',0,UNKNOWN,6,10274,0
List.flatMap_singleton',0,UNKNOWN,9,10276,0
List.getLast?_eq_getElem?,0,UNKNOWN,13,10273,1
List.length_eq_zero_iff,0,UNSAT,7,53,0
List.map_eq_foldr,0,UNKNOWN,4,10277,0
List.mem_ite_nil_left,0,UNKNOWN,49,11083,1
List.tail_eq_tailD,0,UNSAT,5,53,0
List.sum_append_nat,0,UNKNOWN,13,10372,0
List.filter_replicate,0,UNKNOWN,7,11078,1
List.nil_eq,0,UNSAT,3,54,0
List.filterMap_cons_some,0,UNSAT,11,53,0
List.getLast?_flatMap,0,UNKNOWN,13,11077,0
List.replicate_eq_append_iff,0,UNKNOWN,4,11079,0
List.map_congr_left,0,UNKNOWN,18,11072,0
List.ne_nil_of_length_eq_add_one,0,UNSAT,4,503,0
List.concat_inj,0,UNSAT,7,6260,0
List.foldr_cons_nil,0,UNKNOWN,4,10314,0
List.length_eq_of_beq,0,UNKNOWN,13,11075,1
List.foldl_eq_foldlM,0,ERR_ENCODING,6,0,0
List.getD_getElem?,0,UNKNOWN,17,11076,1
List.eq_replicate_iff,0,UNKNOWN,19,11076,1
List.eq_nil_of_map_eq_nil,0,UNSAT,6,53,0
List.head?_tail,0,UNSAT,9,53,0
List.append_eq_cons_iff,0,UNSAT,2,53,0
List.headD_eq_head?_getD,0,UNSAT,3,52,0
List.filter_replicate_of_pos,0,UNKNOWN,8,11075,1
List.insert_append,0,UNKNOWN,20,11077,1
List.get_cons_zero,0,UNSAT,13,1656,0
List.leftpad_prefix,0,UNSAT,10,53,0
List.filter_eq_append_iff,0,UNKNOWN,10,11031,0
List.filter_append,0,UNKNOWN,5,11080,1
List.mem_nil_iff,0,UNSAT,15,52,0
List.getElem?_append_right,0,UNKNOWN,18,11077,1
List.length_eq_one_iff,0,UNSAT,6,103,0
List.contains_flatten,0,UNKNOWN,7,11078,0
List.flatMap_append,0,UNKNOWN,5,11080,0
List.map_eq_replicate_iff,0,UNKNOWN,16,11078,0
List.foldlM_reverse,0,ERR_ENCODING,1,0,0
List.forall_mem_flatMap,0,UNKNOWN,20,11075,0
List.or_all_distrib_right,0,UNKNOWN,6,11071,0
List.foldl_add_const,0,UNKNOWN,6,11078,0
List.set_replicate_self,0,UNKNOWN,5,10327,1
List.length_tail,0,UNSAT,9,54,0
List.forall_mem_singleton,0,UNSAT,21,102,0
List.replace_of_not_mem,0,UNKNOWN,26,11079,0
List.getLast?_concat,0,UNKNOWN,9,10276,0
List.filterMap_eq_map',0,UNKNOWN,7,10225,1
List.all_filterMap,0,UNKNOWN,19,11077,0
List.headD_map,0,UNSAT,5,52,0
List.flatten_replicate_singleton,0,UNKNOWN,6,10270,0
List.foldr_add_const,0,UNKNOWN,11,11078,0
List.mem_iff_getElem?,0,UNKNOWN,19,11078,1
List.set_tail,0,UNSAT,4,52,0
List.append_eq_flatten_iff,0,UNKNOWN,8,11081,0
List.head?_concat_concat,0,UNSAT,8,505,0
List.flatten_eq_append_iff,0,UNKNOWN,11,11077,1
List.flatten_replicate_nil,0,UNKNOWN,7,10326,0
List.all_filter,0,UNKNOWN,10,11073,0
List.set_cons_succ,0,UNSAT,7,54,0
List.getElem?_tail,0,UNSAT,10,52,0
List.head?_flatten,0,UNKNOWN,6,10275,0
List.head_replicate,0,UNSAT,6,55,0
List.getLast?_cons,0,UNSAT,4,52,0
List.any_eq_not_all_not,0,UNKNOWN,4,11074,0
List.mem_singleton_self,0,UNSAT,21,52,1
List.mem_of_get?,0,UNKNOWN,25,11077,1
List.filterMap_eq_cons_iff,0,UNKNOWN,25,11078,0
List.getElem?_cons_zero,0,UNSAT,8,52,0
List.getElem_cons,0,UNSAT,16,102,0
List.length_insert_of_mem,0,UNKNOWN,24,11077,0
List.filterMap_filterMap,0,UNKNOWN,17,11069,0
List.reverse_eq_concat,0,UNKNOWN,3,11081,1
List.isEmpty_reverse,0,UNKNOWN,8,10227,0
List.flatten_eq_singleton_iff,0,UNKNOWN,24,11065,0
List.getElem?_eq_some_iff,0,UNKNOWN,17,11078,0
List.contains_flatMap,0,UNKNOWN,14,11076,1
List.getLast?_map,0,UNKNOWN,12,10277,1
List.getElem_insert,0,UNKNOWN,33,11077,0
List.filter_filterMap,0,UNKNOWN,15,11076,1
List.concat_nil,0,UNSAT,4,504,0
List.length_pos_iff_exists_mem,0,UNKNOWN,28,11073,0
List.one_lt_length_of_tail_ne_nil,0,UNKNOWN,20,10272,1
List.contains_append,0,UNKNOWN,13,11077,0
List.getLast?_replicate,0,UNKNOWN,7,10276,0
List.foldr_map_hom,0,UNKNOWN,12,11078,0
List.mem_append,0,UNKNOWN,15,11076,0
List.insert_of_not_mem,0,UNKNOWN,20,11078,1
List.mem_cons_self,0,UNKNOWN,19,10225,0
List.nil_append_fun,0,UNSAT,6,54,0
List.concat_beq_concat,0,UNKNOWN,13,11075,0
List.length_pos_iff_exists_cons,0,UNKNOWN,23,11079,0
List.get?_of_mem,0,UNKNOWN,20,11072,0
List.any_reverse,0,UNKNOWN,4,11074,0
List.filterMap_filter,0,UNKNOWN,12,11067,0
List.getElem!_nil,0,ERR_ENCODING,9,0,0
List.foldl_flip_cons_eq_append,0,UNKNOWN,5,10274,0
List.flatMap_eq_foldl,0,UNKNOWN,12,11080,0
List.init_eq_of_concat_eq,0,UNSAT,4,54,0
List.ne_and_not_mem_of_not_mem_cons,0,UNKNOWN,21,11080,0
List.reverse_eq_append_iff,0,UNKNOWN,6,11062,0
List.getLast_mem_getLast?,0,UNSAT,5,52,0
List.exists_mem_of_ne_nil,0,UNKNOWN,19,11081,1
List.foldlRecOn_cons,0,ERR_ENCODING,1,0,0
List.filter_filter,0,UNKNOWN,4,11071,0
List.head_mem,0,UNKNOWN,20,10274,0
List.getElem?_replace_of_ne,0,UNKNOWN,18,11081,0
List.map_reverse,0,UNKNOWN,11,10228,1
List.mem_or_eq_of_mem_set,0,UNKNOWN,20,11077,1
List.any_filterMap,0,UNKNOWN,12,11079,0
List.filterMap_replicate_of_none,0,UNKNOWN,13,11078,1
List.flatten_concat,0,UNKNOWN,5,11076,0
List.mem_ite_nil_right,0,UNKNOWN,16,11078,0
List.tail_eq_tail?,0,UNSAT,6,54,0
List.getElem_of_append,0,UNKNOWN,11,11080,1
List.mem_of_getLast?,0,UNKNOWN,17,11077,1
List.foldr_filter,0,UNKNOWN,11,11079,0
List.getElem_of_eq,0,UNSAT,16,53,0
List.eq_replicate_or_eq_replicate_append_cons,0,UNKNOWN,14,6262,0
List.map_eq_append_iff,0,UNKNOWN,10,11076,0
List.head_dropLast,0,UNSAT,13,52,1
List.cons_ne_nil,0,UNSAT,2,52,0
List.getElem?_set',0,UNKNOWN,10,11076,0
List.mem_append_cons_self,0,UNKNOWN,21,11082,0
List.mem_flatten_of_mem,0,UNKNOWN,17,11080,0
List.mem_reverseAux,0,UNKNOWN,23,11079,1
List.eraseDups_cons,0,UNKNOWN,14,10274,0
List.length_flatten,0,UNKNOWN,13,10321,0
List.any_congr,0,UNSAT,4,52,0
List.foldlRecOn_nil,0,ERR_ENCODING,0,0,0
List.getLast_append_of_ne_nil,0,UNKNOWN,4,10272,0
List.getElem_set_ne,0,UNKNOWN,27,11072,1
List.length_insert,0,UNKNOWN,34,11076,1
List.ne_nil_iff_length_pos,0,UNKNOWN,17,10272,1
List.tail_replicate,0,UNSAT,5,52,0
List.reverse_concat,0,UNKNOWN,3,10220,0
List.isEmpty_iff,0,UNSAT,4,52,1
List.set_set,0,UNKNOWN,5,10273,1
List.length_replace,0,UNKNOWN,12,11074,1
List.foldrM_reverse,0,ERR_ENCODING,1,0,0
List.mem_of_mem_getLast?,0,UNKNOWN,18,11082,1
List.foldl_map,0,UNKNOWN,5,10325,0
List.getLast_of_getLast?_eq_some,0,UNSAT,4,504,0
List.contains_cons,0,UNSAT,15,104,0
List.decide_mem_cons,0,UNKNOWN,19,11083,0
List.map_id'',0,UNKNOWN,6,10279,0
List.replicate_append_replicate,0,UNKNOWN,6,11077,1
List.cons_beq_cons,0,UNSAT,10,52,0
List.mem_map,0,UNKNOWN,21,11080,0
List.head_replace,0,UNSAT,10,103,0
List.filterMap_flatMap,0,UNKNOWN,10,11076,1
List.replicate_inj,0,UNKNOWN,4,10276,1
List.getElem?_set,0,UNKNOWN,20,11078,0
List.dropLast_append_cons,0,UNKNOWN,12,10271,0
List.head_of_mem_head?,0,UNSAT,3,53,0
List.head_singleton,0,UNSAT,2,52,0
List.reflBEq_iff,0,UNKNOWN,14,11076,0
List.getElem_replicate,0,UNKNOWN,22,11074,0
List.some_getElem_eq_getElem?_iff,0,UNKNOWN,17,11078,1
List.mem_of_head?,0,UNKNOWN,18,10227,0
List.mem_singleton,0,UNSAT,22,53,0
List.map_filter_eq_foldr,0,UNKNOWN,13,11076,0
List.eraseDupsBy_nil,0,UNSAT,14,453,0
List.length_filter_eq_length_iff,0,UNKNOWN,24,11078,0
List.any_beq,0,UNKNOWN,9,11073,0
List.contains_congr,0,UNKNOWN,19,11079,0
List.isEmpty_eq_false_iff_exists_mem,0,UNKNOWN,19,11077,0
List.length_filterMap_le,0,UNKNOWN,25,11065,0
List.not_mem_cons_of_ne_of_not_mem,0,UNKNOWN,14,11079,0
List.all_eq_not_any_not,0,UNKNOWN,9,11082,1
List.insert_replicate_ne,0,UNKNOWN,18,11078,1
List.foldl_append,0,UNKNOWN,7,11072,1
List.getLastD_mem_cons,0,UNKNOWN,20,11078,0
List.head?_flatMap,0,UNKNOWN,9,11062,0
List.getLast?_tail,0,UNSAT,5,52,0
List.getElem?_concat_length,0,UNKNOWN,11,10220,1
List.getLast!_eq_getLast?_getD,0,ERR_ENCODING,5,0,0
List.get_cons_succ,0,UNSAT,14,102,0
List.flatten_flatten,0,UNKNOWN,6,11073,1
List.concat_append,0,UNKNOWN,6,10275,0
List.map_concat,0,UNKNOWN,9,10226,0
List.append_inj_right,0,UNKNOWN,8,11077,0
List.replace_replicate_ne,0,UNKNOWN,14,11081,1
List.getElem_append,0,UNKNOWN,18,11077,0
List.append_concat,0,UNKNOWN,6,10225,0
List.and_any_distrib_left,0,UNKNOWN,10,11076,1
List.getElem?_replicate_of_lt,0,UNKNOWN,17,11078,1
List.getElem_replace,0,UNKNOWN,32,11075,1
List.head!_of_head?,0,ERR_ENCODING,2,0,0
List.getLast?_eq_getLast,0,UNSAT,3,52,1
List.head_insert,0,UNKNOWN,25,11076,1
List.head?_append,0,UNSAT,9,54,0
List.nil_beq_eq,0,UNSAT,12,53,0
List.getElem?_filter,0,UNKNOWN,22,11083,0
List.forall_none_of_filterMap_eq_nil,0,UNKNOWN,21,11081,1
List.getLast_append_right,0,UNKNOWN,6,10277,0
List.getLast!_cons_eq_getLastD,0,ERR_ENCODING,5,0,0
List.any_eq_false,0,UNKNOWN,25,11078,0
List.flatMap_eq_nil_iff,0,UNKNOWN,18,11077,0
List.getElem!_cons_succ,0,ERR_ENCODING,6,0,0
List.mem_set,0,UNKNOWN,21,11074,0
List.forall_mem_append,0,UNKNOWN,25,11080,0
List.get!_len_le,0,ERR_ENCODING,19,0,0
List.head?_eq_none_iff,0,UNSAT,2,52,0
List.not_mem_append,0,UNKNOWN,21,11068,1
List.head?_eq_some_iff,0,UNSAT,5,54,0
List.filter_flatten,0,UNKNOWN,12,11078,1
List.foldl_eq_foldr_reverse,0,UNKNOWN,5,11070,0
List.getElem_tail,0,UNSAT,13,103,0
List.all_map,0,UNKNOWN,5,11079,1
List.cons_ne_self,0,UNSAT,4,54,0
List.filterMap_length_eq_length,0,UNKNOWN,26,11077,1
List.eq_nil_of_append_eq_nil,0,UNSAT,2,52,0
List.reverse_eq_iff,0,UNKNOWN,6,11082,0
List.reverse_inj,0,UNKNOWN,5,11078,0
List.map_eq_iff,0,SAT,12,2525,1
List.any_eq,0,UNKNOWN,18,11077,1
List.reverseAux_reverseAux_nil,0,UNKNOWN,2,11072,0
List.map_flatMap,0,UNKNOWN,8,11080,1
List.filter_congr,0,UNKNOWN,26,11070,1
List.forall_mem_replicate,0,UNKNOWN,30,11078,1
List.contains_eq_any_beq,0,UNKNOWN,14,11078,0
List.getElem?_append_left,0,UNKNOWN,21,11065,0
List.isEmpty_eq_false_iff,0,UNSAT,4,353,0
List.cons_head_tail,0,UNSAT,7,53,1
List.getElem!_cons_zero,0,ERR_ENCODING,6,0,0
List.foldr_cons_eq_append',0,UNKNOWN,3,10228,0
List.length_flatMap,0,UNKNOWN,14,10319,0
List.cons_eq_flatten_iff,0,UNKNOWN,18,11077,0
List.map_inj_right,0,UNKNOWN,4,11073,0
List.map_set,0,UNKNOWN,7,10222,0
List.filter_eq_self,0,UNKNOWN,22,11078,1
List.get_of_mem,0,UNKNOWN,15,11079,1
List.any_flatten,0,UNKNOWN,6,11080,1
List.mem_iff_get,0,SAT,30,103,0
List.mem_iff_append,0,UNKNOWN,14,11075,0
List.map_eq_singleton_iff,0,UNSAT,6,52,0
List.eraseDupsBy_cons,0,UNKNOWN,10,11073,0
List.head?_eq_head,0,UNSAT,4,53,0
List.head_append_of_ne_nil,0,UNSAT,7,53,0
List.getElem_set_self,0,UNKNOWN,14,11078,1
List.head?_eq_getLast?_reverse,0,UNKNOWN,5,10226,1
List.getElem_singleton,0,UNSAT,18,52,0
List.replace_append_left,0,UNKNOWN,24,11072,0
List.getLast_cons,0,UNSAT,6,53,0
List.eq_append_cons_of_mem,0,UNKNOWN,27,11065,0
List.mem_insert_self,0,UNKNOWN,20,11073,1
List.filterMap_cons_none,0,UNSAT,9,53,0
List.filterMap_replicate,0,UNKNOWN,8,11077,1
List.foldr_assoc,0,UNKNOWN,5,11080,0
List.concat_inj_left,0,UNSAT,7,53,0
List.flatten_eq_cons_iff,0,UNKNOWN,23,11068,0
List.nil_eq_flatten_iff,0,UNKNOWN,22,11072,0
List.get_mk_zero,0,UNSAT,13,102,0
List.eq_nil_iff_forall_not_mem,0,UNKNOWN,14,11078,0
List.get_of_eq,0,UNSAT,13,52,0
List.foldl_flatten,0,UNKNOWN,5,11076,1
List.mem_insert_of_mem,0,UNKNOWN,25,11077,1
List.get!_of_get?,0,ERR_ENCODING,10,0,0
List.isEqv_eq,0,UNKNOWN,11,11077,1
List.splitAt_go,0,UNKNOWN,24,11080,0
List.getLast_singleton,0,UNSAT,6,54,0
List.all_eq_true,0,UNKNOWN,21,11081,0
List.decide_forall_mem,0,UNKNOWN,16,11080,0
List.getElem_append_left',0,UNKNOWN,19,11070,1
List.getLast_eq_head_reverse,0,UNKNOWN,7,10225,0
List.append_eq_filterMap_iff,0,UNKNOWN,9,11064,0
List.insert_nil,0,UNSAT,12,1055,1
List.eq_iff_flatten_eq,0,UNKNOWN,11,11081,0
List.exists_mem_cons,0,UNKNOWN,23,11076,1
List.all_bne,0,UNKNOWN,9,11073,0
