theorem,mutant,result,encoding,nunchaku,recovery
Array.size_uset,0,UNKNOWN,16,11072,1
Array.forall_mem_filterMap,0,ERR_ENCODING,30,0,0
Array.getD_eq_getD_getElem?,0,UNSAT,12,52,0
Array.exists_of_mem_flatMap,0,ERR_ENCODING,30,0,0
Array.mapM_eq_foldlM,0,ERR_ENCODING,0,0,0
Array.getElem_set_ne,0,UNKNOWN,13,11080,0
Array.forall_getElem,0,UNKNOWN,34,11077,1
List.foldl_push_eq_append,0,ERR_ENCODING,19,0,0
Array.getElem?_size,0,UNKNOWN,11,11083,1
Array.getElem_extract_loop_ge,0,UNKNOWN,26,11077,0
Array.isEmpty_eq_false_iff_exists_mem,0,UNKNOWN,16,11083,0
Array.mem_reverse,0,UNKNOWN,27,11078,1
Array.all_empty,0,ERR_ENCODING,16,0,0
Array.toList_modify,0,ERR_ENCODING,15,0,0
Array.getElem_shrink,0,UNKNOWN,16,11077,1
Array.getElem_push_lt,0,UNKNOWN,12,11072,0
Array.filter_filter,0,ERR_ENCODING,18,0,0
Array.foldl_push_eq_append,0,ERR_ENCODING,19,0,0
Array.push_eq_append_iff,0,ERR_ENCODING,17,0,0
Array.flatMap_map,0,ERR_ENCODING,18,0,0
Array.all_push',0,ERR_ENCODING,15,0,0
Array.foldlM_congr,0,ERR_ENCODING,0,0,0
Array.forall_mem_flatMap,0,ERR_ENCODING,27,0,0
Array.filter_replicate_of_pos,0,ERR_ENCODING,17,0,0
Array.toList_setIfInBounds,0,UNKNOWN,11,11071,0
Array.flatten_empty,0,ERR_ENCODING,18,0,0
Array.mem_dite_empty_right,0,UNKNOWN,14,11081,1
Array.getElem?_push_size,0,UNKNOWN,21,10226,0
Array.getElem?_setIfInBounds,0,UNKNOWN,17,11080,0
Array.foldlM_start_stop,0,ERR_ENCODING,0,0,0
Array.foldl_congr,0,ERR_ENCODING,16,0,0
Array.size_modify,0,ERR_ENCODING,13,0,0
Array.sum_replicate_nat,0,ERR_ENCODING,17,0,0
Array.foldlM_loop_empty,0,ERR_ENCODING,0,0,0
Array.flatMap_replicate,0,ERR_ENCODING,18,0,0
Array.filterMap_size_eq_size,0,ERR_ENCODING,29,0,0
Array.size_range',0,UNKNOWN,7,11078,0
Array.replicate_zero,0,UNSAT,3,53,0
Array.getElem_eq_iff,0,UNSAT,17,52,0
Array.append_eq_push_iff,0,ERR_ENCODING,18,0,0
Array.foldrM_append',0,ERR_ENCODING,0,0,0
Array.foldl_map_hom',0,ERR_ENCODING,21,0,0
Array.getElem_replace_of_ne,0,UNKNOWN,24,11077,1
Array.getElem?_modify,0,ERR_ENCODING,16,0,0
Array.array₂_induction,0,UNKNOWN,3,11077,0
Array.extract_zero,0,UNKNOWN,20,7717,0
Array.toList_range,0,UNKNOWN,10,11078,1
Array.back_replicate,0,UNKNOWN,13,10228,0
Array.not_mem_nil,0,UNSAT,23,402,0
Array.all_filter,0,ERR_ENCODING,25,0,0
Array.exists_mem_of_ne_empty,0,UNKNOWN,16,11072,0
Array.filter_push,0,ERR_ENCODING,22,0,0
Array.setIfInBounds_eq_of_size_le,0,UNKNOWN,11,11081,0
Array.toList_zipWithAll,0,UNKNOWN,28,6464,1
Array.back?_push,0,UNKNOWN,19,10264,1
Array.getElem?_map,0,ERR_ENCODING,22,0,0
Array.any_filterMap',0,ERR_ENCODING,30,0,0
Array.eq_of_mem_replicate,0,UNKNOWN,17,11081,0
Array.get?_eq_get?_toList,0,UNKNOWN,16,11081,0
Array.reverse_replicate,0,UNKNOWN,21,11077,1
Array.length_toList,0,UNSAT,3,52,0
Array.toList_replicate,0,UNSAT,6,54,0
Array.elem_push_self,0,ERR_ENCODING,19,0,0
Array.filter_push_of_pos,0,ERR_ENCODING,19,0,0
Array.extract_loop_of_ge,0,UNKNOWN,16,11079,0
Array.size_filter_lt_size_iff_exists,0,ERR_ENCODING,34,0,0
Array.mem_push_of_mem,0,UNKNOWN,14,11084,1
Array.findSomeM?_toList,0,ERR_ENCODING,1,0,0
Array.map_filterMap_some_eq_filterMap_isSome,0,ERR_ENCODING,21,0,0
Array.getElem_extract_loop_lt,0,UNKNOWN,14,11081,1
Array.all_toList,0,ERR_ENCODING,19,0,0
Array.mem_setIfInBounds,0,UNKNOWN,23,11077,1
Array.extract_congr,0,UNKNOWN,21,11075,0
Array.allM_eq_not_anyM_not,0,ERR_ENCODING,1,0,0
Array.back_append_left,0,ERR_ENCODING,19,0,0
Array.snd_unzip,0,ERR_ENCODING,24,0,0
Array.getElem_singleton,0,UNSAT,10,102,1
Array.filter_empty,0,ERR_ENCODING,18,0,0
Array.foldr_filter,0,ERR_ENCODING,21,0,0
Array.mapM_empty,0,ERR_ENCODING,1,0,0
Array.toList_reverse,0,UNKNOWN,16,11031,0
Array.filter_flatMap,0,ERR_ENCODING,28,0,0
Array.flatten_eq_flatMap,0,ERR_ENCODING,20,0,0
Array.exists_mem_push,0,UNKNOWN,15,11081,0
Array.getElem?_swap,0,UNKNOWN,14,11081,1
Array.anyM_eq_anyM_loop,0,ERR_ENCODING,1,0,0
Array.size_zip,0,ERR_ENCODING,18,0,0
Array.replicate_succ',0,ERR_ENCODING,16,0,0
Array.filterMap_eq_filter,0,ERR_ENCODING,19,0,0
Array.ext_getElem?,0,UNKNOWN,12,11075,1
Array.not_mem_empty,0,UNSAT,16,52,0
List.extract_toArray,0,UNKNOWN,25,11079,0
Array.map_const_fun,0,ERR_ENCODING,21,0,0
Array.isEmpty_eq_false_iff,0,UNSAT,3,52,1
List.any_toArray,0,ERR_ENCODING,19,0,0
Array.mem_singleton,0,UNSAT,15,152,0
Array.getElem_setIfInBounds_ne,0,UNKNOWN,16,11080,0
Array.size_extract_loop,0,UNKNOWN,28,6617,1
Array.any_flatMap',0,ERR_ENCODING,24,0,0
Array.append_inj_left,0,ERR_ENCODING,17,0,0
Array.foldlM_append,0,ERR_ENCODING,1,0,0
Array.mem_set,0,UNKNOWN,22,11084,0
Array.map_filterMap_of_inv,0,ERR_ENCODING,25,0,0
Array.filterMap_push,0,ERR_ENCODING,21,0,0
Array.map_replicate,0,ERR_ENCODING,14,0,0
Array.foldl_map,0,ERR_ENCODING,18,0,0
Array.any_replicate,0,ERR_ENCODING,14,0,0
Array.forall_mem_flatten,0,ERR_ENCODING,26,0,0
Array.toList_flatten,0,ERR_ENCODING,17,0,0
Array.getElem?_append_left,0,ERR_ENCODING,17,0,0
Array.eq_push_of_size_ne_zero,0,UNKNOWN,4,11072,1
Array.getElem_eq_getElem_reverse,0,UNKNOWN,16,11078,1
Array.not_mem_append,0,ERR_ENCODING,31,0,0
Array.filterMap_some_fun,0,ERR_ENCODING,18,0,0
Array.forall_mem_empty,0,UNSAT,13,53,0
Array.map_map,0,ERR_ENCODING,18,0,0
Array.foldl_push,0,ERR_ENCODING,17,0,0
Array.foldr_flatten',0,ERR_ENCODING,21,0,0
Array.not_mem_push_of_ne_of_not_mem,0,UNKNOWN,15,11077,0
Array.set_append_right,0,ERR_ENCODING,18,0,0
List.elem_toArray,0,ERR_ENCODING,17,0,0
Array.getElem?_ofFn,0,UNKNOWN,14,11079,0
Array.contains_append,0,ERR_ENCODING,22,0,0
Array.size_filter_pos_iff,0,ERR_ENCODING,27,0,0
Array.flatten_replicate_singleton,0,ERR_ENCODING,17,0,0
Array.flatMap_id,0,ERR_ENCODING,17,0,0
Array.appendList_nil,0,UNSAT,4,51,0
Array.extract_empty_of_size_le_start,0,UNKNOWN,32,11079,0
Array.map_eq_push_iff,0,ERR_ENCODING,17,0,0
Array.getElem?_append,0,ERR_ENCODING,17,0,0
Array.append_inj',0,ERR_ENCODING,17,0,0
Array.back?_map,0,ERR_ENCODING,15,0,0
List.mapM_toArray,0,ERR_ENCODING,1,0,0
Array.toList_filter,0,ERR_ENCODING,19,0,0
Array.any_append',0,ERR_ENCODING,19,0,0
Array.reverse_reverse,0,UNKNOWN,15,11073,0
List.foldrM_push_eq_append,0,ERR_ENCODING,0,0,0
Array.eq_of_mem_singleton,0,UNSAT,15,52,0
Array.findM?_toList,0,ERR_ENCODING,1,0,0
Array.map_eq_empty_iff,0,ERR_ENCODING,16,0,0
Array.getElem_set,0,UNKNOWN,13,11079,0
Array.getElem?_range',0,UNKNOWN,16,11079,0
Array.getElem_setIfInBounds,0,UNKNOWN,16,11075,0
Array.getElem?_set_self,0,UNKNOWN,13,11082,0
Array.all_eq_false,0,ERR_ENCODING,18,0,0
Array.foldl_eq_foldr_reverse,0,ERR_ENCODING,20,0,0
Array.foldr_cons_eq_append,0,ERR_ENCODING,18,0,0
Array.mapM_eq_mapM_toList,0,ERR_ENCODING,0,0,0
Array.back!_push,0,ERR_ENCODING,10,0,0
Array.reverse_eq_push_iff,0,ERR_ENCODING,18,0,0
Array.filterMap_append,0,ERR_ENCODING,20,0,0
Array.getElem_modify_self,0,ERR_ENCODING,14,0,0
Array.mem_of_ne_of_mem,0,UNKNOWN,15,11082,1
Array.foldr_append',0,ERR_ENCODING,23,0,0
Array.replicate_append_replicate,0,ERR_ENCODING,17,0,0
Array.any_filter',0,ERR_ENCODING,19,0,0
Array.foldrM_reverse',0,ERR_ENCODING,0,0,0
Array.ne_empty_of_size_eq_add_one,0,UNSAT,3,403,0
Array.some_getElem_eq_getElem?_iff,0,UNSAT,18,52,0
List.foldr_push_eq_append',0,ERR_ENCODING,20,0,0
Array.back?_flatMap,0,ERR_ENCODING,17,0,0
Array.eq_or_ne_mem_of_mem,0,UNKNOWN,15,11082,1
Array.forall_none_of_filterMap_eq_empty,0,ERR_ENCODING,34,0,0
Array.isEqv_eq,0,UNKNOWN,9,11081,0
Array.flatMap_toList,0,ERR_ENCODING,27,0,0
Array.foldl_push',0,ERR_ENCODING,16,0,0
Array.getElem?_eq_none_iff,0,UNKNOWN,11,11080,1
Array.map_congr_left,0,ERR_ENCODING,26,0,0
Array.append_inj,0,ERR_ENCODING,17,0,0
Array.map_pop,0,ERR_ENCODING,17,0,0
List.filterMap_toArray',0,ERR_ENCODING,22,0,0
Array.replace_empty,0,UNSAT,17,52,1
Array.map_eq_flatMap,0,ERR_ENCODING,22,0,0
Array.push_inj_right,0,UNKNOWN,3,10221,1
Array.flatten_toArray_map_toArray,0,ERR_ENCODING,24,0,0
Array.map_id_fun',0,ERR_ENCODING,16,0,0
Array.reverse_push,0,ERR_ENCODING,23,0,0
Array.flatten_reverse,0,ERR_ENCODING,24,0,0
Array.eq_empty_iff_forall_not_mem,0,UNKNOWN,16,11079,0
Array.mem_filter,0,ERR_ENCODING,27,0,0
Array.filterMap_push_none,0,ERR_ENCODING,19,0,0
Array.size_extract,0,UNKNOWN,19,7116,1
Array.flatMap_push,0,ERR_ENCODING,21,0,0
Array.any_flatten',0,ERR_ENCODING,19,0,0
Array.getElem?_eq_getElem,0,UNSAT,12,52,0
Array.size_setIfInBounds,0,UNKNOWN,13,11063,1
Array.mem_iff_append,0,ERR_ENCODING,32,0,0
Array.swap_swap,0,UNKNOWN,14,11081,0
Array.getElem_range',0,UNKNOWN,22,11084,0
Array.extract_size,0,UNKNOWN,23,6816,0
Array.getElem_extract_aux,0,UNKNOWN,29,11077,1
Array.all_map,0,ERR_ENCODING,18,0,0
Array.toArray_eq_append_iff,0,ERR_ENCODING,17,0,0
Array.foldl_hom,0,ERR_ENCODING,17,0,0
Array.foldl_toList_eq_flatMap,0,UNKNOWN,5,11075,1
Array.map_const,0,ERR_ENCODING,16,0,0
Array.map_reverse,0,ERR_ENCODING,17,0,0
Array.map_eq_map_iff,0,ERR_ENCODING,25,0,0
Array.append_inj_right,0,ERR_ENCODING,17,0,0
Array.getElem_modify,0,ERR_ENCODING,14,0,0
Array.size_eq_of_beq,0,UNSAT,7,52,0
Array.map_filter_eq_foldl,0,ERR_ENCODING,21,0,0
Array.any_eq_false',0,ERR_ENCODING,27,0,0
Array.setIfInBounds_eq_empty_iff,0,UNSAT,13,352,0
Array.foldlM_append',0,ERR_ENCODING,1,0,0
Array.back?_append,0,ERR_ENCODING,64,0,0
Array.foldr_append_eq_append,0,ERR_ENCODING,94,0,0
Array.getElem_extract_loop_lt_aux,0,UNKNOWN,64,11127,1
Array.filter_eq_empty_iff,0,ERR_ENCODING,29,0,0
Array.foldl_assoc,0,ERR_ENCODING,17,0,0
Array.foldl_reverse,0,ERR_ENCODING,20,0,0
Array.size_pos_iff_exists_mem,0,UNKNOWN,22,11080,1
Array.foldrM_empty,0,ERR_ENCODING,1,0,0
List.filter_toArray',0,ERR_ENCODING,19,0,0
Array.getElem?_singleton,0,UNSAT,12,52,0
Array.eq_empty_of_map_eq_empty,0,ERR_ENCODING,18,0,0
Array.flatMap_singleton',0,ERR_ENCODING,18,0,0
Array.setIfInBounds_append_left,0,ERR_ENCODING,18,0,0
Array.filter_size_eq_size,0,ERR_ENCODING,29,0,0
Array.getElem?_size_le,0,UNKNOWN,11,11082,0
Array.eq_iff_flatten_eq,0,ERR_ENCODING,20,0,0
Array.foldlM_pure,0,ERR_ENCODING,1,0,0
Array.filterMap_eq_push_iff,0,ERR_ENCODING,30,0,0
Array.foldl_filter,0,ERR_ENCODING,18,0,0
Array.ne_push_self,0,UNKNOWN,2,10229,0
Array.map_setIfInBounds,0,ERR_ENCODING,22,0,0
Array.set_set,0,UNKNOWN,12,11076,1
Array.flatMap_id',0,ERR_ENCODING,23,0,0
Array.decide_exists_mem,0,ERR_ENCODING,25,0,0
Array.filterMap_eq_empty_iff,0,ERR_ENCODING,29,0,0
Array.flatten_map_toArray,0,ERR_ENCODING,18,0,0
Array.getElem_zipWith,0,ERR_ENCODING,14,0,0
Array.setIfInBounds_def,0,UNSAT,12,52,0
Array.getElem?_push_eq,0,UNKNOWN,16,10226,0
Array.flatten_ne_empty_iff,0,ERR_ENCODING,36,0,0
Array.getElem_swap_left,0,UNKNOWN,15,11077,0
Array.back_append,0,ERR_ENCODING,19,0,0
Array.foldlM_push,0,ERR_ENCODING,0,0,0
Array.mem_iff_getElem?,0,UNKNOWN,23,11080,0
Array.push_inj_left,0,UNSAT,6,54,0
Array.pop_eq_of_push_eq,0,UNSAT,6,103,0
Array.foldl_filterMap',0,ERR_ENCODING,23,0,0
Array.mem_toList,0,UNKNOWN,15,11076,1
Array.not_all_eq_any_not,0,ERR_ENCODING,17,0,0
Array.foldr_rel,0,ERR_ENCODING,26,0,0
Array.exists_push_of_size_pos,0,UNKNOWN,10,11074,0
Array.toList_mapM,0,ERR_ENCODING,1,0,0
Array.pop_push,0,UNKNOWN,8,10218,0
Array.contains_toList,0,ERR_ENCODING,21,0,0
Array.foldl_append',0,ERR_ENCODING,20,0,0
Array.toList_range',0,UNKNOWN,8,11075,1
Array.none_eq_getElem?_iff,0,UNKNOWN,13,11069,0
Array.eq_empty_iff_size_eq_zero,0,UNSAT,6,52,0
Array.map_eq_singleton_iff,0,ERR_ENCODING,20,0,0
Array.getElem_eq_getElem?_get,0,UNSAT,12,52,1
Array.getElem_append_right',0,ERR_ENCODING,20,0,0
Array.map_append,0,ERR_ENCODING,21,0,0
Array.getElem!_eq_getD,0,ERR_ENCODING,10,0,0
Array.append_ne_empty_of_left_ne_empty,0,ERR_ENCODING,19,0,0
List.foldlM_push_eq_append,0,ERR_ENCODING,1,0,0
Array.map_eq_iff,0,ERR_ENCODING,18,0,0
Array.swapAt!_def,0,UNSAT,19,103,0
Array.back?_isSome,0,UNSAT,29,860,0
Array.all_eq,0,ERR_ENCODING,74,0,0
Array.any_push,0,ERR_ENCODING,78,0,0
Array.isEmpty_empty,0,UNSAT,21,106,0
Array.back_filter_of_pos,0,ERR_ENCODING,51,0,0
Array.get!_eq_getD,0,ERR_ENCODING,21,0,0
Array.all_flatten,0,ERR_ENCODING,43,0,0
Array.empty_eq,0,UNSAT,3,53,0
Array.replicate_succ,0,UNKNOWN,11,10227,0
Array.flatMap_toArray_cons,0,ERR_ENCODING,24,0,0
Array.size_leftpad,0,ERR_ENCODING,21,0,0
Array.size_swapAt,0,UNKNOWN,14,11075,0
Array.foldl_toList_eq_map,0,UNKNOWN,5,11080,0
Array.mem_of_mem_push_of_mem,0,UNKNOWN,18,11082,1
Array.toList_zip,0,ERR_ENCODING,20,0,0
Array.not_any_eq_all_not,0,ERR_ENCODING,15,0,0
Array.foldl_empty,0,ERR_ENCODING,16,0,0
Array.reverse_empty,0,UNSAT,15,52,0
Array.all_bne',0,ERR_ENCODING,21,0,0
Array.reverse_ne_empty_iff,0,UNKNOWN,16,11030,1
Array.forall_mem_ne',0,UNKNOWN,22,11077,0
Array.take_size,0,UNKNOWN,26,7316,0
Array.append_eq_empty_iff,0,ERR_ENCODING,19,0,0
Array.filter_eq_push_iff,0,ERR_ENCODING,28,0,0
Array.isPrefixOf_toList,0,UNKNOWN,20,11078,0
Array.set_replicate_self,0,UNKNOWN,13,11082,0
Array.swapAt_def,0,UNSAT,14,52,1
Array.size_swapAt!,0,UNKNOWN,17,11065,0
Array.pop_replicate,0,UNKNOWN,10,10228,1
Array.mem_or_eq_of_mem_setIfInBounds,0,UNKNOWN,32,11082,0
Array.extract_empty,0,UNSAT,23,52,0
Array.any_map',0,ERR_ENCODING,19,0,0
Array.self_eq_append_right,0,ERR_ENCODING,17,0,0
Array.empty_of_isEmpty,0,UNSAT,4,152,0
Array.getElem_ofFn,0,UNKNOWN,16,11069,0
Array.elem_eq_contains,0,ERR_ENCODING,15,0,0
Array.size_range,0,UNKNOWN,6,11079,0
Array.anyM_loop_cons,0,ERR_ENCODING,0,0,0
Array.isEmpty_replicate,0,UNSAT,5,52,0
Array.filter_reverse',0,ERR_ENCODING,22,0,0
Array.foldl_flatten,0,ERR_ENCODING,18,0,0
Array.flatten_toArray_map,0,ERR_ENCODING,18,0,0
Array.not_mem_of_not_mem_push,0,UNKNOWN,15,11085,0
Array.mem_map_of_mem,0,ERR_ENCODING,28,0,0
Array.map_flatMap,0,ERR_ENCODING,19,0,0
Array.all_reverse,0,ERR_ENCODING,18,0,0
Array.filter_replicate_of_neg,0,ERR_ENCODING,17,0,0
Array.setIfInBounds_setIfInBounds,0,UNKNOWN,12,11079,0
Array.toList_filter',0,ERR_ENCODING,23,0,0
Array.eq_push_append_of_mem,0,ERR_ENCODING,26,0,0
Array.mem_ite_empty_right,0,UNKNOWN,14,11083,1
Array.foldr_flip_append_eq_append,0,ERR_ENCODING,26,0,0
Array.append_left_eq_self,0,ERR_ENCODING,16,0,0
Array.mem_map,0,ERR_ENCODING,24,0,0
Array.getElem_pop,0,UNKNOWN,15,11082,1
Array.flatMap_empty,0,ERR_ENCODING,18,0,0
Array.filter_congr,0,ERR_ENCODING,17,0,0
Array.getElem?_setIfInBounds_self_of_lt,0,UNKNOWN,13,11068,0
Array.appendList_cons,0,UNSAT,6,52,0
Array.foldl_map',0,ERR_ENCODING,22,0,0
Array.elem_eq_mem,0,ERR_ENCODING,28,0,0
List.toListRev_toArray,0,ERR_ENCODING,17,0,0
Array.mem_empty_iff,0,UNSAT,14,52,0
Array.toList_snd_unzip,0,ERR_ENCODING,26,0,0
Array.filterMap_push_some,0,ERR_ENCODING,20,0,0
Array.contains_flatMap,0,ERR_ENCODING,23,0,0
Array.uset_eq_set,0,UNSAT,19,653,0
Array.set_comm,0,UNKNOWN,20,11077,1
Array.filterMap_eq_map',0,ERR_ENCODING,25,0,0
Array.getElem_swap_of_ne,0,UNKNOWN,13,11079,1
Array.map_inj_right,0,ERR_ENCODING,18,0,0
Array.mem_flatMap,0,ERR_ENCODING,28,0,0
Array.mem_push_self,0,UNKNOWN,14,10831,0
Array.exists_push_of_size_eq_add_one,0,UNKNOWN,5,11078,0
List.flatten_toArray,0,ERR_ENCODING,22,0,0
Array.contains_iff_mem,0,ERR_ENCODING,27,0,0
Array.getElem?_push,0,UNKNOWN,12,11073,1
Array.mem_flatMap_of_mem,0,ERR_ENCODING,29,0,0
Array.extract_loop_eq_aux,0,ERR_ENCODING,19,0,0
Array.find?_toList,0,ERR_ENCODING,6,0,0
Array.beq_empty_eq,0,UNSAT,7,53,0
Array.replicate_beq_replicate,0,UNKNOWN,13,11077,0
Array.mem_append_right,0,ERR_ENCODING,32,0,0
Array.any_beq,0,ERR_ENCODING,15,0,0
Array.allM_congr,0,ERR_ENCODING,1,0,0
Array.back_filterMap_of_eq_some,0,ERR_ENCODING,19,0,0
Array.decide_forall_mem,0,ERR_ENCODING,26,0,0
Array.reverse_flatMap,0,ERR_ENCODING,19,0,0
List.uset_toArray,0,UNSAT,16,53,0
Array.contains_push,0,ERR_ENCODING,18,0,0
Array.set!_eq_setIfInBounds,0,UNSAT,13,52,0
Array.and_any_distrib_left,0,ERR_ENCODING,16,0,0
Array.mem_append,0,ERR_ENCODING,29,0,0
Array.singleton_def,0,UNSAT,2,52,0
Array.reverse_append,0,ERR_ENCODING,24,0,0
Array.toList_eraseIdx,0,UNKNOWN,21,11080,0
Array.foldrM_push',0,ERR_ENCODING,1,0,0
Array.get!_eq_getD_getElem?,0,ERR_ENCODING,16,0,0
Array.eq_empty_of_size_eq_zero,0,UNSAT,3,52,0
Array.filterMap_eq_map,0,ERR_ENCODING,26,0,0
Array.replace_singleton,0,UNKNOWN,19,11079,1
Array.all_eq_true_iff_forall_mem,0,ERR_ENCODING,26,0,0
Array.isEmpty_reverse,0,UNKNOWN,15,11074,0
Array.mem_toList_iff,0,UNKNOWN,20,11080,1
Array.back_append_of_size_pos,0,ERR_ENCODING,22,0,0
Array.mem_replicate,0,UNKNOWN,14,11072,0
Array.getElem_swap_right,0,UNKNOWN,23,11068,0
Array.flatMap_append,0,ERR_ENCODING,19,0,0
Array.getElem?_empty,0,UNSAT,12,52,0
Array.size_rightpad,0,ERR_ENCODING,23,0,0
Array.getElem_mem_toList,0,UNKNOWN,22,11082,1
Array.toArray_append,0,ERR_ENCODING,18,0,0
Array.filter_map,0,ERR_ENCODING,20,0,0
Array.replace_push,0,UNKNOWN,33,11081,1
Array.singleton_eq_toArray_singleton,0,UNSAT,4,53,0
Array.setIfInBounds_replicate_self,0,UNKNOWN,19,11082,0
Array.back_singleton,0,UNSAT,10,403,0
Array.toList_fst_unzip,0,ERR_ENCODING,25,0,0
Array.append_eq_replicate_iff,0,ERR_ENCODING,18,0,0
Array.foldl_rel,0,ERR_ENCODING,28,0,0
Array.forall_mem_push,0,UNKNOWN,15,11083,0
Array.replace_append_left,0,ERR_ENCODING,33,0,0
Array.foldrM_fold_empty,0,ERR_ENCODING,1,0,0
Array.foldr_induction,0,ERR_ENCODING,15,0,0
Array.foldr_flatten,0,ERR_ENCODING,20,0,0
List.anyM_toArray',0,ERR_ENCODING,0,0,0
Array.all_filterMap',0,ERR_ENCODING,22,0,0
Array.isEmpty_iff,0,UNSAT,4,52,1
Array.reverse_flatten,0,ERR_ENCODING,23,0,0
Array.lt_of_getElem,0,UNSAT,12,52,0
Array.size_replace,0,UNKNOWN,21,11077,1
Array.filter_flatten,0,ERR_ENCODING,24,0,0
Array.anyM_congr,0,ERR_ENCODING,1,0,0
Array.any_filter,0,ERR_ENCODING,19,0,0
Array.foldr_hom,0,ERR_ENCODING,15,0,0
Array.flatMap_toArray,0,ERR_ENCODING,19,0,0
Array.any_empty,0,ERR_ENCODING,14,0,0
Array.eq_push_pop_back!_of_size_ne_zero,0,ERR_ENCODING,13,0,0
Array.all_iff_forall,0,ERR_ENCODING,15,0,0
Array.getElem_swap',0,UNKNOWN,13,11087,0
Array.getElem?_range,0,UNKNOWN,18,11068,0
Array.getElem?_reverse,0,UNKNOWN,22,11080,0
Array.all_eq_not_any_not,0,ERR_ENCODING,20,0,0
Array.size_eq_zero_iff,0,UNSAT,3,52,0
Array.anyM_toList,0,ERR_ENCODING,1,0,0
Array.findSomeRev?_eq_findSome?_reverse,0,ERR_ENCODING,10,0,0
Array.size_append,0,ERR_ENCODING,18,0,0
Array.map_id',0,ERR_ENCODING,15,0,0
Array.empty_beq_eq,0,UNSAT,8,52,0
Array.size_swapIfInBounds,0,UNKNOWN,16,11079,1
Array.getD_getElem?,0,UNSAT,17,52,0
Array.foldrM_reverse,0,ERR_ENCODING,0,0,0
Array.replace_append,0,ERR_ENCODING,36,0,0
Array.or_all_distrib_left,0,ERR_ENCODING,16,0,0
Array.filterMap_replicate,0,ERR_ENCODING,27,0,0
Array.append_right_eq_self,0,ERR_ENCODING,18,0,0
Array.size_pos_of_mem,0,UNKNOWN,22,11081,1
Array.flatten_filter_not_isEmpty,0,ERR_ENCODING,21,0,0
Array.filter_replicate,0,ERR_ENCODING,17,0,0
Array.replicate_succ_ne_empty,0,UNSAT,3,52,0
Array.push_ne_empty,0,UNSAT,7,52,0
Array.getElem?_extract,0,UNKNOWN,22,7121,0
Array.all_bne,0,ERR_ENCODING,37,0,0
Array.toList_extract,0,UNKNOWN,21,11080,1
Array.exists_push_of_ne_empty,0,UNKNOWN,4,11074,0
Array.foldr_push,0,ERR_ENCODING,22,0,0
Array.getElem_of_getElem?,0,UNSAT,11,53,0
Array.findRev?_eq_find?_reverse,0,ERR_ENCODING,10,0,0
Array.all_append',0,ERR_ENCODING,22,0,0
Array.size_replicate,0,UNKNOWN,3,10264,0
Array.any_reverse,0,ERR_ENCODING,27,0,0
List.unzip_toArray,0,ERR_ENCODING,32,0,0
Array.getElem_of_mem,0,UNKNOWN,35,11077,1
Array.back_eq_getElem,0,UNSAT,16,52,1
Array.foldl_cons_eq_append,0,ERR_ENCODING,24,0,0
Array.getElem_append_right,0,ERR_ENCODING,18,0,0
Array.singleton_eq_append_iff,0,ERR_ENCODING,17,0,0
List.toArray_range',0,UNKNOWN,7,11031,0
Array.finIdxOf?_toList,0,UNKNOWN,18,10274,0
