theorem,mutant,result,encoding,nunchaku,recovery
Nat.eq_zero_of_add_eq_zero_left,0,UNSAT,4,54,0
Nat.zero_sub,0,UNKNOWN,3,10321,0
Nat.sub_succ_lt_self,0,UNKNOWN,12,11078,0
Nat.sub_one_lt,0,UNSAT,15,403,0
Nat.pow_succ,0,UNSAT,5,54,0
Nat.instAntisymmLe,0,SAT,10,453,0
Nat.add_one_ne_zero,0,UNSAT,2,403,0
Nat.right_distrib,0,UNKNOWN,5,11076,0
Nat.mul_succ,0,UNSAT,4,54,0
Nat.lt_add_right,0,UNKNOWN,17,11075,0
Nat.add_sub_add_right,0,UNKNOWN,4,11076,0
Nat.pred_lt_of_lt,0,UNSAT,16,52,0
Nat.eq_self_sub_one,0,UNSAT,3,54,0
Nat.le_sub_of_add_le,0,UNKNOWN,9,11073,0
Nat.eq_zero_or_pos,0,UNKNOWN,14,10223,0
Nat.add_le_add_right,0,UNKNOWN,16,11079,0
Nat.lt_of_le_pred,0,UNKNOWN,21,11080,0
Nat.mul_lt_mul_of_pos_left,0,UNKNOWN,18,11079,0
Nat.le_of_not_le,0,UNKNOWN,16,11079,0
Nat.not_lt_of_ge,0,UNKNOWN,19,11078,0
Nat.not_le_of_gt,0,UNKNOWN,11,11077,0
Nat.pow_le_pow_right,0,UNKNOWN,11,11121,0
Nat.not_gt_eq,0,UNKNOWN,16,11074,1
Nat.mul_lt_mul_of_pos_right,0,UNKNOWN,14,11079,0
Nat.add_lt_add_left,0,UNKNOWN,17,11080,0
Nat.instLawfulIdentityHMulOfNat,0,UNKNOWN,20,10271,1
Nat.lt_le_asymm,0,UNKNOWN,20,11073,0
Nat.add_succ,0,UNSAT,5,52,1
Nat.lt_add_of_pos_right,0,UNKNOWN,16,10272,0
Nat.add_one_le_of_lt,0,UNSAT,17,52,0
Nat.add_one_pos,0,UNKNOWN,11,10226,0
Nat.pred_zero,0,UNSAT,1,53,0
Nat.pred_lt_self,0,UNSAT,12,503,0
Nat.eq_add_of_sub_eq,0,UNKNOWN,18,11073,0
Nat.mul_sub_right_distrib,0,UNKNOWN,5,11080,0
Nat.one_ne_zero,0,UNSAT,2,53,0
Nat.zero_mul,0,UNKNOWN,4,10327,0
Nat.sub_add_cancel,0,UNKNOWN,11,11079,1
Nat.le_of_eq,0,UNSAT,16,54,0
Nat.sub_le_succ_sub,0,UNKNOWN,10,11076,0
Nat.zero_ne_one,0,UNSAT,1,403,0
Nat.le_of_mul_le_mul_right,0,UNKNOWN,20,11074,0
Nat.zero_lt_of_ne_zero,0,UNKNOWN,10,10176,0
Nat.lt_sub_of_add_lt,0,UNKNOWN,12,11074,0
Nat.instAntisymmNotLt,0,UNKNOWN,10,10223,0
Nat.ne_iff_lt_or_gt,0,UNKNOWN,15,11078,0
Nat.ne_of_gt,0,UNKNOWN,16,11079,0
Nat.pred_lt_pred,0,UNKNOWN,15,11076,0
Nat.exists_eq_add_one_of_ne_zero,0,UNKNOWN,2,11071,0
Nat.lt.step,0,UNSAT,11,52,0
Nat.add_one_lt_add_one_iff,0,UNKNOWN,10,11078,0
Nat.le_lt_asymm,0,UNKNOWN,10,11074,0
Nat.add_one_mul,0,UNKNOWN,5,11081,0
Nat.pred_eq_sub_one,0,UNSAT,3,54,0
Nat.add_sub_of_le,0,UNKNOWN,14,11078,0
Nat.sub_le_sub_left,0,UNKNOWN,16,11076,0
Nat.eq_zero_of_not_pos,0,UNKNOWN,16,10221,0
Nat.sub_ne_zero_iff_lt,0,UNKNOWN,13,11078,0
Nat.not_lt_eq,0,UNKNOWN,9,11073,0
Nat.sub_self,0,UNKNOWN,5,10323,0
Nat.succ_sub_succ,0,UNKNOWN,2,10226,0
Nat.zero_lt_of_lt,0,UNKNOWN,20,10224,0
Nat.le_pred_of_lt,0,UNKNOWN,12,11078,0
Nat.le_of_not_gt,0,UNKNOWN,10,11074,0
Nat.succ_le_of_lt,0,UNSAT,10,52,0
Nat.add_one_le_iff,0,UNSAT,9,52,0
Nat.repeat_eq_repeatTR,0,UNKNOWN,3,11080,1
Nat.eq_of_le_of_lt_succ,0,UNKNOWN,17,11079,1
Nat.lt_of_succ_lt,0,UNKNOWN,18,11078,0
Nat.lt_succ_of_lt,0,UNSAT,10,53,0
Nat.ne_of_lt,0,UNKNOWN,9,11075,0
Nat.succ_succ_ne_one,0,UNSAT,3,54,0
Nat.sub_eq_iff_eq_add',0,UNKNOWN,16,11065,0
Nat.sub_le_add_right_sub,0,UNKNOWN,10,11075,0
Nat.le_of_lt,0,UNKNOWN,18,11073,0
Nat.sub_add_eq,0,UNKNOWN,5,10225,0
Nat.lt.base,0,UNSAT,16,53,0
Nat.zero_lt_one,0,UNSAT,15,53,0
Nat.lt_one_iff,0,UNSAT,13,53,0
Nat.le_of_succ_le,0,UNKNOWN,16,11075,0
Nat.pos_of_neZero,0,UNKNOWN,19,10221,0
Nat.add_sub_assoc,0,UNKNOWN,13,11074,0
Nat.add_le_add_iff_right,0,UNKNOWN,19,11072,0
Nat.lt_asymm,0,UNKNOWN,11,11084,0
Nat.lt_iff_le_and_ne,0,UNKNOWN,12,11072,0
Nat.sub_one_cancel,0,UNSAT,19,102,0
Nat.pow_lt_pow_left,0,UNKNOWN,10,11077,0
Nat.add_le_add_left,0,UNKNOWN,10,11079,0
Nat.sub_ne_zero_of_lt,0,UNKNOWN,14,11071,1
Nat.sub_lt_left_of_lt_add,0,UNKNOWN,11,11081,0
Nat.eq_zero_or_eq_succ_pred,0,UNSAT,3,403,0
Nat.succ_eq_add_one,0,UNSAT,3,54,0
Nat.add_assoc,0,UNKNOWN,3,10227,0
Nat.succ_pred,0,UNSAT,4,54,0
Nat.left_distrib,0,UNKNOWN,3,11078,0
Nat.sub_zero,0,UNSAT,3,403,0
Nat.mul_le_mul,0,UNKNOWN,13,11079,0
Nat.mul_le_mul_right,0,UNKNOWN,16,11080,0
Nat.lt_of_add_right_lt,0,UNKNOWN,10,11076,0
Nat.lt_trichotomy,0,UNKNOWN,16,11080,0
Nat.lt_add_one_iff_lt_or_eq,0,UNSAT,11,52,0
Nat.pred_lt,0,UNSAT,9,52,0
Nat.ctor_eq_zero,0,UNSAT,1,454,0
Nat.eq_zero_of_le_zero,0,UNSAT,13,503,0
Nat.add_sub_add_left,0,UNKNOWN,5,11074,0
Nat.sub_le_sub_right,0,UNKNOWN,14,11077,0
Nat.mul_le_mul_left,0,UNKNOWN,18,11077,1
Nat.add_one,0,UNSAT,4,54,0
Nat.lt_of_le_sub_one,0,UNKNOWN,16,11063,0
Nat.default_eq_zero,0,UNSAT,1,53,0
Nat.mul_sub_one,0,UNKNOWN,5,10214,0
Nat.sub_self_add,0,UNKNOWN,5,11081,0
Nat.le_add_left,0,UNKNOWN,11,11067,0
Nat.zero_pow_of_pos,0,UNSAT,10,403,0
Nat.pred_le_of_le_succ,0,UNKNOWN,14,11075,0
Nat.ne_zero_of_lt,0,UNSAT,17,53,0
Nat.eq_zero_of_add_eq_zero,0,UNSAT,3,404,0
Nat.lt_of_add_left_lt,0,UNKNOWN,9,11078,0
Nat.instLawfulIdentityHAddOfNat,0,SAT,10,456,0
Nat.pred_ne_self,0,UNSAT,3,53,0
Nat.succ_pred_eq_of_pos,0,UNSAT,14,53,0
Nat.add_one_ne_add_one_iff,0,UNSAT,2,52,0
Nat.le_total,0,UNKNOWN,12,11076,0
Nat.sub_mul,0,UNKNOWN,2,11081,1
Nat.succ_ne_succ_iff,0,UNSAT,2,55,0
Nat.sub_lt_sub_left,0,UNKNOWN,9,11077,0
Nat.succ_lt_succ_iff,0,UNKNOWN,14,11076,0
Nat.mul_pow,0,UNKNOWN,5,11078,0
Nat.add_le_add_iff_left,0,UNKNOWN,12,11071,0
Nat.add_sub_self_left,0,UNKNOWN,4,11077,0
Nat.mul_le_mul_left_iff,0,UNKNOWN,11,11079,0
Nat.le_iff_lt_or_eq,0,UNKNOWN,11,11075,0
Nat.le_of_sub_le_sub_right,0,UNKNOWN,17,11078,0
Nat.succ_lt_of_lt_pred,0,UNKNOWN,22,11079,0
Nat.not_lt_of_le,0,UNKNOWN,14,11063,0
Nat.add_one_inj,0,UNSAT,2,53,0
Nat.sub_lt_of_lt,0,UNKNOWN,9,11076,0
Nat.le_antisymm_iff,0,UNKNOWN,18,11079,0
Nat.add_one_ne,0,UNSAT,4,52,0
Nat.le_succ_of_pred_le,0,UNKNOWN,15,11078,1
Nat.mul_sub,0,UNKNOWN,3,11080,0
Nat.eq_zero_or_eq_sub_one_add_one,0,UNSAT,3,53,0
Nat.sub_succ,0,UNSAT,3,54,0
Nat.lt_succ_iff_lt_or_eq,0,UNSAT,10,52,0
Nat.zero_ne_add_one,0,UNSAT,1,52,0
Nat.le_of_add_left_le,0,UNKNOWN,20,11069,1
Nat.succ_ne_self,0,UNSAT,2,54,0
Nat.add_lt_add,0,UNKNOWN,16,11064,0
Nat.mul_assoc,0,UNKNOWN,4,11080,0
Nat.succ_le,0,UNSAT,18,53,0
Nat.zero_sub_one,0,UNSAT,1,52,0
Nat.add_eq,0,UNSAT,1,52,0
Nat.ble_eq,0,UNKNOWN,10,11077,0
Nat.pred_mul,0,UNKNOWN,3,11073,0
Nat.succ_lt_succ,0,UNKNOWN,15,11080,0
Nat.lt_of_succ_le,0,UNSAT,18,54,0
Nat.lt_of_sub_ne_zero,0,UNKNOWN,9,11078,0
Nat.sub_le_of_le_add,0,UNKNOWN,18,11078,0
Nat.le_of_add_le_add_left,0,UNKNOWN,11,11071,0
Nat.not_le,0,UNKNOWN,17,11079,0
Nat.succ_pred_eq_of_ne_zero,0,UNSAT,4,52,0
Nat.add_sub_cancel_left,0,UNKNOWN,4,11084,0
Nat.lt_or_gt_of_ne,0,UNKNOWN,16,11073,1
Nat.le_of_add_le_add_right,0,UNKNOWN,10,11082,0
Nat.zero_add,0,UNKNOWN,2,10322,0
Nat.mul_add,0,UNKNOWN,3,11078,0
Nat.not_add_one_le_zero,0,UNSAT,17,353,0
Nat.mul_eq,0,UNSAT,2,352,1
Nat.succ_inj',0,UNSAT,1,53,0
Nat.instAssociativeHAdd,0,SAT,3,553,0
Nat.not_le_of_lt,0,UNKNOWN,18,11078,0
Nat.eq_of_mul_eq_mul_left,0,UNKNOWN,16,11074,1
Nat.mul_pred,0,UNKNOWN,3,10225,0
