theorem,mutant,result,encoding,nunchaku,recovery
Option.pmap_eq_some_iff,0,SAT,8,57,1
Option.orElse_eq_none_iff,0,ERR_NUNCHAKU,7,57,0
Option.isSome_eq_false_iff,0,SAT,9,59,1
Option.pbind_congr,0,SAT,11,109,0
Option.getD_or,0,SAT,11,2390,0
Option.getD_or,1,SAT,12,610,1
Option.isNone_eq_false_iff,0,SAT,4,55,0
Option.all_merge,0,SAT,9,57,0
Option.all_merge,1,SAT,5,54,0
Option.all_merge,2,SAT,6,54,1
Option.pmap_congr,0,SAT,6,56,0
Option.isNone_pfilter_iff,0,SAT,7,57,0
Option.isNone_pbind_iff,0,SAT,8,1012,1
Option.isNone_pbind_iff,1,SAT,10,56,0
Option.join_min,0,SAT,14,55,0
Option.join_min,1,SAT,9,55,0
Option.filter_filter,0,SAT,4,1013,0
Option.filter_filter,1,SAT,18,164,0
Option.not_lt_none,0,SAT,73,271,1
Option.all_eq_false_iff_get,0,SAT,7,56,1
Option.some_le_some,0,SAT,11,57,0
Option.some_le_some,1,SAT,18,2020,1
Option.some_le_some,2,SAT,11,706,0
Option.pmap_eq_none_iff,0,SAT,10,57,1
Option.guard_le_some,0,SAT,8,55,0
Option.or_of_isSome,0,SAT,3,655,0
Option.or_of_isSome,1,UNSAT,10,659,0
Option.or_of_isSome,2,SAT,6,555,0
Option.all_guard,0,SAT,5,54,0
Option.all_guard,1,SAT,5,54,0
Option.min_some_guard,0,SAT,6,55,0
Option.or_assoc,0,SAT,3,806,1
Option.or_assoc,1,SAT,8,763,0
Option.or_assoc,2,SAT,5,455,0
Option.or_assoc,3,SAT,4,56,0
Option.or_assoc,4,SAT,3,54,0
Option.or_assoc,5,SAT,4,656,0
Option.right_le_of_merge_le,0,SAT,9,56,0
Option.right_le_of_merge_le,1,SAT,7,56,0
Option.right_le_of_merge_le,2,SAT,12,108,0
Option.right_le_of_merge_le,3,SAT,9,55,0
Option.right_le_of_merge_le,4,SAT,9,55,0
Option.right_le_of_merge_le,5,SAT,13,165,0
Option.none_lt_some,0,SAT,45,111,1
Option.get_none_eq_iff_true,0,UNSAT,14,167,0
Option.bind_eq_none_iff,0,SAT,29,113,0
Option.isNone_merge,0,SAT,40,175,0
Option.isNone_merge,1,SAT,89,163,1
Option.all_eq_false,0,SAT,15,265,1
Option.getD_guard,0,SAT,85,493,3
Option.getD_guard,1,SAT,32,315,0
Option.all_eq_true,0,SAT,23,264,0
Option.eq_some_of_pfilter_eq_some,0,SAT,21,269,0
Option.or_eq_bif,0,SAT,31,381,1
Option.or_eq_bif,1,SAT,13,322,0
Option.pfilter_eq_none_iff,0,SAT,53,379,1
Option.pfilter_eq_none_iff,1,SAT,124,1803,0
Option.or_eq_left_of_none,0,SAT,4,56,0
Option.or_eq_left_of_none,1,SAT,3,54,0
Option.or_eq_left_of_none,2,UNSAT,3,55,0
Option.commutative_merge,0,SAT,8,56,1
Option.exists,0,ERR_NUNCHAKU,4,55,0
Option.exists,1,SAT,3,55,0
Option.min_eq_none_iff,0,SAT,11,58,0
Option.min_eq_none_iff,1,SAT,12,110,0
Option.min_eq_none_iff,2,SAT,14,112,1
Option.min_eq_none_iff,3,SAT,15,111,0
Option.isSome_choice,0,UNSAT,17,110,0
Option.filter_some_eq_some,0,SAT,18,117,0
Option.filter_le,0,SAT,17,112,1
Option.eq_some_iff_get_eq,0,SAT,8,2587,0
Option.pmap_pred_congr,0,SAT,10,121,0
Option.pmap_pred_congr,1,SAT,5,57,0
Option.pmap_pred_congr,2,SAT,5,58,0
Option.pmap_pred_congr,3,SAT,10,915,0
Option.pmap_pred_congr,4,UNSAT,5,57,0
Option.isNone_choice_eq_false,0,UNSAT,9,658,0
Option.mem_bind_iff,0,SAT,7,55,0
Option.isSome_pfilter_iff,0,SAT,6,105,0
Option.self_beq_filter,0,SAT,23,54,1
Option.join_ne_none,0,SAT,9,916,0
Option.ne_none_iff_isSome,0,SAT,5,58,0
Option.isSome_dite',0,SAT,11,107,0
Option.isSome_of_mem,0,SAT,6,759,0
Option.isSome_choice_iff_nonempty,0,UNSAT,9,109,0
Option.getD_eq_iff,0,SAT,17,58,0
Option.getD_eq_iff,1,SAT,3,55,0
Option.getD_eq_iff,2,SAT,4,106,0
Option.getD_eq_iff,3,SAT,4,57,1
Option.join_le,0,SAT,25,109,0
Option.right_le_max,0,SAT,26,110,1
Option.right_le_max,1,SAT,24,3356,0
Option.right_le_max,2,UNSAT,11,54,1
Option.right_le_max,3,SAT,9,55,0
Option.associative_merge,0,SAT,8,56,1
Option.filter_some_neg,0,SAT,4,55,0
Option.min_le_left,0,SAT,18,4473,0
Option.min_le_left,1,SAT,9,2359,0
Option.min_le_left,2,UNSAT,9,54,0
Option.choice_eq_some,0,SAT,3,54,1
Option.merge_some_some,0,SAT,5,1058,1
Option.merge_some_some,1,SAT,10,110,0
Option.filter_beq_self,0,SAT,25,1758,0
Option.filter_or_filter,0,SAT,5,606,0
Option.filter_or_filter,1,SAT,6,556,0
Option.all_filter,0,SAT,6,54,0
Option.all_filter,1,SAT,5,605,0
Option.left_le_max,0,SAT,13,54,1
Option.left_le_max,1,SAT,8,55,0
Option.left_le_max,2,SAT,11,106,0
Option.left_le_max,3,UNSAT,18,105,0
Option.merge_lt_iff,0,SAT,31,228,1
Option.merge_lt_iff,1,SAT,52,161,0
Option.merge_lt_iff,2,SAT,103,168,1
Option.merge_lt_iff,3,SAT,213,517,0
Option.merge_lt_iff,4,SAT,261,357,1
Option.merge_lt_iff,5,SAT,67,313,1
Option.merge_lt_iff,6,SAT,193,250,0
Option.merge_lt_iff,7,SAT,179,479,1
Option.merge_lt_iff,8,SAT,390,674,0
Option.max_pfilter_right,0,SAT,123,334,0
Option.map_max,0,SAT,132,7238,1
Option.map_max,1,SAT,14,56,0
Option.map_max,2,SAT,10,54,0
Option.mem_unique,0,SAT,2,54,0
Option.mem_unique,1,SAT,3,54,0
Option.mem_unique,2,UNSAT,1,1021,0
Option.mem_unique,3,UNSAT,6,761,0
Option.rel_some_some,0,SAT,67,66,1
Option.merge_eq_or_eq,0,SAT,7,55,0
Option.merge_eq_or_eq,1,UNSAT,5,54,1
Option.merge_eq_or_eq,2,SAT,8,58,0
Option.merge_eq_or_eq,3,SAT,9,59,1
Option.map_congr,0,SAT,16,67,1
Option.map_congr,1,UNSAT,12,110,0
Option.map_congr,2,UNSAT,10,106,1
Option.pfilter_le,0,SAT,28,118,1
Option.all_eq_true_iff_get,0,SAT,22,109,1
