theorem,mutant,result,encoding,nunchaku,recovery
Int.mul_eq_mul_right_iff,3,SAT,7,55,1
Int.mul_eq_mul_right_iff,4,SAT,7,56,0
Int.mul_eq_mul_right_iff,5,SAT,3,54,0
Int.mul_eq_mul_right_iff,6,SAT,3,54,0
Int.mul_eq_mul_right_iff,7,SAT,6,1609,0
Int.negSucc_add_one_eq_neg_ofNat_iff,0,SAT,12,54,0
Int.negSucc_add_one_eq_neg_ofNat_iff,1,SAT,8,54,0
Int.negSucc_add_one_eq_neg_ofNat_iff,2,SAT,9,107,0
Int.negOfNat_mul_ofNat,0,SAT,7,55,0
Int.negOfNat_mul_ofNat,1,SAT,9,2237,0
Int.instNeZeroHMul,0,SAT,10,54,0
Int.instNeZeroHMul,1,SAT,8,1105,0
Int.instNeZeroHMul,2,UNSAT,9,906,0
Int.instNeZeroHMul,3,UNSAT,10,54,0
Int.sub_eq_zero_of_eq,0,SAT,10,54,0
Int.sub_eq_zero_of_eq,1,UNKNOWN,6,11072,0
Int.sub_eq_zero_of_eq,2,UNKNOWN,14,11068,0
Int.add_mul,0,SAT,14,55,0
Int.add_mul,1,SAT,10,53,0
Int.add_mul,2,SAT,6,6264,0
Int.add_mul,3,SAT,10,54,0
Int.add_mul,4,SAT,6,54,0
Int.add_mul,5,SAT,7,54,0
Int.ofNat_mul_ofNat,0,SAT,5,2544,0
Int.ofNat_mul_ofNat,1,SAT,8,55,0
Int.add_right_inj,0,SAT,7,105,1
Int.add_right_inj,1,SAT,13,107,0
Int.add_right_inj,2,SAT,8,55,0
Int.add_right_inj,3,SAT,14,111,0
Int.add_right_inj,4,SAT,15,2621,0
Int.add_right_inj,5,SAT,7,54,0
Int.add_right_inj,6,SAT,6,53,1
Int.add_comm,0,SAT,6,55,0
Int.add_comm,1,SAT,6,106,0
Int.eq_one_of_mul_eq_self_right,0,SAT,9,57,0
Int.eq_one_of_mul_eq_self_right,1,SAT,3,1567,0
Int.eq_one_of_mul_eq_self_right,2,SAT,13,109,0
Int.ofNat_mul_negOfNat,0,SAT,17,108,1
Int.ofNat_mul_negOfNat,1,SAT,11,57,0
Int.negSucc_mul_subNatNat,0,SAT,17,58,0
Int.negSucc_mul_subNatNat,1,SAT,19,2167,0
Int.negSucc_mul_subNatNat,2,SAT,17,1309,0
Int.negSucc_mul_subNatNat,3,SAT,13,55,1
Int.negSucc_mul_subNatNat,4,SAT,6,53,0
Int.negSucc_mul_subNatNat,5,SAT,6,54,0
Int.eq_of_mul_eq_mul_left,0,SAT,3,104,0
Int.eq_of_mul_eq_mul_left,1,SAT,2,55,0
Int.eq_of_mul_eq_mul_left,2,SAT,9,56,0
Int.eq_of_mul_eq_mul_left,3,UNSAT,9,1580,0
Int.eq_of_mul_eq_mul_left,4,SAT,12,56,0
Int.eq_of_mul_eq_mul_left,5,UNSAT,13,108,0
Int.neg_add,0,SAT,13,2313,1
Int.neg_add,1,SAT,11,55,0
Int.ofNat_eq_zero,0,SAT,4,54,0
Int.sub_eq_zero,0,SAT,7,54,0
Int.sub_eq_zero,1,SAT,9,54,0
Int.sub_eq_zero,2,SAT,7,3018,0
Int.add_assoc,0,SAT,10,54,0
Int.add_assoc,1,SAT,11,56,0
Int.add_assoc,2,SAT,4,54,0
Int.add_assoc,3,SAT,5,53,0
Int.add_assoc,4,SAT,6,2215,0
Int.add_assoc,5,SAT,9,56,0
Int.mul_eq_mul_left_iff,0,SAT,7,56,0
Int.mul_eq_mul_left_iff,1,SAT,3,55,0
Int.mul_eq_mul_left_iff,2,SAT,6,1406,0
Int.mul_eq_mul_left_iff,3,SAT,5,54,0
Int.mul_eq_mul_left_iff,4,SAT,4,54,0
Int.mul_eq_mul_left_iff,5,SAT,5,56,0
Int.mul_eq_mul_left_iff,6,SAT,5,54,0
Int.mul_eq_mul_left_iff,7,SAT,4,55,0
Int.add_sub_assoc,0,SAT,20,107,0
Int.add_sub_assoc,1,SAT,22,110,0
Int.add_sub_assoc,2,SAT,28,3257,0
Int.add_sub_assoc,3,SAT,7,54,1
Int.add_sub_assoc,4,SAT,8,1806,0
Int.add_sub_assoc,5,SAT,10,54,0
Int.ofNat_mul,0,SAT,6,2170,0
Int.ofNat_mul,1,SAT,6,55,0
Int.neg_eq_comm,0,SAT,5,54,1
Int.neg_eq_comm,1,SAT,10,56,1
Int.neg_eq_comm,2,SAT,10,58,0
Int.sub_eq_add_neg,0,SAT,23,110,0
Int.sub_eq_add_neg,1,SAT,24,311,0
Int.neg_mul_eq_neg_mul,0,SAT,16,109,0
Int.neg_mul_eq_neg_mul,1,SAT,25,170,1
Int.mul_assoc,0,SAT,41,3337,0
Int.mul_assoc,1,SAT,5,1307,0
Int.mul_assoc,2,SAT,4,54,0
Int.mul_assoc,3,SAT,4,54,0
Int.mul_assoc,4,SAT,4,206,0
Int.mul_assoc,5,SAT,10,108,0
Int.ofNat_mul_negSucc,0,SAT,17,2526,0
Int.ofNat_mul_negSucc,1,SAT,7,54,1
Int.subNatNat_add,0,SAT,17,57,0
Int.subNatNat_add,1,SAT,17,57,0
Int.subNatNat_add,2,SAT,17,107,0
Int.subNatNat_add,3,SAT,18,616,0
Int.subNatNat_add,4,SAT,35,931,0
Int.subNatNat_add,5,SAT,31,356,0
Int.eq_neg_comm,0,SAT,20,1917,1
Int.eq_neg_comm,1,SAT,9,857,1
Int.eq_neg_comm,2,SAT,4,55,0
Int.negOfNat_mul_negSucc,0,SAT,7,55,0
Int.negOfNat_mul_negSucc,1,SAT,3,54,0
Int.subNatNat_eq_coe,0,SAT,8,55,0
Int.subNatNat_eq_coe,1,SAT,13,55,0
Int.sub_right_inj,0,SAT,17,56,0
Int.sub_right_inj,1,SAT,23,110,0
Int.sub_right_inj,2,SAT,26,318,0
Int.sub_right_inj,3,SAT,32,114,1
Int.sub_right_inj,4,SAT,35,112,0
Int.sub_right_inj,5,SAT,34,216,1
Int.sub_right_inj,6,SAT,44,113,2
Int.sub_sub_self,0,SAT,95,271,0
Int.sub_sub_self,1,SAT,137,223,1
Int.subNatNat_add_right,0,SAT,18,315,0
Int.subNatNat_add_right,1,SAT,41,222,1
Int.negSucc_eq_neg_ofNat_iff,0,SAT,41,275,0
Int.negSucc_eq_neg_ofNat_iff,1,SAT,29,3988,1
Int.negSucc_eq_neg_ofNat_iff,2,SAT,10,1718,0
Int.natCast_mul,0,SAT,7,55,0
Int.natCast_mul,1,SAT,7,55,1
Int.natCast_add,0,SAT,10,55,0
Int.natCast_add,1,SAT,11,54,0
Int.add_left_cancel,0,SAT,4,56,0
Int.add_left_cancel,1,UNSAT,13,1423,0
Int.add_left_cancel,2,SAT,11,106,1
Int.add_left_cancel,3,UNSAT,16,58,0
Int.add_left_cancel,4,SAT,16,110,0
Int.mul_right_comm,0,SAT,11,108,0
Int.mul_right_comm,1,SAT,12,108,0
Int.mul_right_comm,2,SAT,12,2066,0
Int.mul_right_comm,3,SAT,7,56,0
Int.mul_right_comm,4,SAT,5,1107,1
Int.mul_right_comm,5,SAT,4,1006,0
Int.neg_eq_zero,0,SAT,7,56,0
Int.beq'_eq,0,ERR_ENCODING,1,0,0
Int.beq'_eq,1,ERR_ENCODING,1,0,0
Int.neg_eq_of_add_eq_zero,0,SAT,4,805,0
Int.neg_eq_of_add_eq_zero,1,SAT,13,54,0
Int.neg_eq_of_add_eq_zero,2,SAT,10,53,0
Int.neg_mul_eq_mul_neg,0,SAT,5,54,1
Int.neg_mul_eq_mul_neg,1,SAT,6,54,0
Int.sub_left_inj,0,SAT,10,55,0
Int.sub_left_inj,1,SAT,17,3123,0
Int.sub_left_inj,2,SAT,9,554,1
Int.sub_left_inj,3,SAT,20,55,0
Int.sub_left_inj,4,SAT,20,2061,1
Int.sub_left_inj,5,SAT,14,55,0
Int.sub_left_inj,6,SAT,11,54,0
Int.neg_mul_comm,0,SAT,4,205,0
Int.neg_mul_comm,1,SAT,9,56,0
Int.mul_def,0,SAT,9,56,1
Int.mul_def,1,SAT,32,1069,0
Int.ofNat_add_negSucc_of_lt,0,SAT,13,111,0
Int.ofNat_add_negSucc_of_lt,1,SAT,50,2119,0
Int.ofNat_add_negSucc_of_lt,2,SAT,17,54,0
Int.add_left_inj,0,SAT,7,53,1
Int.add_left_inj,1,SAT,5,54,0
Int.add_left_inj,2,SAT,5,1959,0
Int.add_left_inj,3,SAT,6,54,0
Int.add_left_inj,4,SAT,6,54,0
Int.add_left_inj,5,SAT,8,54,0
Int.add_left_inj,6,SAT,9,56,0
Int.sub_eq_iff_eq_add,0,SAT,19,58,0
Int.sub_eq_iff_eq_add,1,SAT,11,105,0
Int.sub_eq_iff_eq_add,2,SAT,22,3824,1
Int.sub_eq_iff_eq_add,3,SAT,12,54,0
Int.sub_eq_iff_eq_add,4,SAT,14,54,0
Int.sub_eq_iff_eq_add,5,SAT,10,54,0
Int.sub_eq_iff_eq_add,6,SAT,7,54,0
Int.mul_sub,0,SAT,10,54,0
Int.mul_sub,1,SAT,13,105,1
Int.mul_sub,2,SAT,31,109,0
Int.mul_sub,3,SAT,54,167,1
Int.mul_sub,4,SAT,46,5512,0
Int.mul_sub,5,SAT,9,54,1
Int.ofNat_add_negSucc,0,SAT,7,104,1
Int.ofNat_add_negSucc,1,SAT,12,2568,0
Int.mul_add,0,SAT,8,55,0
Int.mul_add,1,SAT,7,54,0
Int.mul_add,2,SAT,7,2160,0
Int.mul_add,3,SAT,11,54,0
Int.mul_add,4,SAT,6,6266,0
Int.mul_add,5,SAT,7,54,0
Int.sub_neg,0,SAT,7,54,0
Int.sub_neg,1,SAT,8,2260,0
Int.beq'_eq_beq,0,ERR_ENCODING,0,0,0
Int.beq'_eq_beq,1,ERR_ENCODING,0,0,0
Int.ofNat_mul_subNatNat,0,SAT,9,54,1
Int.ofNat_mul_subNatNat,1,SAT,9,54,0
Int.ofNat_mul_subNatNat,2,SAT,7,54,0
Int.ofNat_mul_subNatNat,3,SAT,8,56,0
Int.ofNat_mul_subNatNat,4,SAT,8,54,0
Int.ofNat_mul_subNatNat,5,SAT,19,3088,0
Int.toNat_sub,0,SAT,18,309,0
Int.toNat_sub,1,SAT,14,55,0
Int.subNat_eq_zero_iff,0,SAT,5,55,0
Int.subNat_eq_zero_iff,1,SAT,6,1517,0
Int.subNat_eq_zero_iff,2,SAT,9,57,0
Int.ofNat_inj,0,SAT,5,54,0
Int.ofNat_inj,1,SAT,4,54,0
Int.ofNat_inj,2,SAT,4,54,0
Int.sub_add_cancel,0,SAT,12,105,0
Int.sub_add_cancel,1,SAT,17,2721,1
Int.natAbs_cast,0,UNSAT,6,106,0
Int.eq_of_mul_eq_mul_right,0,SAT,3,53,1
Int.eq_of_mul_eq_mul_right,1,SAT,1,53,0
Int.eq_of_mul_eq_mul_right,2,UNSAT,7,55,0
Int.eq_of_mul_eq_mul_right,3,SAT,4,105,0
Int.eq_of_mul_eq_mul_right,4,UNSAT,6,55,0
Int.eq_of_mul_eq_mul_right,5,SAT,13,160,1
Int.subNatNat_add_left,0,SAT,24,116,1
Int.subNatNat_add_left,1,SAT,59,109,0
Int.add_left_comm,0,SAT,21,112,0
Int.add_left_comm,1,SAT,32,110,0
Int.add_left_comm,2,SAT,26,2927,0
Int.add_left_comm,3,SAT,8,54,1
Int.add_left_comm,4,SAT,11,1306,1
Int.add_left_comm,5,SAT,13,55,0
Int.neg_sub,0,SAT,13,54,0
Int.neg_sub,1,SAT,6,54,0
Int.ofNat_add,0,SAT,6,53,1
Int.ofNat_add,1,SAT,8,2817,0
Int.add_neg_eq_sub,0,SAT,9,55,0
Int.add_neg_eq_sub,1,SAT,9,1856,1
Int.mul_ne_zero_iff,0,SAT,4,53,0
Int.mul_ne_zero_iff,1,SAT,3,104,0
Int.mul_ne_zero_iff,2,SAT,5,1155,1
Int.negSucc_mul_negOfNat,0,SAT,9,56,0
Int.negSucc_mul_negOfNat,1,SAT,6,56,0
Int.ofNat_sub,0,SAT,10,54,0
Int.ofNat_sub,1,SAT,20,54,0
Int.ofNat_sub,2,SAT,32,56,0
Int.wlog_sign,0,UNKNOWN,7,11090,1
Int.wlog_sign,1,UNKNOWN,8,11068,0
Int.beq'_ne,0,ERR_ENCODING,1,0,0
Int.beq'_ne,1,ERR_ENCODING,0,0,0
Int.subNatNat_of_le,0,SAT,11,54,0
Int.subNatNat_of_le,1,SAT,15,104,0
Int.subNatNat_of_le,2,SAT,13,53,1
Int.negSucc_add_ofNat,0,SAT,9,55,0
Int.negSucc_add_ofNat,1,SAT,12,57,0
Int.mul_left_comm,0,SAT,8,58,0
Int.mul_left_comm,1,SAT,9,110,0
Int.mul_left_comm,2,SAT,12,2626,0
Int.mul_left_comm,3,SAT,9,908,0
Int.mul_left_comm,4,SAT,8,205,0
Int.mul_left_comm,5,SAT,4,955,0
