theorem,mutant,result,encoding,nunchaku,recovery
List.append_eq_append_iff,9,SAT,27,1059,1
List.append_eq_append_iff,10,SAT,14,663,0
List.append_eq_append_iff,11,SAT,14,1026,0
List.append_eq_append_iff,12,SAT,8,269,1
List.append_eq_append_iff,13,UNKNOWN,16,11105,0
List.any_eq_true,0,SAT,19,54,0
List.replace_append_right,0,SAT,33,54,0
List.replace_append_right,1,SAT,14,3713,0
List.replace_append_right,2,SAT,24,55,1
List.replace_append_right,3,SAT,24,54,1
List.replace_append_right,4,SAT,35,54,1
List.replace_append_right,5,SAT,30,158,1
List.getElem!_of_getElem?,0,ERR_ENCODING,29,0,0
List.mem_flatMap_of_mem,0,SAT,60,165,1
List.mem_flatMap_of_mem,1,SAT,105,118,0
List.contains_insert,0,SAT,78,4143,0
List.contains_insert,1,SAT,11,206,1
List.contains_insert,2,SAT,13,158,0
List.tail_eq_of_cons_eq,0,SAT,3,56,0
List.tail_eq_of_cons_eq,1,UNSAT,4,54,0
List.tail_eq_of_cons_eq,2,UNSAT,4,59,0
List.forall_mem_nil,0,SAT,2,59,0
List.flatten_append,0,SAT,12,212,0
List.flatten_append,1,SAT,30,215,0
List.mem_iff_get?,0,SAT,114,261,1
List.map_eq_cons_iff,0,SAT,20,112,0
List.exists_of_mem_map,0,SAT,112,166,1
List.forall_mem_map,0,SAT,102,228,0
List.mem_replicate,0,SAT,132,2134,1
List.mem_replicate,1,SAT,36,55,0
List.mem_replicate,2,SAT,25,106,1
List.append_inj_left,0,SAT,9,1007,0
List.append_inj_left,1,SAT,7,55,0
List.append_inj_left,2,SAT,14,57,0
List.append_inj_left,3,SAT,12,59,0
List.append_inj_left,4,SAT,14,108,0
List.append_inj_left,5,UNSAT,14,1165,0
List.append_inj_left,6,UNSAT,9,757,0
List.append_inj_left,7,SAT,7,55,0
List.get?_eq_none_iff,0,SAT,30,55,0
List.head_eq_of_cons_eq,0,SAT,4,58,0
List.head_eq_of_cons_eq,1,UNSAT,6,56,0
List.head_eq_of_cons_eq,2,UNSAT,5,57,0
List.mem_dite_nil_right,0,SAT,59,110,0
List.any_insert,0,SAT,28,110,1
List.getElem?_set_self,0,SAT,47,168,0
List.all_append,0,SAT,21,167,1
List.all_append,1,SAT,36,167,1
List.reverse_append,0,SAT,48,166,1
List.reverse_append,1,SAT,15,118,0
List.replace_cons_self,0,SAT,50,113,0
List.replace_cons_self,1,SAT,45,268,0
List.replace_cons_self,2,SAT,46,172,0
List.ne_nil_of_mem,0,SAT,14,122,0
List.forall_mem_cons,0,SAT,81,214,3
List.eq_nil_iff_length_eq_zero,0,SAT,21,270,0
List.foldrM_append,0,ERR_ENCODING,4,0,0
List.foldrM_append,1,ERR_ENCODING,2,0,0
List.foldrM_append,2,ERR_ENCODING,2,0,0
List.last_eq_of_concat_eq,0,SAT,6,124,1
List.last_eq_of_concat_eq,1,UNSAT,15,186,0
List.last_eq_of_concat_eq,2,UNSAT,60,109,0
List.exists_mem_of_length_eq_add_one,0,SAT,60,161,0
List.foldl_hom,0,SAT,31,220,1
List.length_insert_of_not_mem,0,SAT,110,881,0
List.length_insert_of_not_mem,1,SAT,216,121,0
List.set_eq_nil_iff,0,SAT,56,4544,0
List.sum_replicate_nat,0,UNKNOWN,10,6912,0
List.sum_replicate_nat,1,UNKNOWN,8,7064,1
List.append_of_mem,0,SAT,6,56,0
List.cons_removeAll,0,SAT,15,2958,1
List.cons_removeAll,1,SAT,13,53,0
List.replace_replicate_self,0,SAT,16,54,0
List.replace_replicate_self,1,SAT,18,107,0
List.replace_replicate_self,2,SAT,31,56,1
List.replace_replicate_self,3,SAT,56,7088,1
List.ext_getElem,0,UNKNOWN,18,11065,0
List.ext_getElem,1,SAT,7,56,0
List.ext_getElem,2,UNSAT,21,56,0
List.ext_getElem,3,UNSAT,26,55,0
List.tailD_map,0,SAT,6,53,1
List.tailD_map,1,SAT,7,808,1
List.filter_removeAll_filter,0,UNKNOWN,17,11067,0
List.filter_removeAll_filter,1,UNKNOWN,20,11064,0
List.filter_removeAll_filter,2,UNKNOWN,13,11069,0
List.mem_map_of_mem,0,SAT,25,105,0
List.foldr_hom,0,SAT,8,56,0
List.length_eq_zero_iff,0,SAT,3,53,0
List.mem_ite_nil_left,0,SAT,17,54,0
List.sum_append_nat,0,UNKNOWN,9,7362,1
List.sum_append_nat,1,UNKNOWN,15,6661,0
List.nil_eq,0,SAT,4,57,0
List.filterMap_cons_some,0,SAT,14,55,0
List.replicate_eq_append_iff,0,SAT,6,54,0
List.replicate_eq_append_iff,1,SAT,5,54,0
List.replicate_eq_append_iff,2,SAT,5,106,0
List.map_congr_left,0,SAT,8,108,0
List.map_congr_left,1,UNSAT,52,108,0
List.map_congr_left,2,UNSAT,61,1220,0
List.ne_nil_of_length_eq_add_one,0,SAT,6,58,0
List.concat_inj,0,SAT,6,56,1
List.concat_inj,1,SAT,5,1060,0
List.concat_inj,2,SAT,6,56,0
List.concat_inj,3,SAT,4,54,0
List.concat_inj,4,SAT,3,55,0
List.length_eq_of_beq,0,SAT,7,106,0
List.length_eq_of_beq,1,UNSAT,18,106,0
List.length_eq_of_beq,2,UNSAT,30,108,0
List.eq_replicate_iff,0,SAT,95,162,0
List.eq_nil_of_map_eq_nil,0,SAT,15,188,0
List.append_eq_cons_iff,0,SAT,13,112,0
List.append_eq_cons_iff,1,SAT,29,215,1
List.append_eq_cons_iff,2,SAT,35,176,0
List.append_eq_cons_iff,3,SAT,32,423,1
List.append_eq_cons_iff,4,SAT,13,215,1
List.append_eq_cons_iff,5,SAT,27,214,1
List.append_eq_cons_iff,6,SAT,14,317,0
List.append_eq_cons_iff,7,SAT,30,527,0
List.filter_replicate_of_pos,0,SAT,79,314,1
List.insert_append,0,SAT,302,395,1
List.insert_append,1,SAT,246,275,1
List.filter_eq_append_iff,0,SAT,74,780,0
List.filter_eq_append_iff,1,SAT,82,325,0
List.filter_eq_append_iff,2,SAT,34,1729,3
List.filter_eq_append_iff,3,SAT,76,1463,1
List.filter_eq_append_iff,4,SAT,82,1354,3
List.filter_eq_append_iff,5,SAT,95,1605,0
List.filter_eq_append_iff,6,SAT,53,1741,0
List.filter_append,0,SAT,30,1914,0
List.filter_append,1,SAT,18,159,0
List.mem_nil_iff,0,SAT,59,1117,0
List.getElem?_append_right,0,SAT,42,313,0
List.getElem?_append_right,1,SAT,41,107,1
List.getElem?_append_right,2,SAT,79,3630,1
List.length_eq_one_iff,0,SAT,5,55,0
List.flatMap_append,0,SAT,10,55,1
List.flatMap_append,1,SAT,9,56,0
List.map_eq_replicate_iff,0,SAT,38,112,0
List.forall_mem_flatMap,0,SAT,67,169,1
List.foldl_add_const,0,SAT,14,1974,0
List.foldl_add_const,1,SAT,7,54,1
List.set_replicate_self,0,UNKNOWN,9,10317,0
List.set_replicate_self,1,SAT,5,53,1
List.forall_mem_singleton,0,SAT,19,55,0
List.replace_of_not_mem,0,SAT,25,54,0
List.replace_of_not_mem,1,SAT,13,55,0
List.replace_of_not_mem,2,UNKNOWN,66,11085,0
List.replace_of_not_mem,3,UNKNOWN,22,11067,0
List.foldr_add_const,0,SAT,11,55,0
List.foldr_add_const,1,SAT,5,55,0
List.mem_iff_getElem?,0,SAT,26,55,0
List.append_eq_flatten_iff,0,SAT,6,1960,1
List.append_eq_flatten_iff,1,SAT,14,107,1
List.append_eq_flatten_iff,2,UNKNOWN,20,8021,0
List.append_eq_flatten_iff,3,SAT,13,1559,1
List.head?_concat_concat,0,UNSAT,7,55,0
List.head?_concat_concat,1,SAT,7,1106,1
List.flatten_eq_append_iff,0,SAT,9,1560,0
List.flatten_eq_append_iff,1,SAT,13,2265,0
List.flatten_eq_append_iff,2,SAT,17,109,0
List.flatten_eq_append_iff,3,UNKNOWN,18,7826,0
List.all_filter,0,SAT,11,207,0
List.all_filter,1,SAT,14,158,0
List.set_cons_succ,0,SAT,11,108,1
List.set_cons_succ,1,SAT,13,109,0
List.mem_of_get?,0,SAT,61,111,0
List.filterMap_eq_cons_iff,0,SAT,66,2113,0
List.length_insert_of_mem,0,SAT,38,106,0
List.length_insert_of_mem,1,SAT,31,108,1
List.reverse_eq_concat,0,SAT,11,58,1
List.reverse_eq_concat,1,SAT,11,108,0
List.reverse_eq_concat,2,SAT,13,108,1
List.flatten_eq_singleton_iff,0,SAT,51,109,0
List.getElem?_eq_some_iff,0,SAT,81,2581,1
List.length_pos_iff_exists_mem,0,SAT,63,707,1
List.length_pos_iff_exists_mem,1,SAT,42,56,0
List.one_lt_length_of_tail_ne_nil,0,SAT,19,758,0
List.one_lt_length_of_tail_ne_nil,1,SAT,24,208,0
List.contains_append,0,SAT,13,55,0
List.contains_append,1,SAT,11,56,0
List.foldr_map_hom,0,SAT,8,107,1
List.mem_append,0,SAT,32,108,0
List.mem_append,1,SAT,59,111,0
List.mem_append,2,SAT,64,161,1
List.mem_append,3,SAT,48,2250,0
List.insert_of_not_mem,0,SAT,34,1356,0
List.insert_of_not_mem,1,SAT,18,55,0
List.concat_beq_concat,0,SAT,16,54,0
List.concat_beq_concat,1,SAT,10,2022,1
List.concat_beq_concat,2,SAT,18,105,1
List.concat_beq_concat,3,SAT,18,105,0
List.length_pos_iff_exists_cons,0,SAT,23,55,1
List.length_pos_iff_exists_cons,1,SAT,26,57,0
List.get?_of_mem,0,UNKNOWN,17,7077,1
List.init_eq_of_concat_eq,0,SAT,6,56,0
List.init_eq_of_concat_eq,1,UNSAT,7,56,0
List.init_eq_of_concat_eq,2,UNSAT,3,54,0
List.ne_and_not_mem_of_not_mem_cons,0,SAT,16,53,0
List.ne_and_not_mem_of_not_mem_cons,1,SAT,35,608,0
List.ne_and_not_mem_of_not_mem_cons,2,SAT,20,55,0
List.reverse_eq_append_iff,0,SAT,8,54,0
List.reverse_eq_append_iff,1,SAT,4,54,0
List.reverse_eq_append_iff,2,SAT,5,53,0
List.reverse_eq_append_iff,3,SAT,5,55,0
List.reverse_eq_append_iff,4,SAT,5,357,0
List.reverse_eq_append_iff,5,SAT,12,111,1
List.reverse_eq_append_iff,6,SAT,14,562,0
List.exists_mem_of_ne_nil,0,SAT,55,107,0
List.filter_filter,0,SAT,19,167,0
List.filter_filter,1,SAT,21,162,0
List.getElem?_replace_of_ne,0,SAT,49,111,0
List.getElem?_replace_of_ne,1,SAT,54,4573,1
List.getElem?_replace_of_ne,2,UNKNOWN,32,11072,0
List.getElem?_replace_of_ne,3,UNKNOWN,22,11067,0
List.mem_or_eq_of_mem_set,0,SAT,22,54,0
List.mem_or_eq_of_mem_set,1,SAT,21,105,0
List.mem_or_eq_of_mem_set,2,SAT,18,105,0
List.mem_or_eq_of_mem_set,3,UNSAT,26,55,1
List.filterMap_replicate_of_none,0,SAT,11,1665,1
List.mem_ite_nil_right,0,SAT,25,106,0
List.mem_of_getLast?,0,SAT,25,55,0
List.eq_replicate_or_eq_replicate_append_cons,0,UNKNOWN,23,6316,0
List.eq_replicate_or_eq_replicate_append_cons,1,SAT,31,55,0
List.map_eq_append_iff,0,SAT,5,306,0
List.map_eq_append_iff,1,SAT,16,110,0
List.map_eq_append_iff,2,SAT,18,765,1
List.getElem?_set',0,SAT,51,111,1
List.getElem?_set',1,SAT,58,171,0
List.mem_append_cons_self,0,UNKNOWN,70,11101,0
List.mem_append_cons_self,1,UNKNOWN,30,11116,1
List.mem_flatten_of_mem,0,SAT,20,54,1
List.mem_flatten_of_mem,1,SAT,22,54,1
List.mem_reverseAux,0,SAT,16,54,0
List.mem_reverseAux,1,SAT,20,855,1
List.mem_reverseAux,2,SAT,22,54,1
List.mem_reverseAux,3,SAT,20,54,0
List.any_congr,0,UNKNOWN,5,11067,0
List.any_congr,1,SAT,6,107,0
List.any_congr,2,UNSAT,4,53,0
List.any_congr,3,UNSAT,8,55,0
List.any_congr,4,UNSAT,6,106,0
List.any_congr,5,UNSAT,7,107,2
List.getElem_set_ne,0,SAT,78,212,0
List.ne_nil_iff_length_pos,0,SAT,32,110,0
List.ne_nil_iff_length_pos,1,SAT,39,1368,0
List.isEmpty_iff,0,SAT,5,56,0
List.set_set,0,SAT,7,109,0
List.set_set,1,UNKNOWN,12,10284,1
List.length_replace,0,UNKNOWN,16,11068,0
List.length_replace,1,UNKNOWN,14,11119,0
List.mem_of_mem_getLast?,0,SAT,26,54,0
List.contains_cons,0,SAT,11,105,0
List.contains_cons,1,SAT,9,57,0
List.map_id'',0,SAT,5,54,0
List.replicate_append_replicate,0,SAT,5,55,0
List.replicate_append_replicate,1,SAT,9,57,0
List.cons_beq_cons,0,SAT,27,107,0
List.cons_beq_cons,1,SAT,27,2796,1
List.cons_beq_cons,2,SAT,40,2872,0
List.cons_beq_cons,3,SAT,15,54,0
List.mem_map,0,SAT,20,54,1
List.replicate_inj,0,SAT,5,1055,1
List.replicate_inj,1,SAT,5,55,0
List.replicate_inj,2,SAT,5,55,0
List.replicate_inj,3,SAT,5,54,0
List.replicate_inj,4,SAT,8,57,0
List.replicate_inj,5,SAT,8,1065,1
List.getElem?_set,0,SAT,32,55,0
List.getElem?_set,1,SAT,32,55,0
List.dropLast_append_cons,0,SAT,12,55,1
List.dropLast_append_cons,1,SAT,13,55,0
List.reflBEq_iff,0,SAT,38,167,0
List.some_getElem_eq_getElem?_iff,0,UNKNOWN,82,11091,0
List.mem_of_head?,0,SAT,19,54,0
List.mem_singleton,0,SAT,18,54,0
List.mem_singleton,1,SAT,18,55,0
List.mem_singleton,2,SAT,18,55,0
List.length_filter_eq_length_iff,0,SAT,43,107,0
List.contains_congr,0,SAT,13,1862,0
List.contains_congr,1,SAT,18,105,1
List.contains_congr,2,UNSAT,14,54,0
List.contains_congr,3,UNSAT,10,56,0
List.isEmpty_eq_false_iff_exists_mem,0,SAT,30,56,0
List.not_mem_cons_of_ne_of_not_mem,0,SAT,31,57,0
List.not_mem_cons_of_ne_of_not_mem,1,SAT,43,58,0
List.not_mem_cons_of_ne_of_not_mem,2,SAT,87,122,1
List.not_mem_cons_of_ne_of_not_mem,3,SAT,119,112,0
List.insert_replicate_ne,0,UNKNOWN,43,11151,0
List.insert_replicate_ne,1,SAT,12,55,0
List.insert_replicate_ne,2,SAT,12,106,0
List.insert_replicate_ne,3,SAT,17,55,1
List.foldl_append,0,SAT,6,54,0
List.foldl_append,1,SAT,6,55,0
List.concat_append,0,SAT,7,56,0
List.concat_append,1,SAT,7,110,1
List.append_inj_right,0,SAT,16,167,0
List.append_inj_right,1,SAT,25,2946,1
List.append_inj_right,2,SAT,8,55,0
List.append_inj_right,3,SAT,7,55,1
List.append_inj_right,4,UNSAT,7,55,0
List.append_inj_right,5,SAT,8,1310,0
List.append_inj_right,6,SAT,7,57,0
List.append_inj_right,7,UNSAT,6,54,0
List.replace_replicate_ne,0,UNKNOWN,13,11075,0
List.replace_replicate_ne,1,SAT,19,56,0
List.replace_replicate_ne,2,SAT,16,55,1
List.replace_replicate_ne,3,UNKNOWN,18,11087,0
List.replace_replicate_ne,4,UNKNOWN,19,11072,0
List.replace_replicate_ne,5,SAT,14,54,1
List.replace_replicate_ne,6,UNKNOWN,13,11090,0
List.replace_replicate_ne,7,SAT,13,55,0
List.append_concat,0,SAT,4,54,0
List.append_concat,1,SAT,4,105,0
List.getElem?_replicate_of_lt,0,SAT,15,55,0
List.getElem?_replicate_of_lt,1,SAT,54,3017,1
List.getElem?_replicate_of_lt,2,SAT,19,54,1
List.head!_of_head?,0,ERR_ENCODING,2,0,0
List.head?_append,0,SAT,3,54,0
List.head?_append,1,SAT,4,55,0
List.getElem?_filter,0,UNKNOWN,14,11071,1
List.getElem?_filter,1,SAT,23,655,0
List.forall_none_of_filterMap_eq_nil,0,SAT,19,54,0
List.forall_none_of_filterMap_eq_nil,1,SAT,7,656,0
List.any_eq_false,0,SAT,30,54,1
List.flatMap_eq_nil_iff,0,SAT,25,54,0
List.mem_set,0,SAT,19,1306,1
List.forall_mem_append,0,SAT,20,55,0
List.get!_len_le,0,ERR_ENCODING,6,0,0
List.head?_eq_none_iff,0,SAT,3,53,0
List.not_mem_append,0,SAT,16,54,0
List.not_mem_append,1,SAT,24,55,1
List.not_mem_append,2,UNKNOWN,39,11069,0
List.not_mem_append,3,UNKNOWN,17,11067,0
List.head?_eq_some_iff,0,SAT,6,56,0
List.filterMap_length_eq_length,0,SAT,22,54,0
List.eq_nil_of_append_eq_nil,0,SAT,2,54,0
List.eq_nil_of_append_eq_nil,1,UNSAT,6,54,0
List.eq_nil_of_append_eq_nil,2,UNSAT,5,55,0
List.reverse_eq_iff,0,SAT,5,56,1
List.reverse_eq_iff,1,SAT,6,107,1
List.reverse_eq_iff,2,SAT,7,59,0
List.reverse_inj,0,SAT,12,111,0
List.reverse_inj,1,SAT,12,112,0
List.reverse_inj,2,SAT,36,128,0
List.map_eq_iff,0,SAT,41,169,1
List.reverseAux_reverseAux_nil,0,SAT,7,112,0
List.reverseAux_reverseAux_nil,1,SAT,11,215,1
List.filter_congr,0,SAT,38,291,0
List.filter_congr,1,UNSAT,61,110,0
List.filter_congr,2,UNSAT,69,126,0
List.forall_mem_replicate,0,SAT,58,164,1
List.forall_mem_replicate,1,SAT,58,112,0
List.getElem?_append_left,0,SAT,46,161,1
List.getElem?_append_left,1,SAT,103,295,0
List.getElem?_append_left,2,UNKNOWN,113,11351,1
List.isEmpty_eq_false_iff,0,SAT,11,58,0
List.foldr_cons_eq_append',0,SAT,10,55,1
List.foldr_cons_eq_append',1,SAT,4,854,1
List.cons_eq_flatten_iff,0,SAT,28,54,0
List.map_inj_right,0,SAT,5,54,0
List.map_inj_right,1,SAT,4,54,0
List.map_inj_right,2,SAT,5,55,0
List.map_inj_right,3,SAT,5,54,1
List.filter_eq_self,0,SAT,42,1163,0
List.get_of_mem,0,UNKNOWN,7,6513,0
List.mem_iff_get,0,SAT,27,54,1
List.mem_iff_append,0,SAT,21,54,0
List.map_eq_singleton_iff,0,SAT,5,55,0
List.replace_append_left,0,SAT,24,5767,1
List.replace_append_left,1,SAT,18,56,0
List.replace_append_left,2,SAT,27,55,0
List.replace_append_left,3,SAT,26,55,0
List.replace_append_left,4,SAT,28,55,0
List.replace_append_left,5,SAT,49,4603,1
List.eq_append_cons_of_mem,0,SAT,29,505,1
List.mem_insert_self,0,SAT,30,1506,0
List.filterMap_cons_none,0,SAT,10,56,0
List.filterMap_replicate,0,UNKNOWN,11,11068,0
List.foldr_assoc,0,SAT,4,54,0
List.foldr_assoc,1,SAT,6,54,0
List.foldr_assoc,2,SAT,9,57,1
List.concat_inj_left,0,SAT,4,55,0
