theorem,mutant,result,encoding,nunchaku,recovery
Fin.castSucc_lt_iff_succ_le,1,SAT,18,54,0
Fin.val_ne_zero_iff,0,SAT,31,56,0
Fin.castSucc_lt_last,0,SAT,40,2382,0
Fin.lt_add_one_iff,0,SAT,26,54,1
Fin.lt_add_one_iff,1,SAT,23,54,0
Fin.succ_inj,0,SAT,13,756,0
Fin.succ_inj,1,SAT,37,108,1
Fin.succ_inj,2,SAT,39,410,0
Fin.val_ne_iff,0,SAT,25,57,0
Fin.val_ne_iff,1,SAT,27,55,0
Fin.val_ne_iff,2,SAT,27,657,1
Fin.pred_le_pred_iff,0,SAT,19,655,0
Fin.ofNat_add,0,SAT,25,55,0
Fin.le_zero_iff,0,SAT,29,206,0
Fin.forall_fin_one,0,SAT,26,56,0
Fin.lt_or_le,0,SAT,29,58,0
Fin.lt_or_le,1,SAT,41,2020,1
Fin.lt_or_le,2,SAT,15,54,0
Fin.lt_or_le,3,SAT,18,54,0
Fin.pos_iff_ne_zero,0,SAT,19,54,0
Fin.pos_iff_ne_zero,1,SAT,23,1156,0
Fin.forall_fin_succ,0,SAT,20,55,0
Fin.coe_mul,0,SAT,20,55,0
Fin.coe_mul,1,SAT,18,1724,0
Fin.ne_of_gt,0,SAT,18,555,0
Fin.ne_of_gt,1,SAT,31,57,0
Fin.ne_of_gt,2,SAT,32,58,0
Fin.subsingleton_iff_le_one,0,SAT,40,112,0
Fin.val_ofNat,0,SAT,68,113,0
Fin.mul_comm,0,SAT,51,1361,0
Fin.mul_comm,1,SAT,21,105,0
Fin.val_add_one_of_lt,0,SAT,20,55,0
Fin.castSucc_inj,0,SAT,18,54,0
Fin.castSucc_inj,1,SAT,18,1109,0
Fin.castSucc_inj,2,SAT,19,55,0
Fin.castSucc_eq_zero_iff,0,SAT,26,55,0
Fin.lt_succ,0,SAT,19,54,0
Fin.eq_mk_iff_val_eq,0,SAT,16,54,0
Fin.forall_iff,0,SAT,25,1261,0
Fin.last_eq_zero_iff,0,SAT,28,106,0
Fin.mul_ofNat,0,SAT,31,56,0
Fin.add_ofNat,0,SAT,33,106,0
Fin.val_add,0,SAT,29,6282,0
Fin.val_add,1,SAT,21,54,1
Fin.le_coe_natAdd,0,SAT,16,54,0
Fin.rev_inj,0,SAT,13,54,0
Fin.rev_inj,1,SAT,17,55,0
Fin.rev_inj,2,SAT,20,57,0
Fin.mk_lt_mk,0,SAT,32,107,0
Fin.mk_lt_mk,1,SAT,35,110,0
Fin.mod_val,0,SAT,49,181,0
Fin.mod_val,1,SAT,51,419,0
Fin.eq_zero_or_eq_succ,0,SAT,58,161,1
Fin.lt_iff_le_and_ne,0,SAT,56,1752,1
Fin.lt_iff_le_and_ne,1,SAT,17,709,1
Fin.lt_iff_le_and_ne,2,SAT,20,55,0
Fin.lt_iff_le_and_ne,3,SAT,13,54,0
Fin.add_one_pos,0,SAT,28,56,1
Fin.add_one_pos,1,SAT,39,1980,1
Fin.eq_succ_of_ne_zero,0,SAT,21,55,0
Fin.mk_eq_zero,0,SAT,25,55,0
Fin.rev_lt_rev,0,SAT,32,55,0
Fin.rev_lt_rev,1,SAT,22,54,1
Fin.rev_lt_rev,2,SAT,20,55,0
Fin.rev_lt_rev,3,SAT,36,108,0
Fin.castSucc_lt_castSucc_iff,0,SAT,40,1593,0
Fin.castSucc_lt_castSucc_iff,1,SAT,25,56,0
Fin.castSucc_lt_castSucc_iff,2,SAT,20,55,0
Fin.castSucc_lt_castSucc_iff,3,SAT,24,6263,1
Fin.eq_last_of_not_lt,0,SAT,17,56,0
Fin.lt_of_lt_of_le,0,SAT,19,54,0
Fin.lt_of_lt_of_le,1,SAT,11,604,0
Fin.lt_of_lt_of_le,2,SAT,16,54,0
Fin.lt_of_lt_of_le,3,SAT,16,54,0
Fin.lt_of_lt_of_le,4,SAT,25,658,0
Fin.lt_of_lt_of_le,5,SAT,19,55,0
Fin.lt_of_lt_of_le,6,UNSAT,15,54,0
Fin.pos_iff_nonempty,0,SAT,17,105,0
Fin.pos_iff_nonempty,1,UNKNOWN,22,11073,0
Fin.castSucc_ne_zero_iff,0,SAT,26,54,0
Fin.exists_castSucc_eq,0,SAT,15,54,0
Fin.val_mul,0,SAT,17,5120,0
Fin.val_mul,1,SAT,14,54,0
Fin.zero_eq_last_iff,0,SAT,14,654,0
Fin.exists_fin_two,0,SAT,19,257,0
Fin.exists_fin_two,1,SAT,30,107,0
Fin.succ_le_succ_iff,0,SAT,33,559,0
Fin.succ_le_succ_iff,1,SAT,37,812,1
Fin.succ_le_succ_iff,2,SAT,19,55,0
Fin.add_one_le_iff,0,SAT,22,55,0
Fin.pred_eq_iff_eq_succ,0,SAT,23,1210,0
Fin.zero_eq_one_iff,0,SAT,27,55,0
Fin.lt_or_eq_of_le,0,SAT,17,55,0
Fin.lt_or_eq_of_le,1,SAT,17,907,0
Fin.lt_or_eq_of_le,2,SAT,32,56,0
Fin.lt_or_eq_of_le,3,SAT,22,57,0
Fin.lt_or_eq_of_le,4,SAT,35,6369,0
Fin.coe_sub,0,SAT,23,105,1
Fin.coe_sub,1,SAT,38,107,1
Fin.mk_lt_of_lt_val,0,SAT,19,1965,1
Fin.ext,0,SAT,33,307,0
Fin.ext,1,UNSAT,27,57,0
Fin.ext,2,UNSAT,31,957,1
Fin.lt_iff_val_lt_val,0,SAT,21,56,0
Fin.lt_iff_val_lt_val,1,SAT,22,1660,0
Fin.lt_iff_val_lt_val,2,SAT,20,55,0
Fin.lt_iff_val_lt_val,3,SAT,16,706,0
Fin.le_of_lt,0,SAT,15,54,0
Fin.le_of_lt,1,UNSAT,14,756,0
Fin.le_of_lt,2,UNSAT,17,55,0
Fin.pred_inj,0,SAT,20,55,0
Fin.last_pos,0,SAT,27,54,0
Fin.mk_succ_pos,0,SAT,21,1813,0
Fin.is_lt,0,SAT,27,54,1
Fin.modn_val,0,SAT,24,55,1
Fin.mk_le_mk,0,SAT,15,206,0
Fin.sub_val_of_le,0,SAT,40,1826,1
Fin.sub_val_of_le,1,SAT,18,55,0
Fin.sub_val_of_le,2,SAT,18,1465,0
Fin.one_eq_zero_iff,0,SAT,38,55,0
Fin.pred_lt_pred_iff,0,SAT,29,107,0
Fin.pred_lt_pred_iff,1,SAT,43,108,0
Fin.le_trans,0,SAT,35,361,0
Fin.le_trans,1,SAT,46,116,2
Fin.le_trans,2,UNSAT,50,181,0
Fin.le_trans,3,UNSAT,72,164,0
Fin.le_trans,4,UNKNOWN,92,11222,0
Fin.le_trans,5,UNKNOWN,22,11117,1
Fin.ofNat_sub,0,SAT,23,54,1
Fin.one_pos,0,SAT,14,54,0
Fin.le_castSucc_iff,0,SAT,14,913,1
Fin.le_castSucc_iff,1,SAT,57,860,0
Fin.le_antisymm_iff,0,SAT,17,55,0
Fin.le_antisymm_iff,1,SAT,16,54,1
Fin.le_antisymm_iff,2,SAT,14,54,0
Fin.zero_lt_one,0,SAT,21,1009,0
Fin.castSucc_lt_succ,0,SAT,24,55,0
Fin.lt_asymm,0,SAT,15,655,0
Fin.lt_asymm,1,UNKNOWN,18,11068,0
Fin.lt_asymm,2,SAT,29,807,0
Fin.lt_asymm,3,UNKNOWN,12,11069,0
Fin.le_or_lt,0,UNSAT,20,53,0
Fin.le_or_lt,1,SAT,14,54,0
Fin.le_or_lt,2,UNSAT,11,54,0
Fin.le_or_lt,3,SAT,12,55,0
Fin.pos',0,SAT,19,808,0
Fin.pos',1,UNKNOWN,46,11072,0
Fin.mul_assoc,0,SAT,13,54,0
Fin.mul_assoc,1,SAT,20,54,0
Fin.mul_assoc,2,SAT,16,54,0
Fin.mul_assoc,3,SAT,13,1311,1
Fin.mul_assoc,4,SAT,24,54,1
Fin.mul_assoc,5,SAT,20,57,0
Fin.add_def,0,SAT,19,1163,0
Fin.add_def,1,SAT,22,55,0
Fin.le_antisymm,0,SAT,15,55,0
Fin.le_antisymm,1,SAT,16,54,1
Fin.le_antisymm,2,UNSAT,16,759,0
Fin.le_antisymm,3,UNSAT,29,58,0
Fin.le_coe_addNat,0,SAT,19,56,0
Fin.not_lt_zero,0,SAT,34,1259,1
Fin.sub_eq_add_neg,0,SAT,22,1241,0
Fin.sub_eq_add_neg,1,SAT,43,957,0
Fin.val_lt_last,0,SAT,19,106,0
Fin.val_lt_last,1,SAT,32,1060,0
Fin.lt_trans,0,SAT,41,259,0
Fin.lt_trans,1,SAT,20,55,0
Fin.lt_trans,2,SAT,23,55,0
Fin.lt_trans,3,UNSAT,27,107,0
Fin.lt_trans,4,UNSAT,35,114,0
Fin.lt_trans,5,SAT,74,160,0
Fin.lt_trans,6,SAT,106,1970,0
Fin.exists_fin_succ,0,SAT,18,458,0
Fin.exists_fin_succ,1,SAT,24,158,0
Fin.last_le_iff,0,SAT,17,756,0
Fin.lt_irrefl,0,UNKNOWN,25,11070,0
Fin.sub_ofNat,0,SAT,21,104,0
Fin.succ_pos,0,SAT,15,54,0
Fin.le_total,0,SAT,12,54,0
Fin.le_total,1,UNSAT,17,810,0
Fin.le_total,2,UNSAT,24,106,0
Fin.le_of_eq,0,SAT,21,55,1
Fin.le_of_eq,1,UNSAT,18,656,0
Fin.le_of_eq,2,UNSAT,17,504,0
Fin.eq_or_lt_of_le,0,SAT,14,54,0
Fin.eq_or_lt_of_le,1,UNSAT,12,455,0
Fin.eq_or_lt_of_le,2,SAT,15,104,0
Fin.eq_or_lt_of_le,3,SAT,14,54,0
Fin.eq_or_lt_of_le,4,UNSAT,14,53,1
Fin.lt_def,0,SAT,14,757,0
Fin.lt_def,1,SAT,38,609,0
Fin.lt_def,2,SAT,16,54,0
Fin.lt_def,3,SAT,16,54,0
Fin.sub_def,0,SAT,23,55,0
Fin.sub_def,1,SAT,19,1460,0
Fin.coe_sub_iff_lt,0,SAT,22,656,0
Fin.coe_sub_iff_lt,1,SAT,19,906,0
Fin.coe_sub_iff_lt,2,SAT,25,55,0
Fin.coe_sub_iff_lt,3,SAT,21,6277,1
Fin.rev_le_rev,0,SAT,19,53,1
Fin.rev_le_rev,1,SAT,16,53,1
Fin.rev_le_rev,2,SAT,13,57,0
Fin.le_def,0,SAT,20,56,0
Fin.le_def,1,SAT,24,56,1
Fin.le_def,2,SAT,26,208,1
Fin.exists_fin_one,0,SAT,31,259,1
Fin.ofNat_mul,0,SAT,78,1120,1
Fin.not_lt,0,SAT,16,55,0
Fin.not_lt,1,SAT,15,655,0
Fin.not_lt,2,SAT,19,955,0
Fin.not_lt,3,SAT,14,55,0
Fin.lt_of_le_of_lt,0,SAT,13,54,0
Fin.lt_of_le_of_lt,1,SAT,13,54,1
Fin.lt_of_le_of_lt,2,UNSAT,18,55,0
Fin.lt_of_le_of_lt,3,SAT,17,906,0
Fin.lt_of_le_of_lt,4,SAT,20,54,0
Fin.lt_of_le_of_lt,5,SAT,16,54,0
Fin.lt_of_le_of_lt,6,SAT,14,855,1
