theorem,mutant,result,encoding,nunchaku,recovery
Nat.dvd_add_right,0,UNKNOWN,2,11075,0
Nat.dvd_add_right,1,UNKNOWN,5,11075,0
Nat.dvd_add_right,2,UNKNOWN,5,11073,0
Nat.dvd_add_right,3,UNKNOWN,3,11072,0
Nat.dvd_add_right,4,UNKNOWN,5,11076,1
Nat.dvd_add_right,5,UNKNOWN,4,11072,0
Nat.dvd_add_right,6,UNKNOWN,5,11073,0
Nat.dvd_add_right,7,UNKNOWN,4,11069,0
Nat.mod_eq_iff,0,SAT,19,2810,0
Nat.mod_eq_iff,1,SAT,25,5710,0
Nat.mod_eq_iff,2,SAT,25,1059,0
Nat.mod_eq_iff,3,SAT,21,660,0
Nat.mod_eq_iff,4,UNKNOWN,41,11086,0
Nat.mod_eq_iff,5,SAT,16,104,0
Nat.mod_eq_iff,6,SAT,11,105,0
Nat.mod_eq_iff,7,SAT,14,106,0
Nat.mod_eq_iff,8,SAT,32,7877,0
Nat.sub_lt_iff_lt_add',0,SAT,30,107,0
Nat.sub_lt_iff_lt_add',1,SAT,33,1161,0
Nat.sub_lt_iff_lt_add',2,SAT,32,108,0
Nat.sub_lt_iff_lt_add',3,SAT,33,159,0
Nat.sub_lt_iff_lt_add',4,SAT,27,56,0
Nat.sub_lt_iff_lt_add',5,SAT,35,58,0
Nat.sub_lt_iff_lt_add',6,SAT,38,162,0
Nat.sub_lt_iff_lt_add',7,SAT,42,110,1
Nat.sub_lt_iff_lt_add',8,SAT,59,113,0
Nat.div_le_iff_le_mul_of_dvd,0,UNKNOWN,52,11124,0
Nat.div_le_iff_le_mul_of_dvd,1,SAT,20,53,1
Nat.div_le_iff_le_mul_of_dvd,2,SAT,15,53,0
Nat.div_le_iff_le_mul_of_dvd,3,SAT,13,754,0
Nat.div_le_iff_le_mul_of_dvd,4,SAT,20,55,1
Nat.div_le_iff_le_mul_of_dvd,5,SAT,18,54,0
Nat.div_le_iff_le_mul_of_dvd,6,SAT,16,54,0
Nat.div_le_iff_le_mul_of_dvd,7,SAT,17,54,1
Nat.div_le_iff_le_mul_of_dvd,8,SAT,17,615,0
Nat.le_succ_iff,0,SAT,35,111,0
Nat.le_succ_iff,1,SAT,58,113,1
Nat.le_succ_iff,2,SAT,37,108,1
Nat.le_succ_iff,3,SAT,49,110,0
Nat.div_pos_iff,0,SAT,54,111,0
Nat.div_pos_iff,1,SAT,40,963,0
Nat.div_pos_iff,2,SAT,20,506,0
Nat.div_pos_iff,3,SAT,16,54,0
Nat.exists_eq_add_of_le',0,UNKNOWN,3,6214,0
Nat.exists_eq_add_of_le',1,UNKNOWN,16,11077,0
Nat.exists_eq_add_of_le',2,UNKNOWN,14,11073,1
Nat.le_of_pred_lt,0,SAT,14,53,0
Nat.le_of_pred_lt,1,UNSAT,17,53,1
Nat.le_of_pred_lt,2,UNKNOWN,9,11077,0
Nat.le_of_pred_lt,3,UNSAT,12,53,0
Nat.min_max_distrib_left,0,UNKNOWN,22,7469,1
Nat.min_max_distrib_left,1,UNKNOWN,15,7568,0
Nat.min_max_distrib_left,2,UNKNOWN,17,7719,1
Nat.min_max_distrib_left,3,UNKNOWN,24,7518,0
Nat.min_max_distrib_left,4,UNKNOWN,14,7771,0
Nat.min_max_distrib_left,5,UNKNOWN,15,7519,1
Nat.sub_mul_div,0,SAT,17,53,0
Nat.sub_mul_div,1,SAT,14,53,0
Nat.sub_mul_div,2,SAT,11,54,0
Nat.sub_mul_div,3,SAT,23,55,0
Nat.sub_mul_div,4,SAT,16,53,0
Nat.sub_mul_div,5,SAT,18,56,0
Nat.log2_two_mul,0,ERR_ENCODING,0,0,0
Nat.sub_lt_succ,0,SAT,25,1521,0
Nat.sub_lt_succ,1,UNKNOWN,18,11078,0
Nat.sub_lt_succ,2,UNKNOWN,9,11078,0
Nat.add_lt_iff_lt_sub_right,0,SAT,21,54,0
Nat.add_lt_iff_lt_sub_right,1,SAT,17,53,0
Nat.add_lt_iff_lt_sub_right,2,SAT,12,104,0
Nat.add_lt_iff_lt_sub_right,3,SAT,17,55,0
Nat.add_lt_iff_lt_sub_right,4,SAT,22,808,0
Nat.add_lt_iff_lt_sub_right,5,SAT,15,54,0
Nat.add_lt_iff_lt_sub_right,6,SAT,15,555,0
Nat.add_lt_iff_lt_sub_right,7,SAT,19,53,0
Nat.min_max_distrib_right,0,UNKNOWN,18,7768,0
Nat.min_max_distrib_right,1,UNKNOWN,14,7769,0
Nat.min_max_distrib_right,2,UNKNOWN,22,7917,1
Nat.min_max_distrib_right,3,UNKNOWN,21,6766,1
Nat.min_max_distrib_right,4,UNKNOWN,22,6767,0
Nat.min_max_distrib_right,5,UNKNOWN,21,7267,1
Nat.pow_pred_mul,0,SAT,3,54,0
Nat.pow_pred_mul,1,SAT,12,54,0
Nat.pow_pred_mul,2,SAT,11,605,1
Nat.pred_eq_succ_iff,0,SAT,4,55,0
Nat.pred_eq_succ_iff,1,SAT,5,55,0
Nat.pred_eq_succ_iff,2,SAT,2,54,0
Nat.mul_left_cancel,0,SAT,3,53,1
Nat.mul_left_cancel,1,SAT,22,55,0
Nat.mul_left_cancel,2,UNSAT,22,54,0
Nat.mul_left_cancel,3,SAT,22,109,1
Nat.mul_left_cancel,4,SAT,21,107,0
Nat.mul_left_cancel,5,UNSAT,26,959,0
Nat.pow_right_comm,0,SAT,4,55,0
Nat.pow_right_comm,1,SAT,3,54,0
Nat.pow_right_comm,2,SAT,3,54,0
Nat.pow_right_comm,3,SAT,4,1006,0
Nat.pow_right_comm,4,SAT,6,55,1
Nat.pow_right_comm,5,SAT,4,54,0
Nat.div_mod_unique,0,SAT,19,55,0
Nat.div_mod_unique,1,SAT,23,1110,0
Nat.div_mod_unique,2,SAT,28,55,0
Nat.div_mod_unique,3,SAT,20,1161,0
Nat.div_mod_unique,4,SAT,25,106,0
Nat.div_mod_unique,5,SAT,27,106,0
Nat.div_mod_unique,6,SAT,45,1263,1
Nat.div_mod_unique,7,SAT,23,106,0
Nat.div_mod_unique,8,SAT,21,1007,0
Nat.div_mod_unique,9,SAT,60,55,0
Nat.div_mod_unique,10,SAT,32,55,0
Nat.div_mod_unique,11,SAT,21,1670,0
Nat.div_mod_unique,12,SAT,25,106,0
Nat.div_mod_unique,13,SAT,22,105,0
Nat.div_mod_unique,14,SAT,25,55,1
Nat.mul_le_of_le_div,0,SAT,19,57,0
Nat.mul_le_of_le_div,1,SAT,37,6279,1
Nat.mul_le_of_le_div,2,SAT,17,54,0
Nat.mul_le_of_le_div,3,SAT,12,53,1
Nat.mul_le_of_le_div,4,SAT,21,55,1
Nat.mul_le_of_le_div,5,SAT,19,54,0
Nat.mul_le_of_le_div,6,SAT,29,1216,0
Nat.add_sub_cancel',0,SAT,5,557,0
Nat.add_sub_cancel',1,SAT,19,504,1
Nat.add_sub_cancel',2,SAT,15,53,0
Nat.div_dvd_of_dvd,0,UNKNOWN,17,11070,1
Nat.div_dvd_of_dvd,1,UNKNOWN,16,11074,0
Nat.div_dvd_of_dvd,2,UNKNOWN,12,11076,1
Nat.max_min_distrib_left,0,UNKNOWN,20,7518,1
Nat.max_min_distrib_left,1,UNKNOWN,15,7518,1
Nat.max_min_distrib_left,2,UNKNOWN,20,7519,0
Nat.max_min_distrib_left,3,UNKNOWN,18,7518,1
Nat.max_min_distrib_left,4,UNKNOWN,21,6314,1
Nat.max_min_distrib_left,5,UNKNOWN,22,7619,0
Nat.pred_max_pred,0,UNKNOWN,14,8422,0
Nat.pred_max_pred,1,UNKNOWN,16,7567,0
Nat.pred_max_pred,2,UNKNOWN,17,8167,1
Nat.mul_pos_iff_of_pos_right,0,SAT,12,53,0
Nat.mul_pos_iff_of_pos_right,1,SAT,16,155,0
Nat.mul_pos_iff_of_pos_right,2,SAT,13,454,0
Nat.mul_pos_iff_of_pos_right,3,UNKNOWN,17,11075,0
Nat.mul_pos_iff_of_pos_right,4,SAT,12,54,0
Nat.add_mod,0,SAT,13,53,1
Nat.add_mod,1,SAT,14,53,1
Nat.add_mod,2,SAT,15,1256,0
Nat.add_mod,3,SAT,21,54,1
Nat.add_mod,4,SAT,24,1059,0
Nat.add_mod,5,SAT,22,54,0
Nat.mul_ne_zero_iff,0,SAT,4,655,0
Nat.mul_ne_zero_iff,1,SAT,6,108,1
Nat.mul_ne_zero_iff,2,SAT,5,105,0
Nat.pow_le_one_iff,0,SAT,15,55,0
Nat.pow_le_one_iff,1,UNKNOWN,27,10276,0
Nat.pow_le_one_iff,2,SAT,18,53,0
Nat.pow_le_one_iff,3,SAT,11,54,0
Nat.lt_of_add_lt_add_left,0,SAT,12,554,0
Nat.lt_of_add_lt_add_left,1,SAT,18,54,0
Nat.lt_of_add_lt_add_left,2,SAT,13,54,0
Nat.lt_of_add_lt_add_left,3,SAT,15,855,0
Nat.lt_of_add_lt_add_left,4,SAT,14,54,1
Nat.lt_of_add_lt_add_left,5,SAT,18,504,0
Nat.add_sub_sub_cancel,0,SAT,3,54,1
Nat.add_sub_sub_cancel,1,SAT,15,104,0
Nat.add_sub_sub_cancel,2,SAT,15,54,0
Nat.add_sub_sub_cancel,3,SAT,16,54,1
Nat.add_sub_sub_cancel,4,SAT,25,157,0
Nat.add_sub_sub_cancel,5,SAT,31,57,1
Nat.add_sub_sub_cancel,6,SAT,34,1010,1
Nat.div_lt_div_right,0,UNKNOWN,16,11077,0
Nat.div_lt_div_right,1,UNKNOWN,18,11080,1
Nat.div_lt_div_right,2,SAT,17,54,0
Nat.div_lt_div_right,3,SAT,14,605,0
Nat.div_lt_div_right,4,SAT,18,54,0
Nat.div_lt_div_right,5,SAT,17,54,0
Nat.div_lt_div_right,6,SAT,15,54,0
Nat.div_lt_div_right,7,SAT,16,54,0
Nat.div_lt_div_right,8,SAT,34,1220,0
Nat.div_lt_div_right,9,SAT,22,55,0
Nat.div_lt_div_right,10,SAT,20,55,0
Nat.add_right_cancel_iff,0,SAT,3,807,0
Nat.add_right_cancel_iff,1,SAT,3,55,0
Nat.add_right_cancel_iff,2,SAT,2,54,0
Nat.add_right_cancel_iff,3,SAT,3,655,0
Nat.add_right_cancel_iff,4,SAT,2,504,0
Nat.add_right_cancel_iff,5,SAT,3,54,0
Nat.add_right_cancel_iff,6,SAT,3,54,0
Nat.eq_one_of_mul_eq_one_right,0,SAT,1,55,0
Nat.eq_one_of_mul_eq_one_right,1,UNKNOWN,4,10322,0
Nat.mul_self_lt_mul_self,0,SAT,14,54,0
Nat.mul_self_lt_mul_self,1,SAT,13,54,0
Nat.mul_self_lt_mul_self,2,UNKNOWN,14,11080,1
Nat.mul_self_lt_mul_self,3,SAT,26,54,1
Nat.add_succ_lt_add,0,SAT,15,403,1
Nat.add_succ_lt_add,1,SAT,15,54,0
Nat.add_succ_lt_add,2,SAT,11,53,0
Nat.add_succ_lt_add,3,SAT,20,55,0
Nat.add_succ_lt_add,4,SAT,15,54,0
Nat.add_succ_lt_add,5,SAT,16,655,0
Nat.add_succ_lt_add,6,SAT,17,54,0
Nat.add_succ_lt_add,7,SAT,13,607,0
Nat.add_succ_lt_add,8,SAT,19,54,0
Nat.add_succ_lt_add,9,SAT,19,706,0
Nat.add_succ_lt_add,10,SAT,26,56,0
Nat.add_succ_lt_add,11,SAT,22,56,0
Nat.add_succ_lt_add,12,SAT,18,656,0
Nat.add_succ_lt_add,13,SAT,15,54,1
Nat.add_succ_lt_add,14,SAT,14,54,0
Nat.pow_dvd_pow_iff_le_right',0,UNKNOWN,15,11074,0
Nat.pow_dvd_pow_iff_le_right',1,SAT,10,104,0
Nat.pow_dvd_pow_iff_le_right',2,SAT,11,254,0
Nat.pow_dvd_pow_iff_le_right',3,UNKNOWN,19,11031,0
Nat.pow_dvd_pow_iff_le_right',4,UNKNOWN,11,11075,0
Nat.pow_dvd_pow_iff_le_right',5,SAT,19,254,0
Nat.pow_dvd_pow_iff_le_right',6,UNKNOWN,10,11071,0
Nat.mod_eq_iff_lt,0,SAT,17,53,1
Nat.mod_eq_iff_lt,1,SAT,15,53,0
Nat.mod_eq_iff_lt,2,SAT,13,604,0
Nat.mod_eq_iff_lt,3,SAT,19,55,0
Nat.mod_eq_iff_lt,4,SAT,16,54,0
Nat.add_right_max_self,0,UNKNOWN,21,11074,0
Nat.add_right_max_self,1,UNKNOWN,22,11078,0
Nat.mul_div_mul_comm,0,SAT,12,53,1
Nat.mul_div_mul_comm,1,SAT,17,505,0
Nat.mul_div_mul_comm,2,SAT,17,53,0
Nat.mul_div_mul_comm,3,SAT,17,53,0
Nat.mul_div_mul_comm,4,SAT,13,54,0
Nat.mul_div_mul_comm,5,SAT,24,1058,0
Nat.mul_div_mul_comm,6,SAT,20,55,0
Nat.mul_div_mul_comm,7,SAT,19,1109,1
Nat.mul_div_mul_comm,8,SAT,27,106,0
Nat.mul_div_mul_comm,9,SAT,34,910,0
Nat.mul_div_mul_comm,10,SAT,19,755,1
Nat.mul_div_mul_comm,11,SAT,24,55,0
Nat.mul_div_mul_comm,12,SAT,20,54,0
Nat.mul_div_mul_comm,13,SAT,19,1314,0
Nat.mul_ne_mul_right,0,SAT,6,58,1
Nat.mul_ne_mul_right,1,SAT,7,759,0
Nat.mul_ne_mul_right,2,SAT,3,54,0
Nat.mul_ne_mul_right,3,SAT,3,805,0
Nat.mul_ne_mul_right,4,SAT,4,54,0
Nat.mul_ne_mul_right,5,SAT,3,54,0
Nat.mul_ne_mul_right,6,SAT,3,55,0
Nat.mul_ne_mul_right,7,SAT,3,55,0
Nat.add_left_max_self,0,UNKNOWN,24,11081,0
Nat.add_left_max_self,1,UNKNOWN,24,11073,1
Nat.pow_mul,0,SAT,3,53,0
Nat.pow_mul,1,SAT,4,56,0
Nat.pow_mul,2,SAT,3,605,1
Nat.pow_mul,3,SAT,6,55,0
Nat.pow_mul,4,SAT,5,656,1
Nat.pow_mul,5,SAT,7,55,0
Nat.sub_mod_eq_zero_of_mod_eq,0,SAT,17,54,0
Nat.sub_mod_eq_zero_of_mod_eq,1,SAT,14,154,1
Nat.sub_mod_eq_zero_of_mod_eq,2,UNKNOWN,18,10224,0
Nat.sub_mod_eq_zero_of_mod_eq,3,UNKNOWN,15,10276,0
Nat.sub_mod_eq_zero_of_mod_eq,4,SAT,19,53,0
Nat.sub_mod_eq_zero_of_mod_eq,5,SAT,13,655,0
