theorem,mutant,result,encoding,nunchaku,recovery
BitVec.sshiftRight_xor_distrib,0,SAT,34,104,0
BitVec.sshiftRight_xor_distrib,1,SAT,34,104,0
BitVec.sshiftRight_xor_distrib,2,SAT,66,2272,0
BitVec.shiftRight_add,0,SAT,24,905,0
BitVec.shiftRight_add,1,SAT,23,1209,0
BitVec.shiftRight_add,2,SAT,32,1476,1
BitVec.shiftRight_add,3,SAT,38,956,0
BitVec.toNat_twoPow,0,SAT,25,54,0
BitVec.toFin_sshiftRight',0,SAT,51,2064,0
BitVec.toFin_sshiftRight',1,SAT,93,107,0
BitVec.le_of_zero_length,0,SAT,20,55,0
BitVec.le_of_zero_length,1,UNSAT,22,54,1
BitVec.le_of_zero_length,2,UNSAT,23,55,0
BitVec.getMsbD_of_zero_length,0,SAT,46,1919,0
BitVec.getMsbD_of_zero_length,1,UNSAT,35,105,0
BitVec.and_comm,0,SAT,25,54,0
BitVec.and_comm,1,SAT,23,6270,0
BitVec.getLsbD_and,0,SAT,26,104,0
BitVec.getLsbD_and,1,SAT,26,1306,0
BitVec.getLsbD_and,2,SAT,32,104,1
BitVec.getMsbD_and,0,SAT,43,104,1
BitVec.getMsbD_and,1,SAT,36,106,0
BitVec.getMsbD_and,2,SAT,69,108,1
BitVec.or_eq_zero_iff,0,SAT,73,6296,1
BitVec.or_eq_zero_iff,1,SAT,21,54,0
BitVec.or_eq_zero_iff,2,SAT,22,53,0
BitVec.shiftRight_sub_one_eq_shiftConcat,0,SAT,31,1416,1
BitVec.shiftRight_sub_one_eq_shiftConcat,1,SAT,59,105,0
BitVec.getMsbD_ushiftRight,0,SAT,47,4068,0
BitVec.getMsbD_ushiftRight,1,SAT,25,54,0
BitVec.getMsbD_ushiftRight,2,SAT,32,5274,1
BitVec.getMsbD_ushiftRight,3,SAT,27,104,0
BitVec.neg_two_pow_le_toInt_ediv,0,UNKNOWN,41,11084,1
BitVec.neg_two_pow_le_toInt_ediv,1,UNKNOWN,25,11075,1
BitVec.toNat_sub,0,SAT,20,54,0
BitVec.toNat_sub,1,SAT,16,805,0
BitVec.getLsbD_ushiftRight,0,SAT,34,455,0
BitVec.getLsbD_ushiftRight,1,SAT,38,6266,1
BitVec.getLsbD_ushiftRight,2,SAT,25,855,0
BitVec.getLsbD_ushiftRight,3,SAT,42,1106,1
BitVec.ofBool_or_ofBool,0,SAT,40,56,1
BitVec.ofBool_or_ofBool,1,SAT,27,6269,0
BitVec.neg_le_intMin_of_msb_eq_true,0,SAT,19,54,0
BitVec.toNat_sshiftRight'_of_msb_false,0,SAT,35,54,0
BitVec.toNat_sshiftRight'_of_msb_false,1,SAT,37,105,0
BitVec.toNat_sshiftRight'_of_msb_false,2,SAT,56,6334,1
BitVec.ofNat_lt_ofNat,0,SAT,23,53,0
BitVec.ofNat_lt_ofNat,1,SAT,18,54,0
BitVec.ofNat_lt_ofNat,2,SAT,17,54,0
BitVec.ofNat_lt_ofNat,3,SAT,18,54,0
BitVec.ofNat_lt_ofNat,4,SAT,29,55,0
BitVec.ofNat_lt_ofNat,5,SAT,29,1568,0
BitVec.msb_sshiftRight,0,UNKNOWN,51,11224,0
BitVec.toInt_abs_eq_ite_of_ne_intMin,0,SAT,34,104,1
BitVec.toInt_and,0,SAT,28,54,0
BitVec.toInt_and,1,SAT,28,54,0
BitVec.ule_iff_toNat_le,0,SAT,17,53,0
BitVec.ule_iff_toNat_le,1,SAT,30,56,0
BitVec.ule_iff_toNat_le,2,SAT,30,2269,0
BitVec.getMsbD_one,0,SAT,56,106,0
BitVec.sub_add_cancel,0,SAT,27,105,0
BitVec.sub_add_cancel,1,SAT,28,1412,0
BitVec.getLsbD_shiftConcat_eq_decide,0,SAT,50,105,1
BitVec.neg_mul_not_eq_add_mul,0,SAT,37,104,1
BitVec.neg_mul_not_eq_add_mul,1,SAT,71,108,0
BitVec.extractLsb'_zero,0,UNKNOWN,55,11234,1
BitVec.extractLsb'_zero,1,UNKNOWN,16,11224,1
BitVec.shiftLeft_xor_distrib,0,SAT,23,54,0
BitVec.shiftLeft_xor_distrib,1,SAT,25,54,0
BitVec.shiftLeft_xor_distrib,2,SAT,22,1612,1
BitVec.toInt_pos_iff,0,SAT,31,55,0
BitVec.toInt_pos_iff,1,SAT,24,856,0
BitVec.sshiftRight_eq_of_msb_true,0,SAT,40,105,0
BitVec.sshiftRight_eq_of_msb_true,1,ERR_NUNCHAKU,45,55,0
BitVec.ofBool_and_ofBool,0,SAT,44,1812,0
BitVec.ofBool_and_ofBool,1,SAT,28,54,1
BitVec.lt_allOnes_iff,0,SAT,21,54,0
BitVec.lt_allOnes_iff,1,SAT,22,54,0
BitVec.lt_of_getLsbD,0,SAT,16,55,1
BitVec.lt_of_getLsbD,1,SAT,40,6268,0
BitVec.lt_of_getLsbD,2,SAT,26,54,0
BitVec.lt_of_getLsbD,3,SAT,25,54,0
BitVec.toFin_sshiftRight_of_msb_true,0,SAT,29,1612,1
BitVec.toFin_sshiftRight_of_msb_true,1,SAT,48,105,0
BitVec.zero_ushiftRight,0,UNKNOWN,22,11227,1
BitVec.zero_eq_one_iff,0,SAT,12,54,0
BitVec.add_sub_cancel,0,SAT,18,53,0
BitVec.add_sub_cancel,1,SAT,17,53,1
BitVec.mul_sub,0,SAT,17,53,0
BitVec.mul_sub,1,SAT,29,105,1
BitVec.mul_sub,2,SAT,55,158,0
BitVec.mul_sub,3,SAT,64,162,1
BitVec.mul_sub,4,SAT,72,6288,0
BitVec.mul_sub,5,SAT,19,53,0
BitVec.toFin_sshiftRight'_of_msb_false,0,SAT,28,1106,0
BitVec.toFin_sshiftRight'_of_msb_false,1,SAT,43,105,0
BitVec.toFin_sshiftRight'_of_msb_false,2,SAT,42,4814,0
BitVec.intMin_eq_zero_iff,0,SAT,21,53,0
BitVec.getLsbD_shiftLeft,0,SAT,25,1055,0
BitVec.getLsbD_shiftLeft,1,SAT,33,155,0
BitVec.getLsbD_shiftLeft,2,SAT,42,105,0
BitVec.getLsbD_shiftLeft,3,SAT,38,1714,0
BitVec.ule_iff_le,0,SAT,21,54,0
BitVec.ule_iff_le,1,SAT,19,655,1
BitVec.ule_iff_le,2,SAT,22,54,0
BitVec.sle_iff_toInt_le,0,SAT,27,53,1
BitVec.sle_iff_toInt_le,1,SAT,26,53,1
BitVec.sle_iff_toInt_le,2,SAT,28,1359,0
BitVec.getElem?_setWidth,0,SAT,44,1614,0
BitVec.getElem?_setWidth,1,SAT,66,106,0
BitVec.getLsbD_abs,0,SAT,38,205,1
BitVec.getElem_sshiftRight,0,SAT,66,155,1
BitVec.getElem_sshiftRight,1,SAT,116,2367,0
BitVec.lt_intMin_iff_msb_eq_false,0,SAT,35,54,1
BitVec.lt_intMin_iff_msb_eq_false,1,SAT,36,105,0
BitVec.lt_intMin_iff_msb_eq_false,2,SAT,36,1913,0
BitVec.setWidth_setWidth_succ_eq_setWidth_setWidth_of_getLsbD_false,0,SAT,22,104,0
BitVec.getMsbD_cons_succ,0,SAT,33,104,1
BitVec.toInt_sub_toInt_lt_twoPow_iff,0,SAT,35,105,0
BitVec.toInt_sub_toInt_lt_twoPow_iff,1,SAT,41,157,0
BitVec.toInt_sub_toInt_lt_twoPow_iff,2,SAT,100,2176,1
BitVec.toInt_sub_toInt_lt_twoPow_iff,3,SAT,38,105,0
BitVec.neg_eq_intMin,0,SAT,20,54,0
BitVec.not_le,0,SAT,15,54,0
BitVec.not_le,1,SAT,20,1009,1
BitVec.not_le,2,SAT,25,54,1
BitVec.not_le,3,SAT,21,705,1
BitVec.ule_eq_decide,0,SAT,21,54,0
BitVec.ule_eq_decide,1,SAT,17,605,1
BitVec.rotateLeft_eq_rotateLeftAux_of_lt,0,SAT,31,956,0
BitVec.rotateLeft_eq_rotateLeftAux_of_lt,1,SAT,30,1585,0
BitVec.sub_eq_iff_eq_add,0,SAT,27,6267,1
BitVec.sub_eq_iff_eq_add,1,SAT,19,54,0
BitVec.sub_eq_iff_eq_add,2,SAT,31,54,0
BitVec.sub_eq_iff_eq_add,3,SAT,18,53,0
BitVec.sub_eq_iff_eq_add,4,SAT,29,6275,0
BitVec.sub_eq_iff_eq_add,5,SAT,18,54,0
BitVec.sub_eq_iff_eq_add,6,SAT,18,807,1
BitVec.setWidth_shiftLeft_of_le,0,SAT,25,54,1
BitVec.setWidth_shiftLeft_of_le,1,SAT,23,54,0
BitVec.setWidth_shiftLeft_of_le,2,SAT,22,1207,0
BitVec.xor_assoc,0,SAT,34,55,0
BitVec.xor_assoc,1,SAT,25,54,0
BitVec.xor_assoc,2,SAT,26,54,0
BitVec.xor_assoc,3,SAT,32,54,1
BitVec.xor_assoc,4,SAT,39,107,0
BitVec.xor_assoc,5,SAT,70,108,1
BitVec.clzAuxRec_succ,0,UNKNOWN,83,11344,1
BitVec.getMsb'_eq_getLsb',0,SAT,23,754,0
BitVec.sub_toNat_mod_cancel,0,SAT,19,54,0
BitVec.toFin_rotateRight,0,SAT,29,105,0
BitVec.neg_inj,0,SAT,21,53,1
BitVec.neg_inj,1,SAT,31,55,1
BitVec.neg_inj,2,SAT,29,107,0
BitVec.getLsbD_rotateRightAux_of_ge,0,SAT,86,1175,1
BitVec.getLsbD_rotateRightAux_of_ge,1,UNKNOWN,102,11234,0
BitVec.getLsbD_rotateRightAux_of_ge,2,UNKNOWN,34,11070,1
BitVec.getLsbD_rotateRightAux_of_ge,3,UNKNOWN,28,11069,0
BitVec.getLsbD_rotateRightAux_of_ge,4,UNKNOWN,29,11073,0
BitVec.toInt_sshiftRight,0,SAT,24,104,0
BitVec.ult_iff_lt,0,SAT,13,53,1
BitVec.ult_iff_lt,1,SAT,14,655,1
BitVec.ult_iff_lt,2,SAT,20,54,0
BitVec.ult_iff_lt,3,SAT,28,54,0
BitVec.getMsbD_extractLsb',0,SAT,32,1457,0
BitVec.getMsbD_extractLsb',1,SAT,35,105,0
BitVec.getMsbD_extractLsb',2,SAT,33,154,1
BitVec.getMsbD_extractLsb',3,SAT,60,107,1
BitVec.getMsbD_extractLsb',4,SAT,74,2780,1
BitVec.getMsbD_extractLsb',5,SAT,41,155,0
BitVec.getLsbD_append,0,SAT,39,1106,1
BitVec.getLsbD_append,1,SAT,45,1006,1
BitVec.zero_sshiftRight,0,UNKNOWN,33,11243,0
BitVec.slt_eq_sle_and_ne,0,SAT,24,805,0
BitVec.slt_eq_sle_and_ne,1,SAT,36,105,0
BitVec.getLsbD_setWidth',0,UNKNOWN,33,11075,0
BitVec.getLsbD_setWidth',1,UNKNOWN,25,11116,1
BitVec.none_eq_getElem?_iff,0,SAT,41,57,0
BitVec.none_eq_getElem?_iff,1,SAT,31,105,0
BitVec.getLsbD_true_of_eq_clzAuxRec_of_ne_zero,0,UNKNOWN,40,11082,0
BitVec.getLsbD_true_of_eq_clzAuxRec_of_ne_zero,1,SAT,30,113,0
BitVec.getLsbD_true_of_eq_clzAuxRec_of_ne_zero,2,UNKNOWN,28,11077,0
BitVec.extractLsb'_append_eq_of_le,0,SAT,30,105,0
BitVec.extractLsb'_append_eq_of_le,1,SAT,29,162,0
BitVec.extractLsb'_append_eq_of_le,2,SAT,37,106,1
BitVec.extractLsb'_append_eq_of_le,3,SAT,73,731,1
BitVec.getMsbD_rotateRightAux_of_lt,0,SAT,123,374,0
BitVec.getMsbD_rotateRightAux_of_lt,1,SAT,128,6396,0
BitVec.getMsbD_rotateRightAux_of_lt,2,SAT,41,104,1
BitVec.getMsbD_rotateRightAux_of_lt,3,SAT,34,104,1
BitVec.getMsbD_rotateRightAux_of_lt,4,SAT,52,106,0
BitVec.getElem_rotateLeft,0,SAT,92,263,1
BitVec.getElem_rotateLeft,1,SAT,89,6325,1
BitVec.getMsbD_setWidth',0,UNKNOWN,30,11073,0
BitVec.getMsbD_setWidth',1,UNKNOWN,28,11122,0
BitVec.toNat_udiv,0,SAT,18,54,0
BitVec.toNat_udiv,1,SAT,26,6267,1
BitVec.toInt_neg_of_msb_true,0,SAT,24,54,0
BitVec.toInt_neg_of_msb_true,1,SAT,40,106,0
BitVec.getLsbD_xor,0,ERR_NUNCHAKU,54,56,0
BitVec.getLsbD_xor,1,ERR_NUNCHAKU,53,55,0
BitVec.getLsbD_xor,2,ERR_NUNCHAKU,48,57,0
BitVec.clzAuxRec_eq_clzAuxRec_of_le,0,SAT,74,210,1
BitVec.clzAuxRec_eq_clzAuxRec_of_le,1,UNKNOWN,100,11230,1
BitVec.toInt_sub_of_not_ssubOverflow,0,SAT,32,105,0
BitVec.toInt_sub_of_not_ssubOverflow,1,SAT,29,105,0
BitVec.toInt_sub_of_not_ssubOverflow,2,SAT,54,107,0
BitVec.getMsbD_ofNatLT,0,SAT,70,160,0
BitVec.getMsbD_ofNatLT,1,SAT,67,159,1
BitVec.concat_or_concat,0,SAT,86,365,1
BitVec.concat_or_concat,1,SAT,111,6336,1
BitVec.concat_or_concat,2,SAT,26,54,0
BitVec.concat_or_concat,3,SAT,27,54,0
BitVec.getLsbD_not,0,ERR_NUNCHAKU,31,66,0
BitVec.toFin_rotateLeft,0,SAT,33,6572,0
BitVec.sshiftRight_eq_of_msb_false,0,SAT,58,1308,0
BitVec.sshiftRight_eq_of_msb_false,1,SAT,46,105,0
BitVec.neg_sub,0,SAT,22,54,1
BitVec.neg_sub,1,SAT,29,57,0
BitVec.ofInt_ofNat,0,UNSAT,53,419,0
BitVec.getMsbD_xor,0,ERR_NUNCHAKU,97,63,0
BitVec.getMsbD_xor,1,ERR_NUNCHAKU,103,112,0
BitVec.getMsbD_xor,2,ERR_NUNCHAKU,155,167,0
BitVec.setWidth_ushiftRight,0,SAT,95,1429,1
BitVec.setWidth_ushiftRight,1,SAT,97,165,0
BitVec.setWidth_ushiftRight,2,SAT,78,175,0
BitVec.toInt_shiftLeft,0,SAT,117,214,1
BitVec.getLsbD_zero,0,UNKNOWN,85,11316,1
BitVec.two_pow_sub_clz_le_toNat_of_ne_zero,0,UNKNOWN,36,11172,1
BitVec.two_pow_sub_clz_le_toNat_of_ne_zero,1,SAT,30,805,1
BitVec.getElem?_eq_none,0,SAT,35,54,0
BitVec.getElem?_eq_none,1,UNKNOWN,33,11087,0
BitVec.getMsbD_shiftLeft,0,SAT,32,105,0
BitVec.getMsbD_shiftLeft,1,SAT,29,54,0
BitVec.getMsbD_shiftLeft,2,SAT,30,2368,0
BitVec.getMsbD_shiftLeft,3,SAT,36,105,0
BitVec.setWidth_add,0,SAT,23,54,0
BitVec.setWidth_add,1,SAT,25,2415,0
BitVec.setWidth_add,2,SAT,39,106,0
BitVec.getLsbD_rotateLeft,0,SAT,48,1356,0
BitVec.getLsbD_rotateLeft,1,SAT,229,6372,0
BitVec.getLsbD_rotateLeft,2,SAT,34,605,0
BitVec.getLsbD_rotateLeft,3,SAT,53,6315,1
BitVec.ofInt_negSucc_eq_not_ofNat,0,SAT,35,805,1
BitVec.eq_of_getMsbD_eq,0,SAT,19,755,0
BitVec.eq_of_getMsbD_eq,1,UNSAT,30,55,0
BitVec.eq_of_getMsbD_eq,2,UNSAT,30,55,0
BitVec.toInt_shiftRight_lt,0,UNKNOWN,33,11133,1
BitVec.toInt_shiftRight_lt,1,SAT,34,55,0
BitVec.add_mul,0,SAT,20,54,0
BitVec.add_mul,1,SAT,23,54,1
BitVec.add_mul,2,SAT,33,1514,0
BitVec.add_mul,3,SAT,26,54,1
BitVec.add_mul,4,SAT,26,54,1
BitVec.add_mul,5,SAT,25,106,0
BitVec.toNat_shiftLeft,0,SAT,31,1616,1
BitVec.getElem?_eq_some_iff,0,SAT,36,55,0
BitVec.getElem?_eq_some_iff,1,SAT,34,54,1
BitVec.ushiftRight_and_distrib,0,SAT,32,105,0
BitVec.ushiftRight_and_distrib,1,SAT,42,2815,1
BitVec.ushiftRight_and_distrib,2,SAT,42,856,1
BitVec.ofNat_le_ofNat,0,SAT,20,55,0
BitVec.ofNat_le_ofNat,1,SAT,25,54,0
BitVec.ofNat_le_ofNat,2,SAT,17,54,0
BitVec.ofNat_le_ofNat,3,SAT,18,1260,0
BitVec.ofNat_le_ofNat,4,SAT,25,54,0
BitVec.extractLsb'_append_eq_of_add_le,0,SAT,39,1059,1
BitVec.extractLsb'_append_eq_of_add_le,1,SAT,98,6418,0
BitVec.extractLsb'_append_eq_of_add_le,2,SAT,41,1510,0
BitVec.extractLsb'_append_eq_of_add_le,3,SAT,35,106,0
BitVec.twoPow_mul_twoPow_eq,0,SAT,37,1312,0
BitVec.twoPow_mul_twoPow_eq,1,SAT,30,105,1
BitVec.twoPow_mul_twoPow_eq,2,SAT,36,1312,1
BitVec.twoPow_mul_twoPow_eq,3,SAT,35,106,0
BitVec.not_allOnes_lt,0,SAT,33,106,0
BitVec.msb_ushiftRight,0,SAT,62,5181,0
BitVec.getLsbD_cons,0,SAT,41,907,0
BitVec.le_trans,0,SAT,22,806,0
BitVec.le_trans,1,SAT,38,758,0
BitVec.le_trans,2,UNKNOWN,24,11120,0
BitVec.le_trans,3,UNSAT,21,54,0
BitVec.le_trans,4,UNSAT,15,604,0
BitVec.le_trans,5,UNKNOWN,19,11119,0
BitVec.twoPow_eq,0,SAT,21,655,0
BitVec.getLsbD_replicate,0,UNKNOWN,40,11270,0
BitVec.getLsbD_replicate,1,UNKNOWN,39,11319,1
BitVec.and_eq_allOnes_iff,0,SAT,22,54,0
BitVec.and_eq_allOnes_iff,1,SAT,26,54,0
BitVec.and_eq_allOnes_iff,2,SAT,21,1309,0
BitVec.toNat_shiftConcat_eq_of_lt,0,SAT,36,105,0
BitVec.toNat_shiftConcat_eq_of_lt,1,SAT,37,104,1
BitVec.toFin_udiv,0,SAT,23,54,0
BitVec.toFin_udiv,1,SAT,26,1866,1
BitVec.extractLsb_xor,0,SAT,47,1057,1
BitVec.extractLsb_xor,1,SAT,36,105,0
BitVec.eq_zero_or_eq_one,0,SAT,20,1060,0
BitVec.toNat_toInt_of_sle,0,SAT,46,107,0
BitVec.lt_of_getElem?_eq_some,0,SAT,26,108,0
BitVec.lt_of_getElem?_eq_some,1,SAT,73,109,1
BitVec.lt_of_getElem?_eq_some,2,SAT,56,108,0
BitVec.lt_of_getElem?_eq_some,3,SAT,79,161,1
BitVec.getMsbD_cast,0,SAT,144,162,0
BitVec.getMsbD_cast,1,SAT,69,5788,1
BitVec.nat_eq_toNat,0,SAT,16,104,0
BitVec.nat_eq_toNat,1,SAT,21,2207,0
BitVec.nat_eq_toNat,2,SAT,16,504,1
BitVec.udiv_ne_zero_iff_ne_zero_and_le,0,SAT,20,54,1
BitVec.udiv_ne_zero_iff_ne_zero_and_le,1,SAT,23,54,0
BitVec.udiv_ne_zero_iff_ne_zero_and_le,2,SAT,20,55,0
BitVec.not_lt_zero,0,SAT,22,55,0
BitVec.toNat_srem,0,SAT,98,160,1
BitVec.toNat_srem,1,SAT,175,6345,1
BitVec.ofNat_mul_ofNat,0,SAT,20,654,0
BitVec.ofNat_mul_ofNat,1,SAT,21,54,0
BitVec.ofNat_mul_ofNat,2,SAT,25,54,1
BitVec.ofNat_mul_ofNat,3,SAT,23,55,0
BitVec.signExtend_eq_setWidth_of_msb_false,0,SAT,43,107,0
BitVec.xor_comm,0,SAT,55,106,1
BitVec.xor_comm,1,SAT,88,2744,1
BitVec.extractLsb'_append_eq_ite,0,SAT,37,1669,1
BitVec.extractLsb'_append_eq_ite,1,SAT,30,104,0
BitVec.extractLsb'_append_eq_ite,2,SAT,27,104,1
BitVec.ofInt_mul,0,SAT,41,107,0
BitVec.ofInt_mul,1,SAT,32,105,0
BitVec.two_mul_toInt_lt,0,SAT,56,2068,1
BitVec.sdivOverflow_eq_negOverflow_of_eq_allOnes,0,SAT,37,105,0
BitVec.sdivOverflow_eq_negOverflow_of_eq_allOnes,1,SAT,33,105,0
BitVec.sdivOverflow_eq_negOverflow_of_eq_allOnes,2,SAT,33,104,0
BitVec.getMsbD_signExtend,0,SAT,53,157,1
BitVec.getMsbD_signExtend,1,SAT,99,6343,1
BitVec.getElem_rotateRight,0,SAT,33,104,0
BitVec.getElem_rotateRight,1,SAT,33,1056,1
BitVec.toNat_mul_toNat_lt,0,SAT,26,54,1
BitVec.toNat_mul_toNat_lt,1,UNKNOWN,19,11069,0
BitVec.toNat_mul_toNat_lt,2,UNKNOWN,21,11067,1
BitVec.neg_mul_comm,0,SAT,25,655,0
BitVec.neg_mul_comm,1,SAT,26,105,0
BitVec.getMsbD_eq_getLsbD,0,SAT,33,54,1
BitVec.sle_eq_ule_of_msb_eq,0,SAT,29,1366,1
BitVec.sle_eq_ule_of_msb_eq,1,SAT,63,4409,1
BitVec.sle_eq_ule_of_msb_eq,2,SAT,37,105,0
BitVec.toFin_srem,0,SAT,43,112,0
BitVec.toFin_srem,1,SAT,110,163,1
BitVec.toInt_mul_of_not_smulOverflow,0,SAT,84,163,2
BitVec.toInt_mul_of_not_smulOverflow,1,SAT,135,217,0
BitVec.toInt_mul_of_not_smulOverflow,2,SAT,265,6417,0
BitVec.lt_trans,0,SAT,40,809,0
BitVec.lt_trans,1,SAT,22,55,0
BitVec.lt_trans,2,SAT,25,56,0
BitVec.lt_trans,3,UNSAT,18,54,0
BitVec.lt_trans,4,SAT,23,54,0
BitVec.lt_trans,5,UNSAT,23,106,0
BitVec.lt_trans,6,SAT,31,107,0
BitVec.sub_def,0,SAT,66,112,0
BitVec.sub_def,1,SAT,86,6322,0
BitVec.setWidth_setWidth_succ_eq_setWidth_setWidth_or_twoPow_of_getLsbD_true,0,SAT,26,55,0
BitVec.not_eq_comm,0,SAT,25,66,0
BitVec.not_eq_comm,1,SAT,27,54,0
BitVec.not_eq_comm,2,SAT,29,105,1
BitVec.getElem_or,0,SAT,52,2725,0
BitVec.getElem_or,1,SAT,50,105,0
BitVec.getLsbD_sshiftRight',0,SAT,49,6331,1
BitVec.getLsbD_sshiftRight',1,SAT,39,105,0
BitVec.getLsbD_sshiftRight',2,SAT,41,105,0
BitVec.neg_mul_neg,0,SAT,39,1866,1
BitVec.neg_mul_neg,1,SAT,34,106,1
BitVec.toFin_sshiftRight,0,SAT,62,2063,0
BitVec.lt_one_iff,0,SAT,25,861,0
BitVec.lt_one_iff,1,SAT,64,109,0
BitVec.lt_one_iff,2,SAT,36,55,0
BitVec.toInt_neg_iff,0,SAT,43,106,0
BitVec.toInt_neg_iff,1,SAT,72,2438,0
BitVec.getMsbD_rotateRightAux_of_ge,0,SAT,48,907,1
BitVec.getMsbD_rotateRightAux_of_ge,1,UNKNOWN,53,11119,1
BitVec.getMsbD_rotateRightAux_of_ge,2,UNKNOWN,31,11115,1
BitVec.getMsbD_rotateRightAux_of_ge,3,UNKNOWN,31,11070,0
BitVec.getMsbD_rotateRightAux_of_ge,4,UNKNOWN,33,11115,1
BitVec.toInt_of_zero_length,0,SAT,23,56,0
