theorem,mutant,result,encoding,nunchaku,recovery
Array.foldl_congr,17,ERR_ENCODING,17,0,0
Array.foldl_congr,18,ERR_ENCODING,18,0,0
Array.foldl_congr,19,ERR_ENCODING,18,0,0
Array.foldl_congr,20,ERR_ENCODING,17,0,0
Array.foldl_congr,21,ERR_ENCODING,17,0,0
Array.foldl_congr,22,ERR_ENCODING,17,0,0
Array.sum_replicate_nat,0,ERR_ENCODING,18,0,0
Array.sum_replicate_nat,1,ERR_ENCODING,17,0,0
Array.foldlM_loop_empty,0,ERR_ENCODING,0,0,0
Array.foldlM_loop_empty,1,ERR_ENCODING,0,0,0
Array.foldlM_loop_empty,2,ERR_ENCODING,0,0,0
Array.foldlM_loop_empty,3,ERR_ENCODING,0,0,0
Array.filterMap_size_eq_size,0,ERR_ENCODING,31,0,0
Array.size_range',0,UNKNOWN,7,11075,1
Array.size_range',1,SAT,16,53,0
Array.size_range',2,UNKNOWN,13,11078,0
Array.size_range',3,UNKNOWN,10,11079,0
Array.size_range',4,UNKNOWN,16,11079,1
Array.size_range',5,SAT,10,53,0
Array.getElem_eq_iff,0,SAT,21,854,0
Array.append_eq_push_iff,0,ERR_ENCODING,56,0,0
Array.append_eq_push_iff,1,ERR_ENCODING,36,0,0
Array.append_eq_push_iff,2,ERR_ENCODING,30,0,0
Array.append_eq_push_iff,3,ERR_ENCODING,30,0,0
Array.append_eq_push_iff,4,ERR_ENCODING,28,0,0
Array.append_eq_push_iff,5,ERR_ENCODING,27,0,0
Array.append_eq_push_iff,6,ERR_ENCODING,27,0,0
Array.append_eq_push_iff,7,ERR_ENCODING,27,0,0
Array.foldrM_append',0,ERR_ENCODING,1,0,0
Array.foldrM_append',1,ERR_ENCODING,1,0,0
Array.foldrM_append',2,ERR_ENCODING,0,0,0
Array.foldrM_append',3,ERR_ENCODING,1,0,0
Array.foldl_map_hom',0,ERR_ENCODING,27,0,0
Array.foldl_map_hom',1,ERR_ENCODING,27,0,0
Array.getElem_replace_of_ne,0,SAT,27,54,0
Array.getElem_replace_of_ne,1,SAT,30,54,0
Array.getElem?_modify,0,ERR_ENCODING,23,0,0
Array.getElem?_modify,1,ERR_ENCODING,24,0,0
Array.array₂_induction,0,SAT,2,54,0
Array.all_filter,0,ERR_ENCODING,66,0,0
Array.all_filter,1,ERR_ENCODING,71,0,0
Array.exists_mem_of_ne_empty,0,SAT,65,1010,0
Array.setIfInBounds_eq_of_size_le,0,SAT,52,108,0
Array.any_filterMap',0,ERR_ENCODING,55,0,0
Array.eq_of_mem_replicate,0,SAT,2,54,0
Array.eq_of_mem_replicate,1,UNSAT,31,54,0
Array.eq_of_mem_replicate,2,UNSAT,49,56,1
Array.elem_push_self,0,ERR_ENCODING,58,0,0
Array.filter_push_of_pos,0,ERR_ENCODING,63,0,0
Array.filter_push_of_pos,1,ERR_ENCODING,64,0,0
Array.extract_loop_of_ge,0,SAT,53,1208,1
Array.extract_loop_of_ge,1,UNKNOWN,46,11080,1
Array.extract_loop_of_ge,2,UNKNOWN,28,11079,0
Array.extract_loop_of_ge,3,UNKNOWN,26,11067,0
Array.extract_loop_of_ge,4,UNKNOWN,18,11076,0
Array.size_filter_lt_size_iff_exists,0,ERR_ENCODING,48,0,0
Array.size_filter_lt_size_iff_exists,1,ERR_ENCODING,29,0,0
Array.mem_push_of_mem,0,SAT,15,53,0
Array.mem_push_of_mem,1,UNKNOWN,37,11126,1
Array.mem_push_of_mem,2,UNKNOWN,43,11119,0
Array.findSomeM?_toList,0,ERR_ENCODING,1,0,0
Array.mem_setIfInBounds,0,SAT,34,53,1
Array.extract_congr,0,UNKNOWN,26,11075,0
Array.extract_congr,1,UNKNOWN,26,11080,1
Array.extract_congr,2,UNKNOWN,23,11076,0
Array.extract_congr,3,UNKNOWN,21,11078,1
Array.extract_congr,4,UNKNOWN,21,11074,1
Array.extract_congr,5,UNKNOWN,25,11076,0
Array.extract_congr,6,UNKNOWN,21,11072,1
Array.extract_congr,7,UNKNOWN,28,11077,1
Array.extract_congr,8,UNKNOWN,25,11072,1
Array.extract_congr,9,UNKNOWN,22,11072,1
Array.extract_congr,10,UNKNOWN,21,11080,1
Array.extract_congr,11,UNKNOWN,26,11079,1
Array.extract_congr,12,UNKNOWN,23,11071,0
Array.extract_congr,13,UNKNOWN,28,11074,0
Array.extract_congr,14,UNKNOWN,27,11076,0
Array.extract_congr,15,UNKNOWN,27,11074,0
Array.extract_congr,16,UNKNOWN,24,11077,0
Array.allM_eq_not_anyM_not,0,ERR_ENCODING,1,0,0
Array.exists_mem_push,0,SAT,19,555,0
Array.exists_mem_push,1,SAT,47,104,0
Array.getElem?_swap,0,SAT,16,2207,1
Array.getElem?_swap,1,SAT,16,54,0
Array.anyM_eq_anyM_loop,0,ERR_ENCODING,1,0,0
Array.anyM_eq_anyM_loop,1,ERR_ENCODING,0,0,0
Array.filterMap_eq_filter,0,ERR_ENCODING,23,0,0
Array.ext_getElem?,0,SAT,1,53,0
Array.ext_getElem?,1,UNSAT,14,53,0
Array.ext_getElem?,2,UNSAT,14,53,0
List.extract_toArray,0,UNKNOWN,47,11080,0
List.extract_toArray,1,SAT,23,54,0
Array.isEmpty_eq_false_iff,0,SAT,11,53,0
Array.mem_singleton,0,SAT,22,53,0
Array.mem_singleton,1,SAT,28,204,0
Array.mem_singleton,2,SAT,33,708,0
Array.getElem_setIfInBounds_ne,0,SAT,21,53,0
Array.size_extract_loop,0,UNKNOWN,36,7016,0
Array.size_extract_loop,1,UNKNOWN,34,7115,0
Array.size_extract_loop,2,UNKNOWN,23,6867,0
Array.size_extract_loop,3,UNKNOWN,38,6568,0
Array.any_flatMap',0,ERR_ENCODING,24,0,0
Array.append_inj_left,0,SAT,4,53,0
Array.append_inj_left,1,ERR_ENCODING,32,0,0
Array.append_inj_left,2,ERR_ENCODING,18,0,0
Array.append_inj_left,3,ERR_ENCODING,19,0,0
Array.append_inj_left,4,ERR_ENCODING,19,0,0
Array.append_inj_left,5,ERR_ENCODING,18,0,0
Array.append_inj_left,6,ERR_ENCODING,18,0,0
Array.append_inj_left,7,ERR_ENCODING,18,0,0
Array.foldlM_append,0,ERR_ENCODING,1,0,0
Array.foldlM_append,1,ERR_ENCODING,0,0,0
Array.foldlM_append,2,ERR_ENCODING,0,0,0
Array.map_filterMap_of_inv,0,ERR_ENCODING,23,0,0
Array.filterMap_push,0,ERR_ENCODING,34,0,0
Array.filterMap_push,1,ERR_ENCODING,26,0,0
Array.forall_mem_flatten,0,ERR_ENCODING,29,0,0
Array.getElem?_append_left,0,ERR_ENCODING,18,0,0
Array.getElem?_append_left,1,ERR_ENCODING,18,0,0
Array.getElem?_append_left,2,ERR_ENCODING,18,0,0
Array.eq_push_of_size_ne_zero,0,UNKNOWN,3,7561,0
Array.not_mem_append,0,ERR_ENCODING,29,0,0
Array.not_mem_append,1,ERR_ENCODING,27,0,0
Array.not_mem_append,2,ERR_ENCODING,27,0,0
Array.not_mem_append,3,ERR_ENCODING,27,0,0
Array.forall_mem_empty,0,SAT,1,53,0
Array.foldr_flatten',0,ERR_ENCODING,24,0,0
Array.not_mem_push_of_ne_of_not_mem,0,SAT,15,555,0
Array.not_mem_push_of_ne_of_not_mem,1,SAT,25,505,0
Array.not_mem_push_of_ne_of_not_mem,2,SAT,27,53,0
Array.not_mem_push_of_ne_of_not_mem,3,SAT,25,53,0
Array.getElem?_ofFn,0,SAT,19,2056,1
Array.contains_append,0,ERR_ENCODING,24,0,0
Array.contains_append,1,ERR_ENCODING,20,0,0
Array.size_filter_pos_iff,0,ERR_ENCODING,29,0,0
Array.size_filter_pos_iff,1,ERR_ENCODING,28,0,0
Array.extract_empty_of_size_le_start,0,UNKNOWN,21,6664,1
Array.extract_empty_of_size_le_start,1,UNKNOWN,21,11073,0
Array.extract_empty_of_size_le_start,2,UNKNOWN,22,11073,0
Array.map_eq_push_iff,0,ERR_ENCODING,23,0,0
Array.getElem?_append,0,ERR_ENCODING,18,0,0
Array.getElem?_append,1,ERR_ENCODING,34,0,0
Array.append_inj',0,SAT,3,53,0
Array.append_inj',1,ERR_ENCODING,21,0,0
Array.append_inj',2,ERR_ENCODING,18,0,0
Array.append_inj',3,ERR_ENCODING,18,0,0
Array.append_inj',4,ERR_ENCODING,19,0,0
Array.append_inj',5,ERR_ENCODING,28,0,0
Array.append_inj',6,ERR_ENCODING,18,0,0
Array.append_inj',7,ERR_ENCODING,19,0,0
Array.append_inj',8,ERR_ENCODING,19,0,0
Array.append_inj',9,ERR_ENCODING,20,0,0
Array.append_inj',10,ERR_ENCODING,19,0,0
Array.append_inj',11,ERR_ENCODING,19,0,0
Array.append_inj',12,ERR_ENCODING,20,0,0
Array.append_inj',13,ERR_ENCODING,22,0,0
List.mapM_toArray,0,ERR_ENCODING,1,0,0
Array.any_append',0,ERR_ENCODING,23,0,0
Array.any_append',1,ERR_ENCODING,32,0,0
Array.any_append',2,ERR_ENCODING,21,0,0
List.foldrM_push_eq_append,0,ERR_ENCODING,0,0,0
Array.eq_of_mem_singleton,0,SAT,1,53,0
Array.eq_of_mem_singleton,1,UNSAT,18,403,0
Array.eq_of_mem_singleton,2,UNSAT,26,53,0
Array.findM?_toList,0,ERR_ENCODING,0,0,0
Array.map_eq_empty_iff,0,ERR_ENCODING,19,0,0
Array.getElem?_range',0,SAT,19,54,0
Array.getElem?_range',1,SAT,21,54,0
Array.getElem?_range',2,SAT,37,54,1
Array.getElem?_range',3,SAT,47,56,0
Array.getElem?_range',4,SAT,52,107,0
Array.getElem?_range',5,SAT,60,3582,0
Array.getElem?_range',6,SAT,23,1105,0
Array.getElem?_range',7,SAT,25,1609,1
Array.getElem?_range',8,SAT,33,1206,1
Array.getElem?_range',9,SAT,43,309,1
Array.getElem?_range',10,SAT,28,2065,0
Array.getElem?_range',11,SAT,24,54,1
Array.all_eq_false,0,ERR_ENCODING,23,0,0
Array.foldr_cons_eq_append,0,ERR_ENCODING,26,0,0
Array.mapM_eq_mapM_toList,0,ERR_ENCODING,0,0,0
Array.reverse_eq_push_iff,0,ERR_ENCODING,29,0,0
Array.reverse_eq_push_iff,1,ERR_ENCODING,29,0,0
Array.reverse_eq_push_iff,2,ERR_ENCODING,35,0,0
Array.filterMap_append,0,ERR_ENCODING,31,0,0
Array.filterMap_append,1,ERR_ENCODING,31,0,0
Array.filterMap_append,2,ERR_ENCODING,35,0,0
Array.mem_of_ne_of_mem,0,SAT,24,54,0
Array.mem_of_ne_of_mem,1,SAT,36,105,0
Array.mem_of_ne_of_mem,2,SAT,62,108,1
Array.foldr_append',0,ERR_ENCODING,89,0,0
Array.foldr_append',1,ERR_ENCODING,87,0,0
Array.foldr_append',2,ERR_ENCODING,85,0,0
Array.replicate_append_replicate,0,ERR_ENCODING,78,0,0
Array.replicate_append_replicate,1,ERR_ENCODING,77,0,0
Array.any_filter',0,ERR_ENCODING,86,0,0
Array.any_filter',1,ERR_ENCODING,78,0,0
Array.any_filter',2,ERR_ENCODING,73,0,0
Array.foldrM_reverse',0,ERR_ENCODING,1,0,0
Array.ne_empty_of_size_eq_add_one,0,SAT,4,455,0
Array.some_getElem_eq_getElem?_iff,0,UNSAT,21,53,0
Array.eq_or_ne_mem_of_mem,0,SAT,17,54,0
Array.eq_or_ne_mem_of_mem,1,UNSAT,20,654,1
Array.eq_or_ne_mem_of_mem,2,UNSAT,25,54,0
Array.eq_or_ne_mem_of_mem,3,SAT,23,54,0
Array.forall_none_of_filterMap_eq_empty,0,SAT,23,54,1
Array.forall_none_of_filterMap_eq_empty,1,ERR_ENCODING,34,0,0
Array.isEqv_eq,0,SAT,12,208,0
Array.isEqv_eq,1,SAT,38,109,1
Array.isEqv_eq,2,SAT,47,108,0
Array.foldl_push',0,ERR_ENCODING,83,0,0
Array.getElem?_eq_none_iff,0,SAT,53,109,0
Array.map_congr_left,0,ERR_ENCODING,73,0,0
Array.map_congr_left,1,ERR_ENCODING,126,0,0
Array.map_congr_left,2,ERR_ENCODING,129,0,0
Array.append_inj,0,SAT,17,162,0
Array.append_inj,1,ERR_ENCODING,61,0,0
Array.append_inj,2,ERR_ENCODING,63,0,0
Array.append_inj,3,ERR_ENCODING,89,0,0
Array.append_inj,4,ERR_ENCODING,122,0,0
Array.append_inj,5,ERR_ENCODING,73,0,0
Array.append_inj,6,ERR_ENCODING,126,0,0
Array.append_inj,7,ERR_ENCODING,104,0,0
Array.append_inj,8,ERR_ENCODING,166,0,0
Array.append_inj,9,ERR_ENCODING,78,0,0
Array.append_inj,10,ERR_ENCODING,62,0,0
Array.append_inj,11,ERR_ENCODING,73,0,0
Array.append_inj,12,ERR_ENCODING,72,0,0
Array.append_inj,13,ERR_ENCODING,55,0,0
List.filterMap_toArray',0,ERR_ENCODING,87,0,0
Array.replace_empty,0,UNSAT,92,109,1
Array.replace_empty,1,UNSAT,78,4318,0
Array.push_inj_right,0,SAT,4,53,0
Array.push_inj_right,1,SAT,4,754,0
Array.push_inj_right,2,SAT,4,54,0
Array.eq_empty_iff_forall_not_mem,0,SAT,21,55,0
Array.mem_filter,0,ERR_ENCODING,73,0,0
Array.filterMap_push_none,0,ERR_ENCODING,33,0,0
Array.filterMap_push_none,1,ERR_ENCODING,34,0,0
Array.size_extract,0,UNKNOWN,35,7319,0
Array.size_extract,1,UNKNOWN,26,6214,1
Array.any_flatten',0,ERR_ENCODING,22,0,0
Array.mem_iff_append,0,ERR_ENCODING,28,0,0
Array.getElem_extract_aux,0,SAT,10,53,1
Array.getElem_extract_aux,1,UNKNOWN,25,11077,1
Array.getElem_extract_aux,2,UNKNOWN,39,11076,0
Array.getElem_extract_aux,3,UNKNOWN,30,11073,0
Array.getElem_extract_aux,4,UNKNOWN,26,6608,1
Array.getElem_extract_aux,5,UNKNOWN,24,11079,0
Array.toArray_eq_append_iff,0,ERR_ENCODING,20,0,0
Array.toArray_eq_append_iff,1,ERR_ENCODING,35,0,0
Array.toArray_eq_append_iff,2,ERR_ENCODING,18,0,0
Array.foldl_hom,0,ERR_ENCODING,18,0,0
Array.foldl_toList_eq_flatMap,0,SAT,6,53,0
Array.map_eq_map_iff,0,ERR_ENCODING,29,0,0
Array.map_eq_map_iff,1,ERR_ENCODING,27,0,0
Array.map_eq_map_iff,2,ERR_ENCODING,27,0,0
Array.append_inj_right,0,SAT,4,53,0
Array.append_inj_right,1,ERR_ENCODING,20,0,0
Array.append_inj_right,2,ERR_ENCODING,29,0,0
Array.append_inj_right,3,ERR_ENCODING,20,0,0
Array.append_inj_right,4,ERR_ENCODING,22,0,0
Array.append_inj_right,5,ERR_ENCODING,22,0,0
Array.append_inj_right,6,ERR_ENCODING,22,0,0
Array.append_inj_right,7,ERR_ENCODING,21,0,0
Array.size_eq_of_beq,0,SAT,5,54,0
Array.size_eq_of_beq,1,UNSAT,9,53,0
Array.size_eq_of_beq,2,UNSAT,10,54,0
Array.any_eq_false',0,ERR_ENCODING,32,0,0
Array.setIfInBounds_eq_empty_iff,0,SAT,16,105,0
Array.foldlM_append',0,ERR_ENCODING,1,0,0
Array.foldlM_append',1,ERR_ENCODING,1,0,0
Array.foldlM_append',2,ERR_ENCODING,0,0,0
Array.foldlM_append',3,ERR_ENCODING,0,0,0
Array.back?_append,0,ERR_ENCODING,43,0,0
Array.back?_append,1,ERR_ENCODING,46,0,0
Array.getElem_extract_loop_lt_aux,0,SAT,47,162,0
Array.getElem_extract_loop_lt_aux,1,SAT,53,766,0
Array.getElem_extract_loop_lt_aux,2,UNKNOWN,47,11120,1
Array.getElem_extract_loop_lt_aux,3,UNKNOWN,22,11078,0
Array.getElem_extract_loop_lt_aux,4,SAT,21,53,1
Array.getElem_extract_loop_lt_aux,5,SAT,19,857,0
Array.getElem_extract_loop_lt_aux,6,UNKNOWN,29,11066,1
Array.getElem_extract_loop_lt_aux,7,SAT,21,2857,0
Array.getElem_extract_loop_lt_aux,8,UNKNOWN,17,11068,0
Array.getElem_extract_loop_lt_aux,9,UNKNOWN,20,11076,1
Array.filter_eq_empty_iff,0,ERR_ENCODING,38,0,0
Array.foldl_assoc,0,ERR_ENCODING,16,0,0
Array.foldl_assoc,1,ERR_ENCODING,16,0,0
Array.foldl_assoc,2,ERR_ENCODING,17,0,0
Array.size_pos_iff_exists_mem,0,SAT,22,53,0
Array.size_pos_iff_exists_mem,1,SAT,41,53,0
Array.foldrM_empty,0,ERR_ENCODING,0,0,0
Array.foldrM_empty,1,ERR_ENCODING,0,0,0
List.filter_toArray',0,ERR_ENCODING,21,0,0
Array.eq_empty_of_map_eq_empty,0,SAT,2,53,0
Array.setIfInBounds_append_left,0,ERR_ENCODING,23,0,0
Array.setIfInBounds_append_left,1,ERR_ENCODING,22,0,0
Array.setIfInBounds_append_left,2,ERR_ENCODING,34,0,0
Array.filter_size_eq_size,0,ERR_ENCODING,44,0,0
Array.getElem?_size_le,0,SAT,20,54,1
Array.eq_iff_flatten_eq,0,ERR_ENCODING,70,0,0
Array.eq_iff_flatten_eq,1,ERR_ENCODING,67,0,0
Array.eq_iff_flatten_eq,2,ERR_ENCODING,63,0,0
Array.eq_iff_flatten_eq,3,ERR_ENCODING,38,0,0
Array.foldlM_pure,0,ERR_ENCODING,1,0,0
Array.foldlM_pure,1,ERR_ENCODING,1,0,0
Array.foldlM_pure,2,ERR_ENCODING,0,0,0
Array.filterMap_eq_push_iff,0,ERR_ENCODING,53,0,0
Array.set_set,0,SAT,19,154,0
Array.filterMap_eq_empty_iff,0,ERR_ENCODING,60,0,0
Array.flatten_ne_empty_iff,0,ERR_ENCODING,48,0,0
Array.foldlM_push,0,ERR_ENCODING,1,0,0
Array.mem_iff_getElem?,0,SAT,38,54,0
Array.push_inj_left,0,SAT,5,905,0
Array.push_inj_left,1,SAT,9,55,1
Array.push_inj_left,2,SAT,7,54,0
Array.pop_eq_of_push_eq,0,SAT,5,55,0
Array.pop_eq_of_push_eq,1,UNSAT,5,54,0
Array.pop_eq_of_push_eq,2,UNSAT,6,55,0
Array.foldl_filterMap',0,ERR_ENCODING,52,0,0
Array.foldl_filterMap',1,ERR_ENCODING,59,0,0
Array.mem_toList,0,SAT,35,56,0
Array.foldr_rel,0,ERR_ENCODING,74,0,0
Array.foldr_rel,1,ERR_ENCODING,58,0,0
Array.exists_push_of_size_pos,0,UNKNOWN,11,6869,0
Array.toList_mapM,0,ERR_ENCODING,2,0,0
Array.foldl_append',0,ERR_ENCODING,19,0,0
Array.foldl_append',1,ERR_ENCODING,18,0,0
Array.foldl_append',2,ERR_ENCODING,19,0,0
Array.toList_range',0,SAT,7,53,1
Array.toList_range',1,SAT,11,5261,1
Array.toList_range',2,SAT,12,53,0
Array.toList_range',3,SAT,7,105,0
Array.toList_range',4,SAT,9,54,0
Array.toList_range',5,SAT,17,5850,0
Array.none_eq_getElem?_iff,0,SAT,15,53,0
Array.eq_empty_iff_size_eq_zero,0,SAT,9,53,0
Array.map_eq_singleton_iff,0,ERR_ENCODING,17,0,0
Array.map_append,0,ERR_ENCODING,21,0,0
Array.map_append,1,ERR_ENCODING,20,0,0
Array.append_ne_empty_of_left_ne_empty,0,ERR_ENCODING,19,0,0
Array.append_ne_empty_of_left_ne_empty,1,ERR_ENCODING,19,0,0
Array.append_ne_empty_of_left_ne_empty,2,ERR_ENCODING,19,0,0
List.foldlM_push_eq_append,0,ERR_ENCODING,0,0,0
Array.map_eq_iff,0,ERR_ENCODING,18,0,0
Array.back?_isSome,0,SAT,16,104,0
Array.empty_eq,0,SAT,4,54,0
Array.mem_of_mem_push_of_mem,0,SAT,51,708,0
Array.mem_of_mem_push_of_mem,1,SAT,28,604,0
Array.mem_of_mem_push_of_mem,2,UNKNOWN,21,11070,0
Array.all_bne',0,ERR_ENCODING,19,0,0
Array.reverse_ne_empty_iff,0,SAT,16,53,0
Array.forall_mem_ne',0,SAT,19,53,0
Array.append_eq_empty_iff,0,ERR_ENCODING,20,0,0
Array.append_eq_empty_iff,1,ERR_ENCODING,19,0,0
Array.append_eq_empty_iff,2,ERR_ENCODING,19,0,0
Array.filter_eq_push_iff,0,ERR_ENCODING,32,0,0
Array.filter_eq_push_iff,1,ERR_ENCODING,35,0,0
